from,to,t,l,k,flow
m1_q_l1,ss,7,l1,k5,62.199655
m2_q_l1,ss,5,l1,k1,61.775211
m3_q_l1,ss,9,l1,k2,60.843236
m10_q_l1,ss,9,l1,k5,60.682619
m1_q_l1,ss,11,l1,k4,60.366377
m1_q_l1,ss,10,l1,k2,58.740802
m1_q_l1,ss,4,l1,k5,58.429867
m1_q_l1,ss,3,l1,k3,56.660118
m2_in,m2_q_l1,6,l1,k5,55.098096
m1_q_l1,ss,12,l1,k5,54.584734
m10_q_l1,ss,6,l1,k1,54.289053
m2_in,m2_q_l1,7,l1,k1,54.11816
m2_q_l1,ss,7,l1,k1,54.11816
m1_q_l1,ss,5,l1,k3,53.789581
m1_in,m1_q_l1,10,l1,k2,52.586276
m10_q_l1,ss,4,l1,k1,51.924084
m2_in,m2_q_l1,1,l1,k3,50.9479
m2_q_l1,ss,1,l1,k3,50.9479
m10_q_l1,ss,12,l1,k2,50.349828
m2_in,m2_q_l1,5,l1,k4,50.146491
m2_in,m2_q_l2,2,l2,k1,49.060788
m2_q_l2,ss,2,l2,k1,49.060788
m10_in,m10_q_l1,8,l1,k1,47.184722
m10_q_l1,ss,8,l1,k1,47.184722
m2_in,m2_q_l1,4,l1,k1,46.938455
m10_in,m10_q_l1,6,l1,k1,46.505392
m2_q_l1,ss,2,l1,k4,45.943044
m1_in,m1_q_l2,3,l2,k5,45.169059
m1_q_l2,ss,3,l2,k5,45.169059
m3_in,m3_q_l1,11,l1,k2,44.813505
m3_in,m3_q_l1,6,l1,k2,44.531737
m5_in,m5_q_l2,3,l2,k3,44.38139
m5_q_l2,ss,3,l2,k3,44.38139
m3_in,m3_q_l1,9,l1,k2,44.326281
m1_in,m1_q_l2,10,l2,k3,44.289409
m1_q_l2,ss,10,l2,k3,44.289409
m10_q_l1,ss,10,l1,k1,44.26494
m3_q_l1,ss,7,l1,k5,44.124436
m3_q_l1,ss,4,l1,k1,43.884038
m8_in,m8_q_l2,2,l2,k5,43.307611
m8_q_l2,ss,2,l2,k5,43.307611
m2_in,m2_q_l1,10,l1,k1,43.009516
m4_in,m4_q_l2,7,l2,k3,42.902073
m4_q_l2,ss,7,l2,k3,42.902073
m2_in,m2_q_l2,7,l2,k5,41.853454
m2_q_l2,ss,7,l2,k5,41.853454
m1_in,m1_q_l2,2,l2,k2,41.675069
m1_q_l2,ss,2,l2,k2,41.675069
m1_q_l1,ss,2,l1,k5,41.349191
m3_in,m3_q_l1,1,l1,k5,41.148269
m3_q_l1,ss,1,l1,k5,41.148269
m1_in,m1_q_l1,3,l1,k3,41.102267
m3_q_l1,ss,12,l1,k5,40.726491
m7_in,m7_q_l2,4,l2,k2,40.349194
m7_q_l2,ss,4,l2,k2,40.349194
m3_in,m3_q_l1,3,l1,k2,40.228639
m3_in,m3_q_l1,4,l1,k2,39.858295
m3_q_l1,ss,2,l1,k4,39.429614
m9_in,m9_q_l2,1,l2,k2,39.26292
m9_q_l2,ss,1,l2,k2,39.26292
m3_in,m3_q_l2,6,l2,k5,39.257781
m3_q_l2,ss,6,l2,k5,39.257781
m8_in,m8_q_l2,11,l2,k1,39.249959
m8_q_l2,ss,11,l2,k1,39.249959
m2_in,m2_q_l2,9,l2,k3,39.044225
m2_q_l2,ss,9,l2,k3,39.044225
m2_in,m2_q_l1,6,l1,k3,39.032851
m2_q_l1,ss,6,l1,k3,39.032851
m1_in,m1_q_l1,10,l1,k3,38.920788
m10_in,m10_q_l1,5,l1,k3,38.87236
m10_q_l1,ss,5,l1,k3,38.87236
m3_in,m3_q_l1,6,l1,k5,38.804684
m6_in,m6_q_l2,6,l2,k1,38.779773
m6_q_l2,ss,6,l2,k1,38.779773
m7_in,m7_q_l2,10,l2,k1,38.561208
m7_q_l2,ss,10,l2,k1,38.561208
m5_in,m5_q_l2,5,l2,k2,38.514773
m5_q_l2,ss,5,l2,k2,38.514773
m1_q_l1,ss,6,l1,k4,38.49508
m6_in,m6_q_l2,1,l2,k1,38.404845
m6_q_l2,ss,1,l2,k1,38.404845
m10_in,m10_q_l2,8,l2,k1,38.393523
m10_q_l2,ss,8,l2,k1,38.393523
m7_in,m7_q_l2,4,l2,k4,38.291467
m7_q_l2,ss,4,l2,k4,38.291467
m3_in,m3_q_l2,7,l2,k4,38.199059
m3_q_l2,ss,7,l2,k4,38.199059
m9_in,m9_q_l2,10,l2,k5,38.081225
m9_q_l2,ss,10,l2,k5,38.081225
m2_in,m2_q_l1,3,l1,k4,38.078878
m2_q_l1,ss,3,l1,k4,38.078878
m10_in,m10_q_l1,10,l1,k4,37.99371
m1_q_l1,ss,8,l1,k2,37.980172
m5_in,m5_q_l2,6,l1,k5,37.85169
m1_in,m1_q_l2,5,l2,k3,37.675873
m1_q_l2,ss,5,l2,k3,37.675873
m1_in,m1_q_l2,6,l2,k4,37.514356
m1_q_l2,ss,6,l2,k4,37.514356
m10_in,m10_q_l2,9,l2,k1,37.238487
m10_q_l2,ss,9,l2,k1,37.238487
m10_in,m10_q_l1,6,l1,k3,37.169101
m2_in,m2_q_l2,5,l2,k5,36.950654
m2_q_l2,ss,5,l2,k5,36.950654
m2_in,m2_q_l2,2,l2,k4,36.818491
m2_q_l2,ss,2,l2,k4,36.818491
m8_in,m8_q_l2,6,l2,k3,36.797197
m8_q_l2,ss,6,l2,k3,36.797197
m8_in,m8_q_l2,8,l2,k5,36.796855
m8_q_l2,ss,8,l2,k5,36.796855
m1_in,m1_q_l2,3,l2,k2,36.71735
m1_q_l2,ss,3,l2,k2,36.71735
m1_in,m1_q_l1,11,l1,k4,36.687707
m1_in,m1_q_l1,3,l1,k5,36.455475
m2_q_l1,ss,9,l1,k3,36.449972
m1_in,m1_q_l2,9,l2,k4,36.266366
m1_q_l2,ss,9,l2,k4,36.266366
m6_in,m6_q_l2,10,l2,k2,36.170304
m6_q_l2,ss,10,l2,k2,36.170304
m3_q_l1,ss,4,l1,k4,36.115962
m3_in,m3_q_l2,9,l2,k2,36.096099
m3_q_l2,ss,9,l2,k2,36.096099
m10_in,m10_q_l1,1,l1,k1,35.957488
m10_q_l1,ss,1,l1,k1,35.957488
m3_in,m3_q_l2,10,l2,k4,35.940023
m3_q_l2,ss,10,l2,k4,35.940023
m3_q_l1,ss,7,l1,k2,35.875564
m10_in,m10_q_l1,11,l1,k4,35.858166
m10_in,m10_q_l2,3,l2,k1,35.758633
m10_q_l2,ss,3,l2,k1,35.758633
m2_in,m2_q_l1,3,l1,k3,35.689947
m5_in,m5_q_l2,7,l2,k2,35.562369
m5_q_l2,ss,7,l2,k2,35.562369
m10_in,m10_q_l2,11,l2,k4,35.549727
m10_q_l2,ss,11,l2,k4,35.549727
m1_in,m1_q_l2,8,l2,k4,35.458156
m1_q_l2,ss,8,l2,k4,35.458156
m2_in,m2_q_l2,4,l2,k5,35.272893
m2_q_l2,ss,4,l2,k5,35.272893
m1_in,m1_q_l1,9,l1,k5,35.262856
m1_in,m1_q_l1,11,l1,k5,34.890054
m10_in,m10_q_l2,9,l2,k5,34.879018
m10_q_l2,ss,9,l2,k5,34.879018
m5_in,m5_q_l2,4,l2,k1,34.816242
m5_q_l2,ss,4,l2,k1,34.816242
m2_in,m2_q_l1,9,l1,k4,34.587117
m10_in,m10_q_l1,5,l1,k1,34.545019
m10_in,m10_q_l1,4,l1,k1,34.544169
m1_in,m1_q_l2,5,l2,k4,34.48697
m1_q_l2,ss,5,l2,k4,34.48697
m1_in,m1_q_l1,1,l1,k2,34.473811
m1_q_l1,ss,1,l1,k2,34.473811
m2_q_l1,ss,3,l1,k5,34.428406
m10_q_l1,ss,3,l1,k3,34.387415
m4_in,m4_q_l2,11,l2,k5,34.325094
m4_q_l2,ss,11,l2,k5,34.325094
m3_in,m3_q_l1,9,l1,k4,33.39672
m7_in,m7_q_l2,1,l2,k3,33.288816
m7_q_l2,ss,1,l2,k3,33.288816
m5_in,m5_q_l2,8,l2,k3,33.188138
m5_q_l2,ss,8,l2,k3,33.188138
m5_in,m5_q_l2,8,l2,k2,33.169329
m5_q_l2,ss,8,l2,k2,33.169329
m8_in,m8_q_l2,6,l2,k2,33.043101
m8_q_l2,ss,6,l2,k2,33.043101
m3_in,m3_q_l1,7,l1,k2,32.959519
m2_in,m2_q_l1,6,l1,k1,32.554192
m2_q_l1,ss,6,l1,k1,32.554192
m7_in,m7_q_l2,1,l2,k4,32.107552
m7_q_l2,ss,1,l2,k4,32.107552
m10_in,m10_q_l1,8,l1,k3,31.896335
m10_q_l1,ss,8,l1,k3,31.896335
m6_in,m6_q_l2,11,l2,k2,31.884394
m6_q_l2,ss,11,l2,k2,31.884394
m2_in,m2_q_l2,4,l2,k3,31.725753
m2_q_l2,ss,4,l2,k3,31.725753
m1_in,m1_q_l1,6,l1,k4,31.528019
m1_in,m1_q_l2,1,l2,k5,31.388255
m1_q_l2,ss,1,l2,k5,31.388255
m3_q_l2,ss,12,l1,k3,31.293068
m3_q_l1,ss,12,l1,k2,31.278607
m10_q_l1,ss,3,l1,k2,31.271712
m10_in,m10_q_l1,2,l1,k2,31.195674
m5_in,m5_q_l2,5,l2,k1,31.136187
m5_q_l2,ss,5,l2,k1,31.136187
m10_in,m10_q_l2,2,l2,k3,30.983631
m10_q_l2,ss,2,l2,k3,30.983631
m2_in,m2_q_l1,5,l1,k1,30.327522
m2_in,m2_q_l1,2,l1,k4,29.991796
m5_in,m5_q_l2,11,l2,k3,29.901058
m5_q_l2,ss,11,l2,k3,29.901058
m2_q_l1,ss,12,l1,k4,29.80499
m3_in,m3_q_l2,7,l2,k1,29.633863
m3_q_l2,ss,7,l2,k1,29.633863
m3_in,m3_q_l1,8,l1,k1,28.864314
m2_q_l1,ss,12,l1,k5,28.424081
m10_q_l1,ss,10,l1,k4,28.375145
m10_in,m10_q_l1,7,l1,k3,28.223962
m9_in,m9_q_l2,3,l2,k4,27.825306
m9_q_l2,ss,3,l2,k4,27.825306
m2_in,m2_q_l1,4,l1,k4,27.589926
m3_in,m3_q_l1,4,l1,k1,27.252925
m1_in,m1_q_l1,2,l1,k3,27.153113
m1_in,m1_q_l1,6,l1,k2,27.145272
m1_q_l1,ss,6,l1,k2,27.145272
m10_q_l1,ss,5,l1,k1,26.761357
source,m4_in,12,l1,k5,26.60299
source,m6_in,4,l1,k3,26.462587
m6_in,m3_in,4,l1,k3,26.462587
source,m3_in,10,l1,k4,26.431914
m2_in,m2_q_l1,8,l1,k2,26.278872
m2_q_l1,ss,9,l1,k2,26.278872
source,m7_in,10,l2,k2,26.258777
m7_in,m7_q_l2,10,l2,k2,26.258777
m7_q_l2,ss,10,l2,k2,26.258777
m1_q_l1,ss,5,l1,k2,26.210419
source,m6_in,3,l1,k3,26.016723
m6_in,m1_in,3,l1,k3,26.016723
source,m5_in,8,l1,k5,26.009863
source,m4_in,10,l1,k1,25.992866
m4_in,m2_in,10,l1,k1,25.992866
source,m10_in,12,l1,k4,25.913925
m10_in,m10_q_l1,10,l1,k1,25.887426
m2_q_l1,ss,7,l1,k4,25.88184
source,m9_in,4,l2,k1,25.773615
m9_in,m9_q_l2,4,l2,k1,25.773615
m9_q_l2,ss,4,l2,k1,25.773615
source,m7_in,3,l2,k5,25.769358
m7_in,m7_q_l2,3,l2,k5,25.769358
m7_q_l2,ss,3,l2,k5,25.769358
source,m1_in,12,l2,k3,25.717679
m10_q_l1,ss,6,l1,k4,25.710947
m1_in,m1_q_l1,1,l1,k4,25.670462
m1_q_l1,ss,1,l1,k4,25.670462
m10_in,m10_q_l1,2,l1,k1,25.456944
m10_q_l1,ss,2,l1,k1,25.456944
source,m8_in,5,l1,k1,25.359924
m8_in,m1_in,5,l1,k1,25.359924
source,m2_in,2,l2,k1,25.226681
source,m10_in,8,l1,k1,25.168959
source,m2_in,11,l1,k4,25.022862
m2_in,m2_q_l1,11,l1,k4,25.022862
m10_in,m10_q_l1,1,l1,k2,24.987764
m10_q_l1,ss,1,l1,k2,24.987764
m3_in,m4_in,10,l1,k4,24.97909
source,m1_in,10,l2,k3,24.96792
source,m4_in,10,l1,k5,24.910736
m4_in,m5_in,10,l1,k5,24.910736
m3_in,m3_q_l1,7,l1,k4,24.903038
source,m1_in,10,l2,k4,24.854015
m1_in,m1_q_l2,10,l2,k4,24.854015
m1_q_l2,ss,10,l2,k4,24.854015
source,m10_in,11,l1,k5,24.852495
m10_in,m10_q_l1,11,l1,k5,24.852495
source,m7_in,2,l2,k2,24.820207
m7_in,m7_q_l2,2,l2,k2,24.820207
m7_q_l2,ss,2,l2,k2,24.820207
source,m7_in,5,l2,k2,24.557995
m7_in,m7_q_l2,5,l2,k2,24.557995
m7_q_l2,ss,5,l2,k2,24.557995
source,m10_in,2,l1,k5,24.489745
m10_in,m10_q_l1,2,l1,k5,24.489745
m10_q_l1,ss,2,l1,k5,24.489745
source,m1_in,12,l1,k3,24.429756
source,m6_in,4,l1,k2,24.23427
m6_in,m2_in,4,l1,k2,24.23427
source,m10_in,6,l2,k2,24.195547
m10_in,m10_q_l2,6,l2,k2,24.195547
m10_q_l2,ss,6,l2,k2,24.195547
source,m2_in,12,l2,k3,24.161939
source,m4_in,6,l1,k5,24.078365
m4_in,m3_in,6,l1,k5,24.078365
source,m2_in,5,l2,k4,24.07203
m2_in,m2_q_l2,5,l2,k4,24.07203
m2_q_l2,ss,5,l2,k4,24.07203
source,m2_in,9,l2,k1,23.897875
m2_in,m2_q_l2,9,l2,k1,23.897875
m2_q_l2,ss,9,l2,k1,23.897875
source,m8_in,8,l2,k2,23.881884
m8_in,m8_q_l2,8,l2,k2,23.881884
m8_q_l2,ss,8,l2,k2,23.881884
source,m4_in,8,l1,k1,23.881566
m4_in,m1_in,8,l1,k1,23.881566
source,m7_in,2,l1,k2,23.852117
m7_in,m2_in,2,l1,k2,23.852117
source,m1_in,2,l2,k1,23.834107
m1_in,m2_in,2,l2,k1,23.834107
source,m2_in,12,l1,k1,23.815255
source,m3_in,9,l2,k3,23.775262
m3_in,m2_in,9,l2,k3,23.775262
source,m1_in,2,l2,k2,23.747028
source,m5_in,3,l2,k5,23.744155
m5_in,m1_in,3,l2,k5,23.744155
source,m4_in,6,l2,k4,23.706143
m4_in,m1_in,6,l2,k4,23.706143
source,m9_in,11,l1,k3,23.688692
m9_in,m3_in,11,l1,k3,23.688692
source,m9_in,7,l2,k4,23.672282
m9_in,m9_q_l2,7,l2,k4,23.672282
m9_q_l2,ss,7,l2,k4,23.672282
source,m9_in,11,l1,k5,23.556747
m9_in,m5_in,11,l1,k5,23.556747
source,m2_in,10,l1,k3,23.539884
m2_in,m2_q_l1,10,l1,k3,23.539884
source,m2_in,2,l2,k5,23.539207
m2_in,m2_q_l2,2,l2,k5,23.539207
m2_q_l2,ss,2,l2,k5,23.539207
source,m8_in,3,l1,k5,23.477705
source,m3_in,8,l2,k1,23.473274
m3_in,m3_q_l2,8,l2,k1,23.473274
m3_q_l2,ss,8,l2,k1,23.473274
source,m8_in,5,l2,k4,23.466682
m8_in,m8_q_l2,5,l2,k4,23.466682
m8_q_l2,ss,5,l2,k4,23.466682
source,m4_in,7,l2,k5,23.460883
m4_in,m4_q_l2,7,l2,k5,23.460883
m4_q_l2,ss,7,l2,k5,23.460883
source,m7_in,8,l2,k5,23.459273
m7_in,m7_q_l2,8,l2,k5,23.459273
m7_q_l2,ss,8,l2,k5,23.459273
source,m5_in,2,l2,k5,23.448589
m5_in,m8_in,2,l2,k5,23.448589
source,m1_in,7,l2,k5,23.441014
m1_in,m1_q_l2,7,l2,k5,23.441014
m1_q_l2,ss,7,l2,k5,23.441014
source,m7_in,10,l1,k5,23.329453
m7_in,m5_in,10,l1,k5,23.329453
source,m5_in,11,l1,k5,23.224856
source,m3_in,12,l2,k5,23.214461
source,m1_in,6,l2,k5,23.178406
m1_in,m1_q_l2,6,l2,k5,23.178406
m1_q_l2,ss,6,l2,k5,23.178406
source,m10_in,11,l2,k3,23.051394
m10_in,m10_q_l2,11,l2,k3,23.051394
m10_q_l2,ss,11,l2,k3,23.051394
source,m3_in,7,l2,k3,23.01785
m3_in,m4_in,7,l2,k3,23.01785
source,m10_in,2,l2,k1,22.979222
m10_in,m10_q_l2,2,l2,k1,22.979222
m10_q_l2,ss,2,l2,k1,22.979222
source,m7_in,8,l1,k1,22.933588
m7_in,m1_in,8,l1,k1,22.933588
source,m3_in,11,l1,k2,22.922638
source,m1_in,1,l2,k1,22.888766
m1_in,m6_in,1,l2,k1,22.888766
source,m5_in,1,l2,k1,22.874294
m5_in,m5_q_l2,1,l2,k1,22.874294
m5_q_l2,ss,1,l2,k1,22.874294
source,m7_in,9,l2,k3,22.852982
m7_in,m7_q_l2,9,l2,k3,22.852982
m7_q_l2,ss,9,l2,k3,22.852982
source,m1_in,10,l1,k3,22.811722
source,m10_in,12,l1,k2,22.774076
source,m7_in,6,l1,k1,22.769189
m7_in,m10_in,6,l1,k1,22.769189
source,m9_in,2,l2,k4,22.759006
m9_in,m9_q_l2,2,l2,k4,22.759006
m9_q_l2,ss,2,l2,k4,22.759006
source,m1_in,12,l2,k2,22.628676
m1_in,m1_q_l1,7,l1,k2,22.6275
source,m5_in,3,l2,k4,22.568385
m5_in,m5_q_l2,3,l2,k4,22.568385
m5_q_l2,ss,3,l2,k4,22.568385
source,m5_in,1,l1,k5,22.54029
source,m8_in,3,l2,k2,22.532222
m8_in,m8_q_l2,3,l2,k2,22.532222
m8_q_l2,ss,3,l2,k2,22.532222
source,m7_in,8,l1,k5,22.529736
m7_in,m5_in,8,l1,k5,22.529736
source,m3_in,1,l1,k4,22.515368
m3_in,m3_q_l1,1,l1,k4,22.515368
source,m10_in,2,l2,k2,22.5117
m10_in,m10_q_l2,2,l2,k2,22.5117
m10_q_l2,ss,2,l2,k2,22.5117
source,m10_in,7,l2,k5,22.495125
m10_in,m10_q_l2,7,l2,k5,22.495125
m10_q_l2,ss,7,l2,k5,22.495125
m1_in,m1_q_l1,7,l1,k5,22.494645
source,m8_in,6,l1,k4,22.494118
m8_in,m4_in,6,l1,k4,22.494118
source,m3_in,3,l2,k1,22.432341
m3_in,m3_q_l2,3,l2,k1,22.432341
m3_q_l2,ss,3,l2,k1,22.432341
source,m2_in,8,l2,k4,22.423376
m2_in,m2_q_l2,8,l2,k4,22.423376
m2_q_l2,ss,8,l2,k4,22.423376
source,m5_in,5,l2,k4,22.390695
m5_in,m5_q_l2,5,l2,k4,22.390695
m5_q_l2,ss,5,l2,k4,22.390695
source,m4_in,1,l2,k2,22.379653
m4_in,m4_q_l2,1,l2,k2,22.379653
m4_q_l2,ss,1,l2,k2,22.379653
source,m6_in,1,l1,k3,22.352568
m6_in,m3_in,1,l1,k3,22.352568
source,m9_in,2,l2,k2,22.341031
m9_in,m9_q_l2,2,l2,k2,22.341031
m9_q_l2,ss,2,l2,k2,22.341031
source,m4_in,2,l1,k4,22.328265
source,m7_in,12,l1,k3,22.304596
source,m9_in,7,l1,k3,22.286911
m3_q_l1,ss,5,l1,k2,22.244239
source,m5_in,3,l2,k3,22.243072
source,m10_in,7,l2,k1,22.234877
m10_in,m10_q_l2,7,l2,k1,22.234877
m10_q_l2,ss,7,l2,k1,22.234877
source,m2_in,12,l1,k4,22.234263
source,m3_in,6,l2,k5,22.231573
source,m4_in,11,l1,k3,22.223687
m4_in,m3_in,11,l1,k3,22.223687
source,m3_in,6,l2,k2,22.22299
m3_in,m3_q_l2,6,l2,k2,22.22299
m3_q_l2,ss,6,l2,k2,22.22299
source,m4_in,2,l2,k2,22.191945
m4_in,m4_q_l2,2,l2,k2,22.191945
m4_q_l2,ss,2,l2,k2,22.191945
m2_in,m2_q_l1,9,l1,k1,22.162988
source,m2_in,2,l1,k5,22.157693
m2_in,m2_q_l1,2,l1,k5,22.157693
source,m1_in,8,l2,k3,22.156221
m1_in,m1_q_l2,8,l2,k3,22.156221
m1_q_l2,ss,8,l2,k3,22.156221
source,m5_in,5,l1,k4,22.147297
m5_in,m4_in,5,l1,k4,22.147297
source,m3_in,4,l2,k1,22.141607
m3_in,m3_q_l2,4,l2,k1,22.141607
m3_q_l2,ss,4,l2,k1,22.141607
source,m3_in,3,l2,k3,22.138318
m3_in,m5_in,3,l2,k3,22.138318
source,m7_in,1,l1,k5,22.124955
m7_in,m3_in,1,l1,k5,22.124955
source,m5_in,7,l2,k5,22.109512
m5_in,m2_in,7,l2,k5,22.109512
source,m9_in,1,l2,k1,22.108408
m9_in,m9_q_l2,1,l2,k1,22.108408
m9_q_l2,ss,1,l2,k1,22.108408
source,m4_in,7,l2,k4,22.083503
m4_in,m3_in,7,l2,k4,22.083503
source,m9_in,10,l1,k4,22.057504
m9_in,m4_in,10,l1,k4,22.057504
source,m1_in,1,l1,k5,22.051528
source,m8_in,9,l2,k3,22.036109
m8_in,m8_q_l2,9,l2,k3,22.036109
m8_q_l2,ss,9,l2,k3,22.036109
source,m10_in,1,l2,k2,22.027684
m10_in,m10_q_l2,1,l2,k2,22.027684
m10_q_l2,ss,1,l2,k2,22.027684
m3_in,m3_q_l1,2,l1,k1,21.995489
m3_q_l1,ss,2,l1,k1,21.995489
source,m4_in,5,l2,k2,21.979431
m4_in,m4_q_l2,5,l2,k2,21.979431
m4_q_l2,ss,5,l2,k2,21.979431
source,m1_in,4,l1,k5,21.974392
m1_in,m1_q_l1,4,l1,k5,21.974392
source,m2_in,12,l2,k1,21.963218
source,m8_in,11,l2,k2,21.952662
m8_in,m8_q_l2,11,l2,k2,21.952662
m8_q_l2,ss,11,l2,k2,21.952662
source,m5_in,1,l2,k4,21.936464
m5_in,m5_q_l2,1,l2,k4,21.936464
m5_q_l2,ss,1,l2,k4,21.936464
source,m9_in,1,l2,k5,21.904769
m9_in,m9_q_l2,1,l2,k5,21.904769
m9_q_l2,ss,1,l2,k5,21.904769
source,m3_in,2,l1,k2,21.893375
