from,to,t,l,k,flow
m2_in,m2_q_l2,7,l1,k2,100.0
m2_q_l2,ss,7,l1,k2,100.0
m3_in,m3_q_l2,7,l1,k3,100.0
m3_q_l2,ss,7,l1,k3,100.0
m4_in,m4_q_l2,7,l1,k4,100.0
m4_q_l2,ss,7,l1,k4,100.0
m5_in,m5_q_l2,7,l1,k5,100.0
m5_q_l2,ss,7,l1,k5,100.0
m1_in,m1_q_l2,8,l1,k1,100.0
m1_q_l2,ss,8,l1,k1,100.0
m2_in,m2_q_l2,8,l1,k2,100.0
m2_q_l2,ss,8,l1,k2,100.0
m3_in,m3_q_l2,8,l1,k3,100.0
m3_q_l2,ss,8,l1,k3,100.0
m4_in,m4_q_l2,8,l1,k4,100.0
m4_q_l2,ss,8,l1,k4,100.0
m5_in,m5_q_l2,8,l1,k5,100.0
m5_q_l2,ss,8,l1,k5,100.0
m1_in,m1_q_l2,9,l1,k1,100.0
m1_q_l2,ss,9,l1,k1,100.0
m2_in,m2_q_l2,9,l1,k2,100.0
m2_q_l2,ss,9,l1,k2,100.0
m3_in,m3_q_l2,9,l1,k3,100.0
m3_q_l2,ss,9,l1,k3,100.0
m4_in,m4_q_l2,9,l1,k4,100.0
m4_q_l2,ss,9,l1,k4,100.0
m5_in,m5_q_l2,9,l1,k5,100.0
m5_q_l2,ss,9,l1,k5,100.0
m1_q_l2,ss,10,l1,k1,100.0
m2_in,m2_q_l2,10,l1,k2,100.0
m2_q_l2,ss,10,l1,k2,100.0
m3_in,m3_q_l2,10,l1,k3,100.0
m3_q_l2,ss,10,l1,k3,100.0
m4_in,m4_q_l2,10,l1,k4,100.0
m4_q_l2,ss,10,l1,k4,100.0
m5_in,m5_q_l2,10,l1,k5,100.0
m5_q_l2,ss,10,l1,k5,100.0
m1_q_l2,ss,11,l1,k1,100.0
m2_in,m2_q_l2,11,l1,k2,100.0
m2_q_l2,ss,11,l1,k2,100.0
m3_in,m3_q_l2,11,l1,k3,100.0
m3_q_l2,ss,11,l1,k3,100.0
m4_in,m4_q_l2,11,l1,k4,100.0
m4_q_l2,ss,11,l1,k4,100.0
m5_in,m5_q_l2,11,l1,k5,100.0
m5_q_l2,ss,11,l1,k5,100.0
m1_in,m1_q_l2,3,l1,k1,99.888867
m1_in,m1_q_l2,5,l1,k1,99.084977
m5_in,m5_q_l2,5,l1,k5,94.07301
m1_in,m1_q_l2,11,l1,k1,93.048203
m1_in,m1_q_l2,7,l1,k1,92.176111
m3_in,m3_q_l2,4,l2,k5,34.224821
m3_q_l2,ss,4,l2,k5,34.224821
m7_in,m7_q_l2,8,l2,k4,34.208893
m7_q_l2,ss,8,l2,k4,34.208893
m7_in,m7_q_l2,4,l2,k4,32.3953
m7_q_l2,ss,4,l2,k4,32.3953
m9_in,m9_q_l2,7,l2,k2,32.306351
m9_q_l2,ss,7,l2,k2,32.306351
m5_in,m5_q_l2,5,l2,k4,31.687209
m5_q_l2,ss,5,l2,k4,31.687209
m2_in,m2_q_l2,1,l2,k4,31.49632
m2_q_l2,ss,1,l2,k4,31.49632
m5_in,m5_q_l2,2,l2,k4,31.430367
m5_q_l2,ss,2,l2,k4,31.430367
m2_in,m2_q_l1,9,l1,k3,30.831115
m2_q_l1,ss,9,l1,k3,30.831115
m9_in,m9_q_l2,9,l2,k4,30.607778
m9_q_l2,ss,9,l2,k4,30.607778
m7_in,m7_q_l2,1,l2,k1,30.465929
m7_q_l2,ss,1,l2,k1,30.465929
m3_in,m3_q_l2,8,l2,k5,30.14314
m3_q_l2,ss,8,l2,k5,30.14314
m1_in,m1_q_l2,1,l2,k3,29.923445
m1_q_l2,ss,1,l2,k3,29.923445
m3_in,m3_q_l2,6,l2,k2,28.064117
m3_q_l2,ss,6,l2,k2,28.064117
m7_in,m7_q_l2,3,l2,k2,27.95085
m7_q_l2,ss,3,l2,k2,27.95085
m1_in,m1_q_l2,7,l2,k3,27.91782
m1_q_l2,ss,7,l2,k3,27.91782
m8_in,m8_q_l2,1,l2,k5,27.772748
m8_q_l2,ss,1,l2,k5,27.772748
m10_in,m10_q_l1,7,l1,k3,27.753504
m10_q_l1,ss,7,l1,k3,27.753504
m10_in,m10_q_l1,4,l1,k2,27.61324
m10_q_l1,ss,4,l1,k2,27.61324
m1_in,m1_q_l2,3,l2,k3,27.288111
m1_q_l2,ss,3,l2,k3,27.288111
m2_in,m2_q_l2,10,l2,k4,27.235269
m2_q_l2,ss,10,l2,k4,27.235269
m5_in,m5_q_l2,8,l2,k3,27.215119
m5_q_l2,ss,8,l2,k3,27.215119
m4_in,m4_q_l2,8,l2,k2,27.203158
m4_q_l2,ss,8,l2,k2,27.203158
m5_in,m5_q_l2,6,l2,k3,27.161631
m5_q_l2,ss,6,l2,k3,27.161631
m10_in,m10_q_l2,5,l2,k3,26.542401
m10_q_l2,ss,5,l2,k3,26.542401
m4_in,m4_q_l2,7,l2,k5,26.430572
m4_q_l2,ss,7,l2,k5,26.430572
m7_in,m7_q_l2,11,l2,k5,26.426314
m7_q_l2,ss,11,l2,k5,26.426314
m6_in,m6_q_l2,6,l2,k4,26.306833
m6_q_l2,ss,6,l2,k4,26.306833
m9_in,m9_q_l2,1,l2,k2,26.264881
m9_q_l2,ss,1,l2,k2,26.264881
m8_in,m8_q_l2,9,l2,k2,25.924847
m8_q_l2,ss,9,l2,k2,25.924847
m10_in,m10_q_l1,7,l1,k5,25.857932
m10_q_l1,ss,7,l1,k5,25.857932
m4_in,m4_q_l2,2,l2,k5,25.687034
m4_q_l2,ss,2,l2,k5,25.687034
m2_in,m2_q_l2,6,l2,k1,25.674549
m2_q_l2,ss,6,l2,k1,25.674549
m6_in,m6_q_l2,10,l2,k2,25.390157
m6_q_l2,ss,10,l2,k2,25.390157
m2_in,m2_q_l2,7,l2,k4,25.287002
m2_q_l2,ss,7,l2,k4,25.287002
m9_in,m9_q_l2,9,l2,k3,25.175229
m9_q_l2,ss,9,l2,k3,25.175229
m10_in,m10_q_l1,10,l1,k2,25.029591
m10_q_l1,ss,10,l1,k2,25.029591
m1_in,m1_q_l2,10,l2,k3,24.533883
m1_q_l2,ss,10,l2,k3,24.533883
m6_in,m6_q_l2,9,l2,k1,24.348312
m6_q_l2,ss,9,l2,k1,24.348312
m9_in,m9_q_l2,3,l2,k1,24.298686
m9_q_l2,ss,3,l2,k1,24.298686
m2_in,m2_q_l2,11,l2,k1,24.129835
m2_q_l2,ss,11,l2,k1,24.129835
m7_in,m7_q_l2,7,l2,k1,23.660388
m7_q_l2,ss,7,l2,k1,23.660388
m6_in,m6_q_l2,11,l2,k3,23.376978
m6_q_l2,ss,11,l2,k3,23.376978
m10_in,m10_q_l1,9,l1,k2,23.340805
m10_q_l1,ss,9,l1,k2,23.340805
m3_in,m3_q_l2,9,l2,k5,23.132418
m3_q_l2,ss,9,l2,k5,23.132418
m7_in,m7_q_l2,4,l2,k3,22.850245
m7_q_l2,ss,4,l2,k3,22.850245
m8_in,m8_q_l2,10,l2,k1,22.013305
m8_q_l2,ss,10,l2,k1,22.013305
m2_in,m2_q_l1,10,l1,k3,21.938799
m2_q_l1,ss,10,l1,k3,21.938799
m9_in,m9_q_l2,2,l2,k3,20.652291
m9_q_l2,ss,2,l2,k3,20.652291
m8_in,m8_q_l2,5,l2,k1,20.51567
m8_q_l2,ss,5,l2,k1,20.51567
m10_in,m10_q_l1,8,l1,k5,20.25301
m10_q_l1,ss,8,l1,k5,20.25301
m2_in,m2_q_l1,11,l1,k3,20.192885
m2_q_l1,ss,11,l1,k3,20.192885
m2_in,m2_q_l1,5,l1,k4,20.074743
m2_q_l1,ss,5,l1,k4,20.074743
m8_in,m8_q_l2,10,l2,k5,19.76451
m8_q_l2,ss,10,l2,k5,19.76451
m10_in,m10_q_l1,8,l1,k2,19.742586
m10_q_l1,ss,8,l1,k2,19.742586
m4_in,m4_q_l2,8,l2,k1,19.514931
m4_q_l2,ss,8,l2,k1,19.514931
m6_in,m6_q_l2,3,l2,k5,19.230571
m6_q_l2,ss,3,l2,k5,19.230571
m10_in,m10_q_l2,11,l2,k2,19.15915
m10_q_l2,ss,11,l2,k2,19.15915
m7_in,m7_q_l2,2,l2,k1,18.924354
m7_q_l2,ss,2,l2,k1,18.924354
m10_in,m10_q_l1,3,l1,k2,18.904778
m10_q_l1,ss,3,l1,k2,18.904778
m10_in,m10_q_l1,1,l1,k2,18.715256
m10_q_l1,ss,1,l1,k2,18.715256
m6_in,m6_q_l2,11,l2,k4,18.674408
m6_q_l2,ss,11,l2,k4,18.674408
source,m2_in,9,l1,k1,17.994048
m2_in,m2_q_l1,9,l1,k1,17.994048
m2_q_l1,ss,9,l1,k1,17.994048
source,m2_in,8,l2,k5,17.988595
m2_in,m2_q_l2,8,l2,k5,17.988595
m2_q_l2,ss,8,l2,k5,17.988595
source,m1_in,10,l2,k2,17.969835
m1_in,m1_q_l2,10,l2,k2,17.969835
m1_q_l2,ss,10,l2,k2,17.969835
source,m9_in,12,l1,k4,17.963074
source,m7_in,1,l1,k4,17.949764
m7_in,m4_in,1,l1,k4,17.949764
source,m4_in,10,l1,k5,17.94974
m4_in,m5_in,10,l1,k5,17.94974
source,m5_in,9,l2,k3,17.949107
m5_in,m5_q_l2,9,l2,k3,17.949107
m5_q_l2,ss,9,l2,k3,17.949107
source,m9_in,4,l1,k3,17.946407
m9_in,m3_in,4,l1,k3,17.946407
source,m5_in,12,l2,k2,17.941442
source,m5_in,2,l1,k5,17.940031
source,m8_in,10,l2,k2,17.898
m8_in,m8_q_l2,10,l2,k2,17.898
m8_q_l2,ss,10,l2,k2,17.898
source,m1_in,11,l2,k5,17.889729
m1_in,m1_q_l2,11,l2,k5,17.889729
m1_q_l2,ss,11,l2,k5,17.889729
source,m5_in,11,l2,k4,17.880878
m5_in,m5_q_l2,11,l2,k4,17.880878
m5_q_l2,ss,11,l2,k4,17.880878
source,m4_in,2,l2,k4,17.877151
m4_in,m5_in,2,l2,k4,17.877151
source,m10_in,8,l1,k4,17.876916
source,m4_in,6,l2,k3,17.871469
m4_in,m4_q_l2,6,l2,k3,17.871469
m4_q_l2,ss,6,l2,k3,17.871469
source,m5_in,9,l1,k5,17.856009
source,m6_in,9,l2,k3,17.8403
m6_in,m6_q_l2,9,l2,k3,17.8403
m6_q_l2,ss,9,l2,k3,17.8403
source,m2_in,4,l1,k2,17.833534
source,m10_in,9,l2,k5,17.824918
m10_in,m10_q_l2,9,l2,k5,17.824918
m10_q_l2,ss,9,l2,k5,17.824918
source,m9_in,4,l1,k2,17.82394
m9_in,m2_in,4,l1,k2,17.82394
source,m6_in,2,l2,k1,17.821274
m6_in,m6_q_l2,2,l2,k1,17.821274
m6_q_l2,ss,2,l2,k1,17.821274
source,m9_in,9,l1,k3,17.814481
m9_in,m3_in,9,l1,k3,17.814481
m6_in,m6_q_l2,6,l2,k5,17.812273
m6_q_l2,ss,6,l2,k5,17.812273
source,m8_in,9,l2,k2,17.799946
source,m3_in,12,l1,k3,17.790578
source,m2_in,12,l2,k5,17.774834
source,m7_in,6,l2,k1,17.764393
m7_in,m7_q_l2,6,l2,k1,17.764393
m7_q_l2,ss,6,l2,k1,17.764393
source,m1_in,9,l1,k3,17.762766
m1_in,m3_in,9,l1,k3,17.762766
source,m10_in,12,l1,k4,17.743992
source,m2_in,11,l2,k4,17.733204
m2_in,m2_q_l2,11,l2,k4,17.733204
m2_q_l2,ss,11,l2,k4,17.733204
source,m10_in,7,l1,k5,17.73032
source,m3_in,11,l1,k3,17.719764
source,m6_in,8,l2,k3,17.711759
m6_in,m6_q_l2,8,l2,k3,17.711759
m6_q_l2,ss,8,l2,k3,17.711759
source,m1_in,6,l2,k4,17.705497
m1_in,m1_q_l2,6,l2,k4,17.705497
m1_q_l2,ss,6,l2,k4,17.705497
source,m4_in,9,l1,k5,17.683314
m4_in,m5_in,9,l1,k5,17.683314
source,m1_in,4,l1,k2,17.677868
m1_in,m2_in,4,l1,k2,17.677868
source,m9_in,7,l2,k3,17.663149
m9_in,m9_q_l2,7,l2,k3,17.663149
m9_q_l2,ss,7,l2,k3,17.663149
source,m7_in,6,l1,k2,17.627922
m7_in,m2_in,6,l1,k2,17.627922
source,m6_in,8,l2,k1,17.624419
m6_in,m6_q_l2,8,l2,k1,17.624419
m6_q_l2,ss,8,l2,k1,17.624419
source,m8_in,5,l1,k3,17.619902
m8_in,m3_in,5,l1,k3,17.619902
source,m2_in,1,l2,k2,17.614543
m2_in,m9_in,1,l2,k2,17.614543
source,m3_in,8,l2,k3,17.611289
m3_in,m5_in,8,l2,k3,17.611289
source,m9_in,11,l1,k4,17.597589
m9_in,m4_in,11,l1,k4,17.597589
source,m8_in,2,l1,k2,17.593047
m8_in,m2_in,2,l1,k2,17.593047
source,m1_in,6,l2,k2,17.590514
m1_in,m1_q_l2,6,l2,k2,17.590514
m1_q_l2,ss,6,l2,k2,17.590514
source,m3_in,4,l1,k5,17.586105
m3_in,m5_in,4,l1,k5,17.586105
source,m4_in,10,l1,k3,17.577031
m4_in,m3_in,10,l1,k3,17.577031
source,m7_in,8,l2,k4,17.570084
source,m7_in,6,l2,k2,17.545734
m7_in,m7_q_l2,6,l2,k2,17.545734
m7_q_l2,ss,6,l2,k2,17.545734
source,m8_in,3,l2,k2,17.534002
m8_in,m8_q_l2,3,l2,k2,17.534002
m8_q_l2,ss,3,l2,k2,17.534002
source,m3_in,8,l1,k5,17.527756
m3_in,m5_in,8,l1,k5,17.527756
source,m8_in,2,l2,k3,17.510029
m8_in,m8_q_l2,2,l2,k3,17.510029
m8_q_l2,ss,2,l2,k3,17.510029
source,m7_in,12,l2,k5,17.509467
source,m8_in,11,l2,k4,17.504756
m8_in,m8_q_l2,11,l2,k4,17.504756
m8_q_l2,ss,11,l2,k4,17.504756
source,m10_in,6,l1,k4,17.491562
m10_in,m10_q_l1,6,l1,k4,17.491562
m10_q_l1,ss,6,l1,k4,17.491562
source,m5_in,8,l2,k5,17.488324
m5_in,m3_in,8,l2,k5,17.488324
source,m4_in,7,l2,k1,17.449242
m4_in,m4_q_l2,7,l2,k1,17.449242
m4_q_l2,ss,7,l2,k1,17.449242
source,m2_in,7,l2,k2,17.449194
m2_in,m9_in,7,l2,k2,17.449194
source,m3_in,1,l2,k5,17.44828
m3_in,m3_q_l2,1,l2,k5,17.44828
m3_q_l2,ss,1,l2,k5,17.44828
source,m6_in,6,l2,k1,17.446506
m6_in,m6_q_l2,6,l2,k1,17.446506
m6_q_l2,ss,6,l2,k1,17.446506
source,m9_in,12,l1,k1,17.43623
source,m6_in,8,l1,k4,17.417754
m6_in,m4_in,8,l1,k4,17.417754
source,m7_in,3,l1,k5,17.415006
m7_in,m5_in,3,l1,k5,17.415006
source,m4_in,5,l2,k4,17.408961
m4_in,m5_in,5,l2,k4,17.408961
source,m8_in,11,l2,k5,17.392032
m8_in,m8_q_l2,11,l2,k5,17.392032
m8_q_l2,ss,11,l2,k5,17.392032
source,m9_in,8,l1,k5,17.391204
source,m9_in,11,l1,k5,17.386451
m9_in,m5_in,11,l1,k5,17.386451
source,m7_in,1,l2,k3,17.371782
m7_in,m7_q_l2,1,l2,k3,17.371782
m7_q_l2,ss,1,l2,k3,17.371782
source,m10_in,10,l1,k4,17.371604
m10_in,m10_q_l1,10,l1,k4,17.371604
m10_q_l1,ss,10,l1,k4,17.371604
source,m10_in,2,l2,k5,17.36773
m10_in,m10_q_l2,2,l2,k5,17.36773
m10_q_l2,ss,2,l2,k5,17.36773
source,m5_in,1,l2,k2,17.356591
m5_in,m5_q_l2,1,l2,k2,17.356591
m5_q_l2,ss,1,l2,k2,17.356591
source,m9_in,6,l2,k2,17.325704
m9_in,m9_q_l2,6,l2,k2,17.325704
m9_q_l2,ss,6,l2,k2,17.325704
source,m4_in,1,l1,k1,17.322765
m4_in,m1_in,1,l1,k1,17.322765
source,m6_in,8,l1,k3,17.309051
m6_in,m3_in,8,l1,k3,17.309051
source,m1_in,5,l1,k2,17.308679
m1_in,m2_in,5,l1,k2,17.308679
source,m2_in,6,l2,k3,17.308085
m2_in,m2_q_l2,6,l2,k3,17.308085
m2_q_l2,ss,6,l2,k3,17.308085
source,m2_in,1,l2,k4,17.305592
source,m6_in,12,l2,k2,17.304039
source,m6_in,4,l1,k3,17.300566
m6_in,m3_in,4,l1,k3,17.300566
source,m8_in,7,l2,k5,17.29237
m8_in,m8_q_l2,7,l2,k5,17.29237
m8_q_l2,ss,7,l2,k5,17.29237
source,m3_in,4,l2,k5,17.269389
source,m9_in,7,l1,k4,17.263518
m9_in,m4_in,7,l1,k4,17.263518
source,m8_in,7,l1,k5,17.257197
m8_in,m5_in,7,l1,k5,17.257197
source,m9_in,1,l1,k2,17.225588
m9_in,m2_in,1,l1,k2,17.225588
source,m7_in,1,l2,k1,17.216566
source,m4_in,5,l1,k4,17.214696
source,m5_in,12,l1,k1,17.211967
m10_in,m10_q_l1,1,l1,k1,17.199757
m10_q_l1,ss,1,l1,k1,17.199757
source,m3_in,3,l1,k5,17.184283
m3_in,m5_in,3,l1,k5,17.184283
source,m2_in,10,l1,k1,17.181025
m2_in,m1_in,10,l1,k1,17.181025
source,m2_in,10,l1,k5,17.179261
source,m8_in,7,l2,k2,17.166118
m8_in,m8_q_l2,7,l2,k2,17.166118
m8_q_l2,ss,7,l2,k2,17.166118
source,m10_in,2,l1,k4,17.156779
m10_in,m10_q_l1,2,l1,k4,17.156779
m10_q_l1,ss,2,l1,k4,17.156779
source,m3_in,9,l1,k2,17.145449
m3_in,m2_in,9,l1,k2,17.145449
source,m2_in,6,l1,k3,17.142068
source,m5_in,11,l1,k4,17.137302
m5_in,m4_in,11,l1,k4,17.137302
source,m5_in,6,l1,k2,17.119439
m5_in,m2_in,6,l1,k2,17.119439
source,m3_in,12,l2,k2,17.101075
source,m10_in,11,l2,k3,17.095305
m10_in,m10_q_l2,11,l2,k3,17.095305
m10_q_l2,ss,11,l2,k3,17.095305
source,m3_in,3,l2,k1,17.083945
m3_in,m3_q_l2,3,l2,k1,17.083945
m3_q_l2,ss,3,l2,k1,17.083945
source,m8_in,4,l2,k4,17.078425
m8_in,m8_q_l2,4,l2,k4,17.078425
m8_q_l2,ss,4,l2,k4,17.078425
source,m5_in,12,l1,k3,17.07251
source,m7_in,4,l1,k1,17.048737
m7_in,m1_in,4,l1,k1,17.048737
source,m1_in,12,l2,k2,17.043877
m2_in,m2_q_l1,4,l1,k3,17.043548
m2_q_l1,ss,4,l1,k3,17.043548
source,m5_in,3,l2,k1,17.043504
m5_in,m5_q_l2,3,l2,k1,17.043504
m5_q_l2,ss,3,l2,k1,17.043504
source,m10_in,3,l2,k4,17.018203
m10_in,m10_q_l2,3,l2,k4,17.018203
m10_q_l2,ss,3,l2,k4,17.018203
source,m6_in,7,l1,k3,17.012233
source,m9_in,2,l1,k2,16.998507
m9_in,m2_in,2,l1,k2,16.998507
source,m8_in,2,l1,k1,16.994524
m8_in,m1_in,2,l1,k1,16.994524
source,m9_in,6,l2,k4,16.967582
m9_in,m9_q_l2,6,l2,k4,16.967582
m9_q_l2,ss,6,l2,k4,16.967582
source,m5_in,4,l2,k5,16.955432
m5_in,m3_in,4,l2,k5,16.955432
source,m6_in,2,l1,k1,16.953999
m6_in,m1_in,2,l1,k1,16.953999
source,m2_in,8,l2,k2,16.95322
m2_in,m4_in,8,l2,k2,16.95322
source,m8_in,10,l2,k3,16.947869
m8_in,m8_q_l2,10,l2,k3,16.947869
m8_q_l2,ss,10,l2,k3,16.947869
source,m3_in,9,l2,k2,16.944812
m3_in,m3_q_l2,9,l2,k2,16.944812
m3_q_l2,ss,9,l2,k2,16.944812
source,m6_in,3,l1,k4,16.940007
m6_in,m4_in,3,l1,k4,16.940007
source,m3_in,6,l2,k1,16.930189
m3_in,m3_q_l2,6,l2,k1,16.930189
m3_q_l2,ss,6,l2,k1,16.930189
source,m3_in,9,l2,k3,16.898776
m3_in,m9_in,9,l2,k3,16.898776
m10_in,m10_q_l1,11,l1,k4,16.892981
m10_q_l1,ss,11,l1,k4,16.892981
source,m3_in,9,l1,k5,16.87741
m3_in,m5_in,9,l1,k5,16.87741
source,m9_in,4,l2,k1,16.871752
m9_in,m9_q_l2,4,l2,k1,16.871752
m9_q_l2,ss,4,l2,k1,16.871752
source,m4_in,4,l2,k4,16.854925
m4_in,m7_in,4,l2,k4,16.854925
source,m6_in,9,l2,k5,16.852683
m6_in,m6_q_l2,9,l2,k5,16.852683
m6_q_l2,ss,9,l2,k5,16.852683
source,m10_in,9,l1,k2,16.852324
source,m1_in,12,l2,k1,16.835916
source,m9_in,12,l1,k2,16.835715
source,m7_in,6,l1,k3,16.808779
m7_in,m3_in,6,l1,k3,16.808779
source,m3_in,11,l2,k2,16.801426
m3_in,m3_q_l2,11,l2,k2,16.801426
m3_q_l2,ss,11,l2,k2,16.801426
source,m4_in,11,l2,k5,16.799771
m4_in,m4_q_l2,11,l2,k5,16.799771
m4_q_l2,ss,11,l2,k5,16.799771
source,m4_in,9,l2,k4,16.792783
m4_in,m9_in,9,l2,k4,16.792783
source,m3_in,1,l2,k4,16.792424
m3_in,m3_q_l2,1,l2,k4,16.792424
m3_q_l2,ss,1,l2,k4,16.792424
source,m4_in,6,l1,k3,16.781161
m4_in,m3_in,6,l1,k3,16.781161
source,m3_in,10,l1,k3,16.763757
source,m1_in,5,l1,k4,16.754707
m2_in,m2_q_l1,6,l1,k4,16.748208
m2_q_l1,ss,6,l1,k4,16.748208
source,m10_in,8,l1,k3,16.730533
m10_in,m10_q_l1,8,l1,k3,16.730533
m10_q_l1,ss,8,l1,k3,16.730533
source,m9_in,7,l1,k5,16.714695
source,m8_in,12,l1,k3,16.711607
source,m6_in,10,l1,k4,16.704671
m6_in,m4_in,10,l1,k4,16.704671
source,m5_in,5,l1,k4,16.688723
m5_in,m4_in,5,l1,k4,16.688723
source,m2_in,12,l1,k3,16.68576
source,m5_in,12,l2,k3,16.675669
source,m8_in,12,l1,k5,16.665725
source,m1_in,10,l2,k4,16.654615
m1_in,m1_q_l2,10,l2,k4,16.654615
m1_q_l2,ss,10,l2,k4,16.654615
source,m8_in,2,l1,k4,16.649954
m8_in,m4_in,2,l1,k4,16.649954
source,m3_in,12,l2,k3,16.640747
source,m4_in,8,l2,k4,16.638809
m4_in,m7_in,8,l2,k4,16.638809
source,m7_in,10,l1,k5,16.636179
m7_in,m5_in,10,l1,k5,16.636179
source,m1_in,1,l2,k2,16.628423
m1_in,m1_q_l2,1,l2,k2,16.628423
m1_q_l2,ss,1,l2,k2,16.628423
source,m7_in,7,l2,k1,16.617607
source,m5_in,7,l1,k5,16.599469
source,m1_in,9,l2,k5,16.599406
m1_in,m1_q_l2,9,l2,k5,16.599406
m1_q_l2,ss,9,l2,k5,16.599406
source,m10_in,5,l2,k2,16.590337
m10_in,m10_q_l2,5,l2,k2,16.590337
m10_q_l2,ss,5,l2,k2,16.590337
source,m4_in,3,l1,k2,16.590126
source,m7_in,1,l1,k3,16.581431
m7_in,m3_in,1,l1,k3,16.581431
source,m6_in,6,l1,k4,16.564124
m6_in,m4_in,6,l1,k4,16.564124
source,m10_in,11,l1,k2,16.551275
m10_in,m10_q_l1,11,l1,k2,16.551275
m10_q_l1,ss,11,l1,k2,16.551275
source,m9_in,3,l2,k1,16.546185
source,m9_in,7,l2,k4,16.537341
m9_in,m9_q_l2,7,l2,k4,16.537341
m9_q_l2,ss,7,l2,k4,16.537341
source,m1_in,11,l1,k3,16.522895
m1_in,m3_in,11,l1,k3,16.522895
source,m1_in,12,l1,k2,16.504248
source,m8_in,1,l1,k2,16.484603
m8_in,m2_in,1,l1,k2,16.484603
source,m5_in,9,l1,k4,16.472244
m5_in,m4_in,9,l1,k4,16.472244
source,m8_in,10,l1,k3,16.450064
source,m2_in,10,l2,k2,16.449933
m2_in,m6_in,10,l2,k2,16.449933
source,m1_in,10,l1,k3,16.446259
m1_in,m3_in,10,l1,k3,16.446259
source,m1_in,7,l1,k5,16.43833
m1_in,m5_in,7,l1,k5,16.43833
source,m10_in,1,l2,k2,16.428388
m10_in,m10_q_l2,1,l2,k2,16.428388
m10_q_l2,ss,1,l2,k2,16.428388
source,m3_in,1,l1,k5,16.416975
m3_in,m5_in,1,l1,k5,16.416975
source,m4_in,9,l1,k1,16.407007
m4_in,m1_in,9,l1,k1,16.407007
source,m8_in,5,l2,k3,16.404094
m8_in,m8_q_l2,5,l2,k3,16.404094
m8_q_l2,ss,5,l2,k3,16.404094
source,m10_in,2,l1,k5,16.401869
m10_in,m10_q_l1,2,l1,k5,16.401869
m10_q_l1,ss,2,l1,k5,16.401869
source,m5_in,10,l2,k2,16.364519
m5_in,m5_q_l2,10,l2,k2,16.364519
m5_q_l2,ss,10,l2,k2,16.364519
source,m5_in,3,l2,k4,16.364115
m5_in,m5_q_l2,3,l2,k4,16.364115
m5_q_l2,ss,3,l2,k4,16.364115
source,m5_in,8,l1,k2,16.350585
