from,to,t,l,k,flow
m2_q_l1,ss,11,l1,k3,80.0
m1_q_l1,ss,10,l1,k2,70.811128
m4_q_l1,ss,8,l1,k3,70.156929
m3_in,m3_q_l2,6,l1,k3,66.673136
m4_q_l1,ss,10,l1,k1,64.12103
m1_in,m1_q_l1,6,l1,k3,62.122986
m1_q_l1,ss,6,l1,k3,62.122986
m3_q_l1,ss,7,l1,k5,58.118337
m3_q_l1,ss,8,l1,k4,57.604893
m1_in,m1_q_l1,9,l1,k4,57.208179
m1_q_l1,ss,9,l1,k4,57.208179
m1_in,m1_q_l2,11,l1,k1,57.13314
m3_q_l1,ss,9,l1,k1,53.596615
m1_in,m1_q_l1,10,l1,k2,51.382678
m1_in,m1_q_l1,1,l1,k4,50.624162
m1_q_l1,ss,1,l1,k4,50.624162
m1_q_l1,ss,7,l1,k4,49.167976
m10_q_l1,ss,7,l1,k3,48.300001
m10_in,m10_q_l1,9,l1,k3,47.697906
m10_q_l1,ss,9,l1,k3,47.697906
m4_in,m4_q_l1,5,l1,k1,47.475028
m4_q_l1,ss,5,l1,k1,47.475028
m3_in,m3_q_l1,6,l1,k1,47.310132
m3_q_l1,ss,6,l1,k1,47.310132
m4_in,m4_q_l1,11,l1,k1,47.248214
m4_q_l1,ss,11,l1,k1,47.248214
m6_in,m6_q_l2,4,l2,k2,46.75578
m6_q_l2,ss,4,l2,k2,46.75578
m3_in,m3_q_l2,2,l2,k4,46.534489
m3_q_l2,ss,2,l2,k4,46.534489
m2_in,m2_q_l1,11,l1,k3,45.83012
m4_in,m4_q_l2,4,l2,k5,43.956814
m4_q_l2,ss,4,l2,k5,43.956814
m2_in,m2_q_l1,10,l1,k3,43.131754
m2_in,m2_q_l2,6,l2,k1,43.033853
m2_q_l2,ss,6,l2,k1,43.033853
m2_in,m2_q_l1,6,l1,k5,42.635399
m2_q_l1,ss,6,l1,k5,42.635399
m2_in,m2_q_l2,11,l2,k1,41.972006
m2_q_l2,ss,11,l2,k1,41.972006
m3_in,m3_q_l2,7,l2,k1,41.89427
m3_q_l2,ss,7,l2,k1,41.89427
m5_in,m5_q_l2,7,l2,k4,41.718281
m5_q_l2,ss,7,l2,k4,41.718281
m1_in,m1_q_l2,1,l2,k5,41.696799
m1_q_l2,ss,1,l2,k5,41.696799
m2_in,m2_q_l1,3,l1,k4,41.473615
m2_q_l1,ss,3,l1,k4,41.473615
m4_in,m4_q_l1,9,l1,k1,41.289397
m4_in,m4_q_l1,7,l1,k1,41.263307
m4_q_l1,ss,7,l1,k1,41.263307
m3_q_l1,ss,10,l1,k5,41.067727
m1_in,m1_q_l1,4,l1,k2,40.763809
m1_q_l1,ss,4,l1,k2,40.763809
m1_in,m1_q_l2,9,l2,k3,40.481655
m1_q_l2,ss,9,l2,k3,40.481655
m3_q_l1,ss,4,l1,k4,40.187604
m2_in,m2_q_l1,8,l1,k4,40.106998
m10_q_l1,ss,11,l1,k3,40.090071
m6_in,m6_q_l2,3,l2,k4,40.024595
m6_q_l2,ss,3,l2,k4,40.024595
m9_in,m9_q_l2,9,l2,k4,39.850694
m9_q_l2,ss,9,l2,k4,39.850694
m2_in,m2_q_l2,6,l2,k4,39.658561
m2_q_l2,ss,6,l2,k4,39.658561
m1_in,m1_q_l2,10,l2,k5,39.636668
m1_q_l2,ss,10,l2,k5,39.636668
m4_in,m4_q_l1,8,l1,k3,39.593501
m6_in,m6_q_l2,8,l2,k5,39.402282
m6_q_l2,ss,8,l2,k5,39.402282
m3_in,m3_q_l2,8,l2,k1,39.371625
m3_q_l2,ss,8,l2,k1,39.371625
m7_in,m7_q_l2,9,l2,k2,38.948676
m7_q_l2,ss,9,l2,k2,38.948676
m3_in,m3_q_l1,7,l1,k5,38.690275
m10_in,m10_q_l1,10,l1,k4,38.21337
m10_q_l1,ss,10,l1,k4,38.21337
m3_in,m3_q_l1,11,l1,k1,38.040541
m3_q_l1,ss,11,l1,k1,38.040541
m1_in,m1_q_l2,5,l2,k4,37.855656
m1_q_l2,ss,5,l2,k4,37.855656
m1_in,m1_q_l2,7,l2,k2,37.60491
m1_q_l2,ss,7,l2,k2,37.60491
m9_in,m9_q_l2,9,l2,k1,37.527612
m9_q_l2,ss,9,l2,k1,37.527612
m2_in,m2_q_l1,1,l1,k1,37.271512
m2_q_l1,ss,1,l1,k1,37.271512
m1_q_l1,ss,3,l1,k3,37.237962
m6_in,m6_q_l2,6,l2,k3,37.132698
m6_q_l2,ss,6,l2,k3,37.132698
m3_in,m3_q_l2,9,l2,k5,37.107328
m3_q_l2,ss,9,l2,k5,37.107328
m10_q_l1,ss,10,l1,k5,37.074423
m8_in,m8_q_l2,1,l2,k1,37.033257
m8_q_l2,ss,1,l2,k1,37.033257
m2_in,m2_q_l1,1,l1,k3,36.93013
m2_q_l1,ss,1,l1,k3,36.93013
m8_in,m8_q_l2,5,l2,k3,36.9161
m8_q_l2,ss,5,l2,k3,36.9161
m4_in,m4_q_l1,2,l1,k3,36.454584
m4_q_l1,ss,2,l1,k3,36.454584
m3_in,m3_q_l1,7,l1,k4,36.350854
m7_in,m7_q_l2,6,l2,k5,36.175121
m7_q_l2,ss,6,l2,k5,36.175121
m1_in,m1_q_l2,10,l2,k3,35.758678
m1_q_l2,ss,10,l2,k3,35.758678
m8_in,m8_q_l2,4,l2,k4,35.476149
m8_q_l2,ss,4,l2,k4,35.476149
m7_in,m7_q_l2,7,l2,k3,35.470435
m7_q_l2,ss,7,l2,k3,35.470435
m2_in,m2_q_l2,11,l2,k5,35.294056
m2_q_l2,ss,11,l2,k5,35.294056
m9_in,m9_q_l2,11,l2,k3,35.013452
m9_q_l2,ss,11,l2,k3,35.013452
m7_in,m7_q_l2,1,l2,k3,34.77701
m7_q_l2,ss,1,l2,k3,34.77701
m8_in,m8_q_l2,10,l2,k4,34.760606
m8_q_l2,ss,10,l2,k4,34.760606
m1_in,m1_q_l1,5,l1,k5,34.683005
m1_q_l1,ss,5,l1,k5,34.683005
m8_in,m8_q_l2,4,l2,k3,34.494284
m8_q_l2,ss,4,l2,k3,34.494284
m4_q_l1,ss,6,l1,k2,34.362474
m2_q_l1,ss,7,l1,k4,34.323697
m5_in,m5_q_l2,4,l2,k1,34.13819
m5_q_l2,ss,4,l2,k1,34.13819
m8_in,m8_q_l2,1,l2,k4,33.839744
m8_q_l2,ss,1,l2,k4,33.839744
m9_in,m9_q_l2,2,l2,k5,33.51046
m9_q_l2,ss,2,l2,k5,33.51046
m10_in,m10_q_l2,2,l2,k1,33.427984
m10_q_l2,ss,2,l2,k1,33.427984
source,m2_in,9,l2,k5,33.410926
m2_in,m2_q_l2,9,l2,k5,33.410926
m2_q_l2,ss,9,l2,k5,33.410926
m4_q_l1,ss,9,l1,k5,33.377131
m7_in,m7_q_l2,6,l2,k2,33.143459
m7_q_l2,ss,6,l2,k2,33.143459
m3_in,m3_q_l1,3,l1,k1,33.073734
m3_q_l1,ss,3,l1,k1,33.073734
m6_in,m6_q_l2,8,l2,k4,32.929184
m6_q_l2,ss,8,l2,k4,32.929184
m4_q_l1,ss,3,l1,k1,32.739153
m2_q_l1,ss,2,l1,k4,32.286965
m9_in,m9_q_l2,11,l2,k4,32.007191
m9_q_l2,ss,11,l2,k4,32.007191
m1_q_l1,ss,11,l1,k3,31.82093
m4_in,m4_q_l1,4,l1,k1,31.698552
m4_q_l1,ss,4,l1,k1,31.698552
m2_q_l1,ss,9,l1,k4,31.696903
m3_in,m3_q_l2,3,l2,k1,31.452558
m3_q_l2,ss,3,l2,k1,31.452558
m4_in,m4_q_l1,6,l1,k2,31.228379
m4_in,m4_q_l1,3,l1,k5,30.771448
m4_q_l1,ss,3,l1,k5,30.771448
m2_q_l1,ss,8,l1,k4,30.625304
m3_in,m3_q_l1,1,l1,k2,30.508248
m3_q_l1,ss,1,l1,k2,30.508248
source,m4_in,12,l2,k4,30.315523
m8_in,m8_q_l2,11,l2,k2,30.155019
m8_q_l2,ss,11,l2,k2,30.155019
m3_in,m3_q_l1,3,l1,k2,29.936538
m3_q_l1,ss,3,l1,k2,29.936538
m3_in,m3_q_l2,5,l2,k5,29.891935
m3_q_l2,ss,5,l2,k5,29.891935
m3_in,m3_q_l2,10,l2,k2,29.60671
m3_q_l2,ss,10,l2,k2,29.60671
m8_in,m8_q_l2,2,l2,k2,29.537565
m8_q_l2,ss,2,l2,k2,29.537565
m9_in,m9_q_l2,1,l2,k2,29.332285
m9_q_l2,ss,1,l2,k2,29.332285
m10_in,m10_q_l2,10,l2,k1,29.02324
m10_q_l2,ss,10,l2,k1,29.02324
m9_in,m9_q_l2,8,l2,k3,28.901433
m9_q_l2,ss,8,l2,k3,28.901433
source,m2_in,6,l2,k5,28.880677
m2_in,m2_q_l2,6,l2,k5,28.880677
m2_q_l2,ss,6,l2,k5,28.880677
m2_q_l1,ss,2,l1,k5,28.871373
m1_in,m1_q_l1,7,l1,k4,28.721271
m10_in,m10_q_l1,2,l1,k3,28.624517
m10_q_l1,ss,2,l1,k3,28.624517
m3_in,m3_q_l1,4,l1,k4,28.612391
m2_in,m2_q_l1,5,l1,k2,28.547074
m2_q_l1,ss,5,l1,k2,28.547074
source,m7_in,4,l2,k1,28.529528
m7_in,m7_q_l2,4,l2,k1,28.529528
m7_q_l2,ss,4,l2,k1,28.529528
m6_in,m6_q_l2,5,l2,k2,28.500694
m6_q_l2,ss,5,l2,k2,28.500694
m3_q_l1,ss,11,l1,k2,28.494698
source,m6_in,6,l1,k5,28.293439
m6_in,m5_in,6,l1,k5,28.293439
m2_in,m2_q_l1,4,l1,k4,28.247679
m2_q_l1,ss,4,l1,k4,28.247679
source,m7_in,5,l1,k3,28.240338
m7_in,m3_in,5,l1,k3,28.240338
source,m8_in,5,l1,k1,28.10773
m1_in,m1_q_l1,2,l1,k5,28.049046
m1_q_l1,ss,2,l1,k5,28.049046
source,m1_in,12,l1,k4,27.852968
source,m8_in,1,l2,k3,27.821201
m8_in,m8_q_l2,1,l2,k3,27.821201
m8_q_l2,ss,1,l2,k3,27.821201
source,m6_in,2,l1,k5,27.783008
m1_in,m1_q_l1,2,l1,k4,27.779889
m1_q_l1,ss,2,l1,k4,27.779889
source,m10_in,9,l2,k1,27.75901
m10_in,m10_q_l2,9,l2,k1,27.75901
m10_q_l2,ss,9,l2,k1,27.75901
source,m10_in,4,l2,k2,27.613662
m10_in,m10_q_l2,4,l2,k2,27.613662
m10_q_l2,ss,4,l2,k2,27.613662
m9_in,m9_q_l2,8,l2,k2,27.561508
m9_q_l2,ss,8,l2,k2,27.561508
m3_in,m3_q_l1,4,l1,k5,27.555845
m3_q_l1,ss,4,l1,k5,27.555845
m2_in,m2_q_l2,7,l2,k5,27.52467
m2_q_l2,ss,7,l2,k5,27.52467
source,m2_in,11,l1,k1,27.258634
m2_in,m2_q_l1,11,l1,k1,27.258634
source,m7_in,11,l1,k3,27.195592
m7_in,m3_in,11,l1,k3,27.195592
m8_in,m1_in,5,l1,k1,27.174792
source,m10_in,9,l1,k2,27.16377
m10_in,m10_q_l1,9,l1,k2,27.16377
m10_q_l1,ss,9,l1,k2,27.16377
m10_q_l1,ss,3,l1,k1,27.111824
source,m5_in,11,l1,k4,27.082771
m5_in,m4_in,11,l1,k4,27.082771
m7_in,m7_q_l2,3,l2,k5,27.049555
m7_q_l2,ss,3,l2,k5,27.049555
source,m10_in,8,l2,k3,27.009743
m10_in,m10_q_l2,8,l2,k3,27.009743
m10_q_l2,ss,8,l2,k3,27.009743
m2_q_l1,ss,10,l1,k5,26.885841
source,m2_in,1,l2,k1,26.761823
m2_in,m2_q_l2,1,l2,k1,26.761823
m2_q_l2,ss,1,l2,k1,26.761823
source,m4_in,2,l2,k4,26.759212
m4_in,m3_in,2,l2,k4,26.759212
source,m8_in,7,l2,k5,26.653019
m8_in,m8_q_l2,7,l2,k5,26.653019
m8_q_l2,ss,7,l2,k5,26.653019
m1_in,m1_q_l1,5,l1,k4,26.631522
m1_q_l1,ss,5,l1,k4,26.631522
m3_in,m3_q_l1,5,l1,k2,26.630818
m3_q_l1,ss,5,l1,k2,26.630818
source,m4_in,2,l1,k5,26.61273
source,m2_in,12,l1,k5,26.575776
source,m9_in,7,l1,k4,26.569081
m9_in,m4_in,7,l1,k4,26.569081
source,m3_in,5,l1,k5,26.532133
m3_in,m3_q_l1,5,l1,k5,26.532133
m3_q_l1,ss,5,l1,k5,26.532133
source,m3_in,2,l1,k3,26.488625
m1_in,m1_q_l2,3,l2,k2,26.448223
m1_q_l2,ss,3,l2,k2,26.448223
m3_in,m3_q_l1,9,l1,k2,26.403385
m3_q_l1,ss,9,l1,k2,26.403385
source,m3_in,9,l1,k4,26.369549
m3_in,m4_in,9,l1,k4,26.369549
source,m10_in,3,l1,k3,26.353499
m10_in,m10_q_l1,3,l1,k3,26.353499
m10_q_l1,ss,3,l1,k3,26.353499
source,m10_in,1,l1,k4,26.306992
source,m5_in,9,l1,k2,26.301603
m5_in,m2_in,9,l1,k2,26.301603
source,m9_in,6,l1,k3,26.301043
m9_in,m1_in,6,l1,k3,26.301043
source,m4_in,7,l1,k1,26.242992
m10_in,m10_q_l2,3,l2,k3,26.065772
m10_q_l2,ss,3,l2,k3,26.065772
source,m8_in,3,l2,k5,26.040818
m8_in,m8_q_l2,3,l2,k5,26.040818
m8_q_l2,ss,3,l2,k5,26.040818
m10_q_l1,ss,8,l1,k2,25.953356
m5_in,m5_q_l2,5,l2,k1,25.901095
m5_q_l2,ss,5,l2,k1,25.901095
source,m4_in,11,l1,k1,25.858901
source,m10_in,3,l2,k5,25.656125
m10_in,m10_q_l2,3,l2,k5,25.656125
m10_q_l2,ss,3,l2,k5,25.656125
source,m5_in,3,l1,k2,25.637667
m5_in,m2_in,3,l1,k2,25.637667
source,m2_in,5,l2,k3,25.587172
m2_in,m2_q_l2,5,l2,k3,25.587172
m2_q_l2,ss,5,l2,k3,25.587172
source,m1_in,11,l2,k2,25.544744
m1_in,m1_q_l2,11,l2,k2,25.544744
m1_q_l2,ss,11,l2,k2,25.544744
source,m6_in,3,l1,k3,25.528098
m6_in,m3_in,3,l1,k3,25.528098
source,m8_in,10,l1,k2,25.524628
m8_in,m1_in,10,l1,k2,25.524628
source,m6_in,1,l2,k1,25.507183
m6_in,m6_q_l2,1,l2,k1,25.507183
m6_q_l2,ss,1,l2,k1,25.507183
source,m4_in,3,l2,k3,25.504683
m4_in,m4_q_l2,3,l2,k3,25.504683
m4_q_l2,ss,3,l2,k3,25.504683
source,m2_in,4,l2,k2,25.463098
m2_in,m6_in,4,l2,k2,25.463098
source,m1_in,4,l1,k2,25.409113
source,m6_in,6,l1,k1,25.395824
source,m8_in,5,l2,k1,25.386829
m8_in,m8_q_l2,5,l2,k1,25.386829
m8_q_l2,ss,5,l2,k1,25.386829
source,m8_in,11,l1,k5,25.386548
m8_in,m5_in,11,l1,k5,25.386548
source,m4_in,4,l1,k4,25.325835
source,m7_in,5,l2,k5,25.249794
m7_in,m7_q_l2,5,l2,k5,25.249794
m7_q_l2,ss,5,l2,k5,25.249794
source,m9_in,1,l2,k3,25.203762
m9_in,m9_q_l2,1,l2,k3,25.203762
m9_q_l2,ss,1,l2,k3,25.203762
source,m9_in,4,l2,k2,25.190746
m9_in,m9_q_l2,4,l2,k2,25.190746
m9_q_l2,ss,4,l2,k2,25.190746
source,m8_in,3,l1,k4,25.183511
m8_in,m4_in,3,l1,k4,25.183511
source,m8_in,4,l2,k1,25.178231
m8_in,m8_q_l2,4,l2,k1,25.178231
m8_q_l2,ss,4,l2,k1,25.178231
m10_in,m10_q_l2,2,l2,k3,25.176519
m10_q_l2,ss,2,l2,k3,25.176519
m2_in,m2_q_l1,7,l1,k3,25.173634
m2_q_l1,ss,7,l1,k3,25.173634
source,m7_in,5,l2,k3,25.083203
m7_in,m7_q_l2,5,l2,k3,25.083203
m7_q_l2,ss,5,l2,k3,25.083203
source,m3_in,1,l2,k4,25.061817
m3_in,m3_q_l2,1,l2,k4,25.061817
m3_q_l2,ss,1,l2,k4,25.061817
source,m4_in,7,l1,k2,25.021363
source,m6_in,11,l2,k3,25.019177
m6_in,m6_q_l2,11,l2,k3,25.019177
m6_q_l2,ss,11,l2,k3,25.019177
source,m6_in,8,l2,k3,25.009082
m6_in,m6_q_l2,8,l2,k3,25.009082
m6_q_l2,ss,8,l2,k3,25.009082
source,m9_in,6,l1,k5,24.943855
m9_in,m5_in,6,l1,k5,24.943855
source,m9_in,7,l1,k5,24.910173
source,m6_in,11,l2,k5,24.785825
m6_in,m6_q_l2,11,l2,k5,24.785825
m6_q_l2,ss,11,l2,k5,24.785825
source,m5_in,1,l2,k4,24.748567
m5_in,m5_q_l2,1,l2,k4,24.748567
m5_q_l2,ss,1,l2,k4,24.748567
source,m9_in,9,l1,k1,24.735711
m9_in,m1_in,9,l1,k1,24.735711
source,m5_in,10,l1,k2,24.705749
m5_in,m2_in,10,l1,k2,24.705749
source,m6_in,5,l1,k2,24.676086
m6_in,m2_in,5,l1,k2,24.676086
source,m7_in,2,l2,k4,24.661898
m7_in,m7_q_l2,2,l2,k4,24.661898
m7_q_l2,ss,2,l2,k4,24.661898
source,m4_in,12,l1,k5,24.579871
source,m10_in,8,l1,k5,24.568061
m10_in,m10_q_l1,8,l1,k5,24.568061
m10_q_l1,ss,8,l1,k5,24.568061
source,m10_in,5,l1,k5,24.533726
source,m3_in,3,l2,k2,24.529645
m3_in,m3_q_l2,3,l2,k2,24.529645
m3_q_l2,ss,3,l2,k2,24.529645
source,m4_in,8,l2,k2,24.514462
m4_in,m4_q_l2,8,l2,k2,24.514462
m4_q_l2,ss,8,l2,k2,24.514462
source,m10_in,6,l1,k3,24.454845
m10_in,m10_q_l1,6,l1,k3,24.454845
source,m10_in,7,l2,k4,24.37802
m10_in,m10_q_l2,7,l2,k4,24.37802
m10_q_l2,ss,7,l2,k4,24.37802
m9_in,m5_in,7,l1,k5,24.375453
source,m6_in,3,l1,k5,24.372747
m6_in,m5_in,3,l1,k5,24.372747
source,m3_in,5,l1,k3,24.344067
source,m7_in,11,l2,k2,24.318289
m7_in,m7_q_l2,11,l2,k2,24.318289
m7_q_l2,ss,11,l2,k2,24.318289
source,m1_in,1,l2,k2,24.316851
m1_in,m1_q_l2,1,l2,k2,24.316851
m1_q_l2,ss,1,l2,k2,24.316851
source,m8_in,8,l1,k4,24.309813
m8_in,m4_in,8,l1,k4,24.309813
source,m9_in,8,l2,k1,24.295947
m9_in,m9_q_l2,8,l2,k1,24.295947
m9_q_l2,ss,8,l2,k1,24.295947
m3_in,m3_q_l1,2,l1,k1,24.276171
m3_q_l1,ss,2,l1,k1,24.276171
source,m8_in,9,l2,k4,24.262096
m8_in,m8_q_l2,9,l2,k4,24.262096
m8_q_l2,ss,9,l2,k4,24.262096
source,m1_in,8,l1,k4,24.258575
m1_in,m1_q_l1,8,l1,k4,24.258575
m1_q_l1,ss,8,l1,k4,24.258575
source,m4_in,6,l2,k2,24.204608
m4_in,m4_q_l2,6,l2,k2,24.204608
m4_q_l2,ss,6,l2,k2,24.204608
source,m7_in,12,l2,k2,24.202002
source,m2_in,2,l2,k1,24.199738
m2_in,m2_q_l2,2,l2,k1,24.199738
m2_q_l2,ss,2,l2,k1,24.199738
source,m8_in,3,l1,k3,24.190021
m8_in,m3_in,3,l1,k3,24.190021
source,m1_in,8,l1,k2,24.152146
m1_in,m1_q_l1,8,l1,k2,24.152146
m1_q_l1,ss,8,l1,k2,24.152146
source,m4_in,1,l1,k2,24.130956
source,m6_in,4,l1,k2,24.118201
m6_in,m2_in,4,l1,k2,24.118201
m4_in,m4_q_l1,8,l1,k1,24.105766
source,m5_in,2,l1,k5,24.092496
source,m1_in,1,l1,k4,24.092119
source,m6_in,7,l2,k3,24.015972
m6_in,m6_q_l2,7,l2,k3,24.015972
m6_q_l2,ss,7,l2,k3,24.015972
source,m9_in,3,l2,k2,24.013593
m9_in,m9_q_l2,3,l2,k2,24.013593
m9_q_l2,ss,3,l2,k2,24.013593
source,m4_in,8,l1,k5,24.009428
m10_in,m10_q_l1,6,l1,k4,24.003515
m10_q_l1,ss,6,l1,k4,24.003515
source,m9_in,12,l2,k4,24.003039
source,m6_in,1,l2,k5,23.984177
m6_in,m6_q_l2,1,l2,k5,23.984177
m6_q_l2,ss,1,l2,k5,23.984177
source,m5_in,2,l1,k2,23.919777
m5_in,m2_in,2,l1,k2,23.919777
source,m1_in,9,l1,k3,23.911576
m1_in,m3_in,9,l1,k3,23.911576
source,m9_in,9,l2,k4,23.906161
source,m3_in,12,l1,k2,23.901425
source,m1_in,3,l1,k1,23.862595
m10_in,m10_q_l1,7,l1,k3,23.845156
source,m2_in,6,l2,k3,23.814136
m2_in,m2_q_l2,6,l2,k3,23.814136
m2_q_l2,ss,6,l2,k3,23.814136
source,m7_in,11,l2,k1,23.813538
m7_in,m7_q_l2,11,l2,k1,23.813538
m7_q_l2,ss,11,l2,k1,23.813538
source,m4_in,2,l1,k3,23.804574
source,m7_in,10,l1,k3,23.787912
source,m8_in,12,l1,k4,23.775058
source,m5_in,7,l1,k4,23.766274
source,m3_in,4,l1,k1,23.765093
m3_in,m1_in,4,l1,k1,23.765093
source,m9_in,1,l2,k1,23.760469
m9_in,m9_q_l2,1,l2,k1,23.760469
m9_q_l2,ss,1,l2,k1,23.760469
source,m8_in,2,l1,k5,23.682017
m8_in,m5_in,2,l1,k5,23.682017
source,m7_in,11,l1,k2,23.63739
m7_in,m2_in,11,l1,k2,23.63739
m2_in,m2_q_l1,9,l1,k1,23.628487
m2_q_l1,ss,9,l1,k1,23.628487
source,m2_in,1,l1,k3,23.611177
source,m9_in,5,l1,k1,23.597422
m9_in,m4_in,5,l1,k1,23.597422
source,m10_in,11,l1,k2,23.568009
m10_in,m10_q_l1,11,l1,k2,23.568009
m4_in,m4_q_l1,2,l1,k5,23.553422
m4_q_l1,ss,2,l1,k5,23.553422
m2_in,m2_q_l1,10,l1,k2,23.546721
m2_q_l1,ss,10,l1,k2,23.546721
source,m10_in,9,l2,k2,23.537091
m10_in,m10_q_l2,9,l2,k2,23.537091
m10_q_l2,ss,9,l2,k2,23.537091
source,m8_in,6,l1,k5,23.528636
m8_in,m2_in,6,l1,k5,23.528636
source,m9_in,9,l2,k5,23.520365
m9_in,m9_q_l2,9,l2,k5,23.520365
m9_q_l2,ss,9,l2,k5,23.520365
source,m10_in,7,l1,k2,23.502827
source,m4_in,7,l2,k1,23.474526
m4_in,m4_q_l2,7,l2,k1,23.474526
m4_q_l2,ss,7,l2,k1,23.474526
source,m4_in,12,l1,k4,23.467497
