from,to,t,l,k,flow
m1_in,m1_q_l2,11,l1,k1,62.032135
m1_q_l2,ss,11,l1,k1,62.032135
m1_in,m1_q_l2,7,l1,k1,61.450741
m1_q_l2,ss,7,l1,k1,61.450741
m8_in,m8_q_l2,10,l2,k2,22.898622
m8_q_l2,ss,10,l2,k2,22.898622
m8_in,m8_q_l2,4,l2,k4,22.622233
m8_q_l2,ss,4,l2,k4,22.622233
m10_in,m10_q_l2,7,l2,k2,22.112444
m10_q_l2,ss,7,l2,k2,22.112444
m7_in,m7_q_l2,1,l2,k2,22.041909
m7_q_l2,ss,1,l2,k2,22.041909
m10_in,m10_q_l2,2,l2,k4,21.886811
m10_q_l2,ss,2,l2,k4,21.886811
m1_in,m1_q_l2,6,l2,k2,21.638978
m1_q_l2,ss,6,l2,k2,21.638978
m3_in,m3_q_l2,3,l2,k2,21.423106
m3_q_l2,ss,3,l2,k2,21.423106
m9_in,m9_q_l2,5,l2,k4,21.093209
m9_q_l2,ss,5,l2,k4,21.093209
m10_in,m10_q_l2,8,l2,k5,20.917714
m10_q_l2,ss,8,l2,k5,20.917714
m6_in,m6_q_l2,1,l2,k5,20.869656
m6_q_l2,ss,1,l2,k5,20.869656
m7_in,m7_q_l2,6,l2,k1,20.670015
m7_q_l2,ss,6,l2,k1,20.670015
m10_in,m10_q_l2,11,l2,k3,19.770511
m10_q_l2,ss,11,l2,k3,19.770511
m6_in,m6_q_l2,2,l2,k1,19.631281
m6_q_l2,ss,2,l2,k1,19.631281
m8_in,m8_q_l2,8,l2,k4,18.548641
m8_q_l2,ss,8,l2,k4,18.548641
m6_in,m6_q_l2,5,l2,k1,18.490795
m6_q_l2,ss,5,l2,k1,18.490795
m9_in,m9_q_l2,4,l2,k3,18.423185
m9_q_l2,ss,4,l2,k3,18.423185
m1_in,m1_q_l2,3,l2,k3,18.192074
m1_q_l2,ss,3,l2,k3,18.192074
m2_in,m2_q_l2,10,l2,k4,18.156846
m2_q_l2,ss,10,l2,k4,18.156846
m4_in,m4_q_l2,8,l2,k3,17.593172
m4_q_l2,ss,8,l2,k3,17.593172
m10_in,m10_q_l2,6,l2,k4,17.568109
m10_q_l2,ss,6,l2,k4,17.568109
m5_in,m5_q_l2,8,l2,k2,17.522858
m5_q_l2,ss,8,l2,k2,17.522858
m7_in,m7_q_l2,10,l2,k5,17.165907
m7_q_l2,ss,10,l2,k5,17.165907
m9_in,m9_q_l2,4,l2,k1,16.745375
m9_q_l2,ss,4,l2,k1,16.745375
m4_in,m4_q_l2,9,l2,k3,16.710056
m4_q_l2,ss,9,l2,k3,16.710056
m9_in,m9_q_l2,10,l2,k3,16.648057
m9_q_l2,ss,10,l2,k3,16.648057
m10_in,m10_q_l2,1,l2,k3,16.564066
m10_q_l2,ss,1,l2,k3,16.564066
m6_in,m6_q_l2,11,l2,k5,16.497083
m6_q_l2,ss,11,l2,k5,16.497083
m2_in,m2_q_l2,11,l2,k4,16.463134
m2_q_l2,ss,11,l2,k4,16.463134
m8_in,m8_q_l2,7,l2,k3,16.373055
m8_q_l2,ss,7,l2,k3,16.373055
m9_in,m9_q_l2,3,l2,k1,16.199124
m9_q_l2,ss,3,l2,k1,16.199124
m3_in,m3_q_l2,7,l2,k5,16.103529
m3_q_l2,ss,7,l2,k5,16.103529
m8_in,m8_q_l2,9,l2,k4,16.074164
m8_q_l2,ss,9,l2,k4,16.074164
m3_in,m3_q_l2,11,l2,k1,16.022369
m3_q_l2,ss,11,l2,k1,16.022369
m5_in,m5_q_l2,7,l2,k4,15.758408
m5_q_l2,ss,7,l2,k4,15.758408
m7_in,m7_q_l2,4,l2,k5,15.455129
m7_q_l2,ss,4,l2,k5,15.455129
m3_in,m3_q_l2,9,l2,k5,15.421612
m3_q_l2,ss,9,l2,k5,15.421612
m10_in,m10_q_l2,1,l2,k4,15.410753
m10_q_l2,ss,1,l2,k4,15.410753
m1_in,m1_q_l2,9,l2,k2,14.840073
m1_q_l2,ss,9,l2,k2,14.840073
m1_in,m1_q_l2,5,l2,k5,14.721941
m1_q_l2,ss,5,l2,k5,14.721941
m7_in,m7_q_l2,6,l2,k3,14.393978
m7_q_l2,ss,6,l2,k3,14.393978
m1_in,m1_q_l2,6,l2,k5,14.040848
m1_q_l2,ss,6,l2,k5,14.040848
m5_in,m5_q_l2,9,l2,k1,13.821442
m5_q_l2,ss,9,l2,k1,13.821442
m2_in,m2_q_l2,3,l2,k4,13.819663
m2_q_l2,ss,3,l2,k4,13.819663
m3_in,m3_q_l2,7,l2,k1,13.379151
m3_q_l2,ss,7,l2,k1,13.379151
m10_in,m10_q_l2,8,l2,k1,13.079183
m10_q_l2,ss,8,l2,k1,13.079183
m6_in,m6_q_l2,3,l2,k5,12.820381
m6_q_l2,ss,3,l2,k5,12.820381
m10_in,m10_q_l2,11,l2,k2,12.772766
m10_q_l2,ss,11,l2,k2,12.772766
m5_in,m5_q_l2,5,l2,k3,12.5608
m5_q_l2,ss,5,l2,k3,12.5608
source,m2_in,9,l1,k1,11.996032
m2_in,m1_in,9,l1,k1,11.996032
source,m2_in,8,l2,k5,11.992396
m2_in,m2_q_l2,8,l2,k5,11.992396
m2_q_l2,ss,8,l2,k5,11.992396
source,m1_in,10,l2,k2,11.97989
m1_in,m1_q_l2,10,l2,k2,11.97989
m1_q_l2,ss,10,l2,k2,11.97989
source,m9_in,12,l1,k4,11.975383
source,m7_in,1,l1,k4,11.96651
m7_in,m4_in,1,l1,k4,11.96651
source,m4_in,10,l1,k5,11.966493
m4_in,m5_in,10,l1,k5,11.966493
source,m5_in,9,l2,k3,11.966071
m5_in,m5_q_l2,9,l2,k3,11.966071
m5_q_l2,ss,9,l2,k3,11.966071
source,m9_in,4,l1,k3,11.964272
m9_in,m3_in,4,l1,k3,11.964272
source,m5_in,12,l2,k2,11.960962
source,m5_in,2,l1,k5,11.960021
source,m8_in,10,l2,k2,11.932
source,m1_in,11,l2,k5,11.926486
m1_in,m1_q_l2,11,l2,k5,11.926486
m1_q_l2,ss,11,l2,k5,11.926486
source,m5_in,11,l2,k4,11.920585
m5_in,m5_q_l2,11,l2,k4,11.920585
m5_q_l2,ss,11,l2,k4,11.920585
source,m4_in,2,l2,k4,11.9181
m4_in,m10_in,2,l2,k4,11.9181
source,m10_in,8,l1,k4,11.917944
m10_in,m4_in,8,l1,k4,11.917944
source,m4_in,6,l2,k3,11.914313
m4_in,m4_q_l2,6,l2,k3,11.914313
m4_q_l2,ss,6,l2,k3,11.914313
source,m5_in,9,l1,k5,11.904006
source,m6_in,9,l2,k3,11.893533
m6_in,m6_q_l2,9,l2,k3,11.893533
m6_q_l2,ss,9,l2,k3,11.893533
source,m2_in,4,l1,k2,11.889022
source,m10_in,9,l2,k5,11.883279
m10_in,m10_q_l2,9,l2,k5,11.883279
m10_q_l2,ss,9,l2,k5,11.883279
source,m9_in,4,l1,k2,11.882627
m9_in,m2_in,4,l1,k2,11.882627
source,m6_in,2,l2,k1,11.880849
source,m9_in,9,l1,k3,11.87632
m9_in,m3_in,9,l1,k3,11.87632
source,m8_in,9,l2,k2,11.866631
m8_in,m8_q_l2,9,l2,k2,11.866631
m8_q_l2,ss,9,l2,k2,11.866631
source,m3_in,12,l1,k3,11.860386
source,m2_in,12,l2,k5,11.849889
source,m7_in,6,l2,k1,11.842929
source,m1_in,9,l1,k3,11.841844
m1_in,m3_in,9,l1,k3,11.841844
source,m10_in,12,l1,k4,11.829328
source,m2_in,11,l2,k4,11.822136
source,m10_in,7,l1,k5,11.820213
m10_in,m5_in,7,l1,k5,11.820213
source,m3_in,11,l1,k3,11.813176
source,m6_in,8,l2,k3,11.807839
m6_in,m6_q_l2,8,l2,k3,11.807839
m6_q_l2,ss,8,l2,k3,11.807839
source,m1_in,6,l2,k4,11.803665
m1_in,m1_q_l2,6,l2,k4,11.803665
m1_q_l2,ss,6,l2,k4,11.803665
source,m4_in,9,l1,k5,11.788876
m4_in,m5_in,9,l1,k5,11.788876
source,m1_in,4,l1,k2,11.785245
m1_in,m2_in,4,l1,k2,11.785245
source,m9_in,7,l2,k3,11.775433
m9_in,m9_q_l2,7,l2,k3,11.775433
m9_q_l2,ss,7,l2,k3,11.775433
source,m7_in,6,l1,k2,11.751948
m7_in,m2_in,6,l1,k2,11.751948
source,m6_in,8,l2,k1,11.749613
m6_in,m6_q_l2,8,l2,k1,11.749613
m6_q_l2,ss,8,l2,k1,11.749613
source,m8_in,5,l1,k3,11.746602
m8_in,m3_in,5,l1,k3,11.746602
source,m2_in,1,l2,k2,11.743028
m2_in,m7_in,1,l2,k2,11.743028
source,m3_in,8,l2,k3,11.74086
m3_in,m4_in,8,l2,k3,11.74086
source,m9_in,11,l1,k4,11.731726
m9_in,m4_in,11,l1,k4,11.731726
source,m8_in,2,l1,k2,11.728698
m8_in,m2_in,2,l1,k2,11.728698
source,m1_in,6,l2,k2,11.72701
source,m3_in,4,l1,k5,11.72407
m3_in,m5_in,4,l1,k5,11.72407
source,m4_in,10,l1,k3,11.718021
m4_in,m3_in,10,l1,k3,11.718021
source,m7_in,8,l2,k4,11.713389
m7_in,m7_q_l2,8,l2,k4,11.713389
m7_q_l2,ss,8,l2,k4,11.713389
m7_in,m7_q_l2,2,l2,k2,11.704381
m7_q_l2,ss,2,l2,k2,11.704381
source,m7_in,6,l2,k2,11.697156
m7_in,m7_q_l2,6,l2,k2,11.697156
m7_q_l2,ss,6,l2,k2,11.697156
source,m8_in,3,l2,k2,11.689335
m8_in,m8_q_l2,3,l2,k2,11.689335
m8_q_l2,ss,3,l2,k2,11.689335
source,m3_in,8,l1,k5,11.685171
m3_in,m5_in,8,l1,k5,11.685171
source,m8_in,2,l2,k3,11.673353
m8_in,m8_q_l2,2,l2,k3,11.673353
m8_q_l2,ss,2,l2,k3,11.673353
source,m7_in,12,l2,k5,11.672978
source,m8_in,11,l2,k4,11.669837
m8_in,m8_q_l2,11,l2,k4,11.669837
m8_q_l2,ss,11,l2,k4,11.669837
source,m10_in,6,l1,k4,11.661041
m10_in,m4_in,6,l1,k4,11.661041
source,m5_in,8,l2,k5,11.658883
m5_in,m10_in,8,l2,k5,11.658883
source,m4_in,7,l2,k1,11.632828
m4_in,m4_q_l2,7,l2,k1,11.632828
m4_q_l2,ss,7,l2,k1,11.632828
source,m2_in,7,l2,k2,11.632796
m2_in,m10_in,7,l2,k2,11.632796
source,m3_in,1,l2,k5,11.632187
m3_in,m3_q_l2,1,l2,k5,11.632187
m3_q_l2,ss,1,l2,k5,11.632187
source,m6_in,6,l2,k1,11.631004
m6_in,m6_q_l2,6,l2,k1,11.631004
m6_q_l2,ss,6,l2,k1,11.631004
source,m9_in,12,l1,k1,11.624153
source,m6_in,8,l1,k4,11.611836
m6_in,m4_in,8,l1,k4,11.611836
source,m7_in,3,l1,k5,11.610004
m7_in,m5_in,3,l1,k5,11.610004
source,m4_in,5,l2,k4,11.605974
m4_in,m9_in,5,l2,k4,11.605974
source,m8_in,11,l2,k5,11.594688
m8_in,m8_q_l2,11,l2,k5,11.594688
m8_q_l2,ss,11,l2,k5,11.594688
source,m9_in,8,l1,k5,11.594136
m9_in,m5_in,8,l1,k5,11.594136
source,m9_in,11,l1,k5,11.590968
m9_in,m5_in,11,l1,k5,11.590968
source,m7_in,1,l2,k3,11.581188
m7_in,m7_q_l2,1,l2,k3,11.581188
m7_q_l2,ss,1,l2,k3,11.581188
source,m10_in,10,l1,k4,11.58107
m10_in,m4_in,10,l1,k4,11.58107
source,m10_in,2,l2,k5,11.578486
m10_in,m10_q_l2,2,l2,k5,11.578486
m10_q_l2,ss,2,l2,k5,11.578486
source,m5_in,1,l2,k2,11.571061
m5_in,m5_q_l2,1,l2,k2,11.571061
m5_q_l2,ss,1,l2,k2,11.571061
source,m9_in,6,l2,k2,11.550469
m9_in,m9_q_l2,6,l2,k2,11.550469
m9_q_l2,ss,6,l2,k2,11.550469
source,m4_in,1,l1,k1,11.54851
m4_in,m1_in,1,l1,k1,11.54851
source,m6_in,8,l1,k3,11.539367
m6_in,m3_in,8,l1,k3,11.539367
source,m1_in,5,l1,k2,11.53912
m1_in,m2_in,5,l1,k2,11.53912
source,m2_in,6,l2,k3,11.538723
m2_in,m2_q_l2,6,l2,k3,11.538723
m2_q_l2,ss,6,l2,k3,11.538723
source,m2_in,1,l2,k4,11.537062
m2_in,m2_q_l2,1,l2,k4,11.537062
m2_q_l2,ss,1,l2,k4,11.537062
source,m6_in,12,l2,k2,11.536026
source,m6_in,4,l1,k3,11.533711
m6_in,m3_in,4,l1,k3,11.533711
source,m8_in,7,l2,k5,11.528247
m8_in,m8_q_l2,7,l2,k5,11.528247
m8_q_l2,ss,7,l2,k5,11.528247
source,m3_in,4,l2,k5,11.512926
m3_in,m3_q_l2,4,l2,k5,11.512926
m3_q_l2,ss,4,l2,k5,11.512926
source,m9_in,7,l1,k4,11.509012
m9_in,m4_in,7,l1,k4,11.509012
source,m8_in,7,l1,k5,11.504798
m8_in,m5_in,7,l1,k5,11.504798
source,m9_in,1,l1,k2,11.483726
m9_in,m2_in,1,l1,k2,11.483726
source,m7_in,1,l2,k1,11.477711
m7_in,m7_q_l2,1,l2,k1,11.477711
m7_q_l2,ss,1,l2,k1,11.477711
source,m4_in,5,l1,k4,11.476464
source,m5_in,12,l1,k1,11.474645
source,m3_in,3,l1,k5,11.456189
m3_in,m5_in,3,l1,k5,11.456189
source,m2_in,10,l1,k1,11.454017
m2_in,m1_in,10,l1,k1,11.454017
source,m2_in,10,l1,k5,11.45284
m2_in,m5_in,10,l1,k5,11.45284
source,m8_in,7,l2,k2,11.444079
m8_in,m8_q_l2,7,l2,k2,11.444079
m8_q_l2,ss,7,l2,k2,11.444079
source,m10_in,2,l1,k4,11.437853
m10_in,m4_in,2,l1,k4,11.437853
source,m3_in,9,l1,k2,11.430299
m3_in,m2_in,9,l1,k2,11.430299
source,m2_in,6,l1,k3,11.428046
m2_in,m3_in,6,l1,k3,11.428046
source,m5_in,11,l1,k4,11.424868
m5_in,m4_in,11,l1,k4,11.424868
source,m5_in,6,l1,k2,11.412959
m5_in,m2_in,6,l1,k2,11.412959
source,m3_in,12,l2,k2,11.400716
source,m10_in,11,l2,k3,11.39687
source,m3_in,3,l2,k1,11.389296
m3_in,m3_q_l2,3,l2,k1,11.389296
m3_q_l2,ss,3,l2,k1,11.389296
source,m8_in,4,l2,k4,11.385616
source,m5_in,12,l1,k3,11.381673
source,m7_in,4,l1,k1,11.365825
m7_in,m1_in,4,l1,k1,11.365825
source,m1_in,12,l2,k2,11.362585
source,m5_in,3,l2,k1,11.362336
m5_in,m5_q_l2,3,l2,k1,11.362336
m5_q_l2,ss,3,l2,k1,11.362336
source,m10_in,3,l2,k4,11.345469
m10_in,m10_q_l2,3,l2,k4,11.345469
m10_q_l2,ss,3,l2,k4,11.345469
source,m6_in,7,l1,k3,11.341489
m6_in,m3_in,7,l1,k3,11.341489
source,m9_in,2,l1,k2,11.332338
m9_in,m2_in,2,l1,k2,11.332338
source,m8_in,2,l1,k1,11.329682
m8_in,m1_in,2,l1,k1,11.329682
source,m9_in,6,l2,k4,11.311721
m9_in,m9_q_l2,6,l2,k4,11.311721
m9_q_l2,ss,6,l2,k4,11.311721
source,m5_in,4,l2,k5,11.303621
m5_in,m7_in,4,l2,k5,11.303621
source,m6_in,2,l1,k1,11.302666
m6_in,m1_in,2,l1,k1,11.302666
source,m2_in,8,l2,k2,11.302146
m2_in,m5_in,8,l2,k2,11.302146
source,m8_in,10,l2,k3,11.29858
m8_in,m8_q_l2,10,l2,k3,11.29858
m8_q_l2,ss,10,l2,k3,11.29858
source,m3_in,9,l2,k2,11.296541
m3_in,m3_q_l2,9,l2,k2,11.296541
m3_q_l2,ss,9,l2,k2,11.296541
source,m6_in,3,l1,k4,11.293338
m6_in,m4_in,3,l1,k4,11.293338
source,m3_in,6,l2,k1,11.286792
m3_in,m3_q_l2,6,l2,k1,11.286792
m3_q_l2,ss,6,l2,k1,11.286792
source,m3_in,9,l2,k3,11.265851
m3_in,m4_in,9,l2,k3,11.265851
source,m3_in,9,l1,k5,11.251607
m3_in,m5_in,9,l1,k5,11.251607
source,m9_in,4,l2,k1,11.247835
source,m4_in,4,l2,k4,11.236617
m4_in,m8_in,4,l2,k4,11.236617
source,m6_in,9,l2,k5,11.235122
m6_in,m6_q_l2,9,l2,k5,11.235122
m6_q_l2,ss,9,l2,k5,11.235122
source,m10_in,9,l1,k2,11.234883
m10_in,m2_in,9,l1,k2,11.234883
source,m1_in,12,l2,k1,11.223944
source,m9_in,12,l1,k2,11.22381
source,m7_in,6,l1,k3,11.205853
m7_in,m3_in,6,l1,k3,11.205853
source,m3_in,11,l2,k2,11.200951
m3_in,m3_q_l2,11,l2,k2,11.200951
m3_q_l2,ss,11,l2,k2,11.200951
source,m4_in,11,l2,k5,11.199847
m4_in,m4_q_l2,11,l2,k5,11.199847
m4_q_l2,ss,11,l2,k5,11.199847
source,m4_in,9,l2,k4,11.195189
m4_in,m8_in,9,l2,k4,11.195189
source,m3_in,1,l2,k4,11.194949
m3_in,m3_q_l2,1,l2,k4,11.194949
m3_q_l2,ss,1,l2,k4,11.194949
source,m4_in,6,l1,k3,11.187441
m4_in,m3_in,6,l1,k3,11.187441
source,m3_in,10,l1,k3,11.175838
source,m1_in,5,l1,k4,11.169805
m1_in,m4_in,5,l1,k4,11.169805
source,m10_in,8,l1,k3,11.153689
m10_in,m3_in,8,l1,k3,11.153689
source,m9_in,7,l1,k5,11.14313
m9_in,m5_in,7,l1,k5,11.14313
source,m8_in,12,l1,k3,11.141071
source,m6_in,10,l1,k4,11.136447
m6_in,m4_in,10,l1,k4,11.136447
source,m5_in,5,l1,k4,11.125815
m5_in,m4_in,5,l1,k4,11.125815
source,m2_in,12,l1,k3,11.12384
source,m5_in,12,l2,k3,11.117113
source,m8_in,12,l1,k5,11.110484
source,m1_in,10,l2,k4,11.103077
m1_in,m1_q_l2,10,l2,k4,11.103077
m1_q_l2,ss,10,l2,k4,11.103077
source,m8_in,2,l1,k4,11.099969
m8_in,m4_in,2,l1,k4,11.099969
source,m3_in,12,l2,k3,11.093831
source,m4_in,8,l2,k4,11.092539
m4_in,m8_in,8,l2,k4,11.092539
source,m7_in,10,l1,k5,11.090786
m7_in,m5_in,10,l1,k5,11.090786
source,m1_in,1,l2,k2,11.085615
m1_in,m1_q_l2,1,l2,k2,11.085615
m1_q_l2,ss,1,l2,k2,11.085615
source,m7_in,7,l2,k1,11.078405
m7_in,m7_q_l2,7,l2,k1,11.078405
m7_q_l2,ss,7,l2,k1,11.078405
source,m5_in,7,l1,k5,11.066313
source,m1_in,9,l2,k5,11.06627
m1_in,m1_q_l2,9,l2,k5,11.06627
m1_q_l2,ss,9,l2,k5,11.06627
source,m10_in,5,l2,k2,11.060225
m10_in,m10_q_l2,5,l2,k2,11.060225
m10_q_l2,ss,5,l2,k2,11.060225
source,m4_in,3,l1,k2,11.060084
m4_in,m2_in,3,l1,k2,11.060084
source,m7_in,1,l1,k3,11.054287
m7_in,m3_in,1,l1,k3,11.054287
source,m6_in,6,l1,k4,11.04275
m6_in,m4_in,6,l1,k4,11.04275
source,m10_in,11,l1,k2,11.034184
m10_in,m2_in,11,l1,k2,11.034184
source,m9_in,3,l2,k1,11.03079
source,m9_in,7,l2,k4,11.024894
m9_in,m9_q_l2,7,l2,k4,11.024894
m9_q_l2,ss,7,l2,k4,11.024894
source,m1_in,11,l1,k3,11.015264
m1_in,m3_in,11,l1,k3,11.015264
source,m1_in,12,l1,k2,11.002832
source,m8_in,1,l1,k2,10.989735
m8_in,m2_in,1,l1,k2,10.989735
source,m5_in,9,l1,k4,10.981496
m5_in,m4_in,9,l1,k4,10.981496
source,m8_in,10,l1,k3,10.966709
m8_in,m3_in,10,l1,k3,10.966709
source,m2_in,10,l2,k2,10.966622
m2_in,m8_in,10,l2,k2,10.966622
source,m1_in,10,l1,k3,10.964173
m1_in,m3_in,10,l1,k3,10.964173
source,m1_in,7,l1,k5,10.958887
m1_in,m5_in,7,l1,k5,10.958887
source,m10_in,1,l2,k2,10.952259
m10_in,m10_q_l2,1,l2,k2,10.952259
m10_q_l2,ss,1,l2,k2,10.952259
source,m3_in,1,l1,k5,10.94465
m3_in,m5_in,1,l1,k5,10.94465
source,m4_in,9,l1,k1,10.938005
m4_in,m1_in,9,l1,k1,10.938005
source,m8_in,5,l2,k3,10.936063
m8_in,m8_q_l2,5,l2,k3,10.936063
m8_q_l2,ss,5,l2,k3,10.936063
source,m10_in,2,l1,k5,10.934579
m10_in,m5_in,2,l1,k5,10.934579
source,m5_in,10,l2,k2,10.909679
m5_in,m5_q_l2,10,l2,k2,10.909679
m5_q_l2,ss,10,l2,k2,10.909679
source,m5_in,3,l2,k4,10.90941
m5_in,m5_q_l2,3,l2,k4,10.90941
m5_q_l2,ss,3,l2,k4,10.90941
source,m5_in,8,l1,k2,10.90039
m5_in,m2_in,8,l1,k2,10.90039
source,m4_in,2,l2,k5,10.892195
m4_in,m4_q_l2,2,l2,k5,10.892195
m4_q_l2,ss,2,l2,k5,10.892195
m4_in,m4_q_l2,5,l2,k2,10.881161
m4_q_l2,ss,5,l2,k2,10.881161
source,m2_in,3,l2,k2,10.880171
m2_in,m3_in,3,l2,k2,10.880171
source,m1_in,4,l1,k3,10.866638
m1_in,m3_in,4,l1,k3,10.866638
source,m4_in,6,l1,k4,10.866048
source,m1_in,3,l2,k3,10.856828
source,m8_in,6,l1,k1,10.855441
m8_in,m1_in,6,l1,k1,10.855441
source,m7_in,7,l2,k4,10.851548
m7_in,m7_q_l2,7,l2,k4,10.851548
m7_q_l2,ss,7,l2,k4,10.851548
source,m9_in,3,l2,k2,10.844309
m9_in,m9_q_l2,3,l2,k2,10.844309
m9_q_l2,ss,3,l2,k2,10.844309
source,m3_in,6,l2,k4,10.842216
m3_in,m3_q_l2,6,l2,k4,10.842216
m3_q_l2,ss,6,l2,k4,10.842216
source,m8_in,4,l2,k5,10.822491
m8_in,m8_q_l2,4,l2,k5,10.822491
m8_q_l2,ss,4,l2,k5,10.822491
source,m5_in,9,l2,k2,10.80844
m5_in,m5_q_l2,9,l2,k2,10.80844
m5_q_l2,ss,9,l2,k2,10.80844
source,m10_in,10,l1,k2,10.789494
m10_in,m2_in,10,l1,k2,10.789494
source,m3_in,9,l1,k3,10.786099
source,m2_in,3,l1,k4,10.781429
m2_in,m4_in,3,l1,k4,10.781429
source,m3_in,10,l2,k3,10.78076
