node,deployment_pct
m1,23.076923076923077
m2,15.384615384615385
m10,15.384615384615385
m5,7.6923076923076925
m6,7.6923076923076925
m8,7.6923076923076925
m9,7.6923076923076925
m3,7.6923076923076925
m4,7.6923076923076925
