from,to,t,l,k,flow
m9_in,m9_q_l2,1,l2,k2,14.120676
m9_q_l2,ss,1,l2,k2,14.120676
source,m8_in,2,l2,k1,14.10849
m8_in,m8_q_l2,2,l2,k1,14.10849
m8_q_l2,ss,2,l2,k1,14.10849
source,m9_in,1,l2,k3,14.082314
m9_in,m9_q_l2,1,l2,k3,14.082314
m9_q_l2,ss,1,l2,k3,14.082314
m3_in,m3_q_l2,3,l2,k1,14.071673
m3_q_l2,ss,3,l2,k1,14.071673
source,m9_in,1,l1,k5,14.064509
m9_in,m5_in,1,l1,k5,14.064509
source,m10_in,4,l2,k4,14.045771
source,m3_in,4,l2,k1,14.02993
source,m9_in,3,l2,k2,14.001189
m9_in,m9_q_l2,3,l2,k2,14.001189
m9_q_l2,ss,3,l2,k2,14.001189
source,m7_in,1,l2,k4,13.993687
m7_in,m7_q_l2,1,l2,k4,13.993687
m7_q_l2,ss,1,l2,k4,13.993687
source,m9_in,2,l1,k3,13.969798
source,m2_in,1,l1,k4,13.962256
m2_in,m4_in,1,l1,k4,13.962256
source,m6_in,4,l1,k3,13.9048
source,m3_in,2,l2,k4,13.878846
m3_in,m3_q_l2,2,l2,k4,13.878846
m3_q_l2,ss,2,l2,k4,13.878846
source,m9_in,4,l2,k3,13.867289
source,m1_in,1,l2,k2,13.857019
m1_in,m1_q_l2,1,l2,k2,13.857019
m1_q_l2,ss,1,l2,k2,13.857019
source,m3_in,1,l2,k5,13.832838
m3_in,m3_q_l2,1,l2,k5,13.832838
m3_q_l2,ss,1,l2,k5,13.832838
source,m10_in,3,l1,k2,13.825105
m10_in,m2_in,3,l1,k2,13.825105
source,m3_in,3,l1,k3,13.769079
source,m3_in,4,l1,k2,13.75354
source,m6_in,2,l2,k2,13.708278
m6_in,m6_q_l2,2,l2,k2,13.708278
m6_q_l2,ss,2,l2,k2,13.708278
source,m3_in,2,l1,k3,13.705216
source,m2_in,3,l1,k5,13.698608
m2_in,m5_in,3,l1,k5,13.698608
source,m7_in,1,l1,k5,13.680813
m7_in,m5_in,1,l1,k5,13.680813
source,m10_in,2,l2,k5,13.615244
m10_in,m10_q_l2,2,l2,k5,13.615244
m10_q_l2,ss,2,l2,k5,13.615244
source,m4_in,3,l2,k2,13.600214
m4_in,m4_q_l2,3,l2,k2,13.600214
m4_q_l2,ss,3,l2,k2,13.600214
source,m1_in,4,l1,k3,13.583298
source,m1_in,3,l2,k3,13.571034
m1_in,m1_q_l2,3,l2,k3,13.571034
m1_q_l2,ss,3,l2,k3,13.571034
source,m8_in,2,l2,k4,13.55277
m8_in,m8_q_l2,2,l2,k4,13.55277
m8_q_l2,ss,2,l2,k4,13.55277
source,m9_in,1,l1,k3,13.482624
m9_in,m3_in,1,l1,k3,13.482624
source,m4_in,3,l1,k4,13.476787
source,m9_in,2,l2,k3,13.47595
source,m7_in,4,l1,k4,13.419906
source,m8_in,3,l1,k1,13.419216
m8_in,m1_in,3,l1,k1,13.419216
source,m2_in,3,l2,k3,13.377898
m2_in,m2_q_l2,3,l2,k3,13.377898
m2_q_l2,ss,3,l2,k3,13.377898
source,m6_in,4,l1,k1,13.275172
m9_in,m3_in,3,l1,k3,13.269495
source,m2_in,2,l1,k5,13.192242
m2_in,m5_in,2,l1,k5,13.192242
source,m7_in,3,l2,k2,13.178668
m7_in,m7_q_l2,3,l2,k2,13.178668
m7_q_l2,ss,3,l2,k2,13.178668
source,m1_in,1,l1,k4,13.085234
m1_in,m4_in,1,l1,k4,13.085234
source,m10_in,2,l1,k3,13.030096
m10_in,m3_in,2,l1,k3,13.030096
source,m3_in,2,l1,k1,12.998605
m3_in,m1_in,2,l1,k1,12.998605
source,m9_in,4,l2,k5,12.977218
source,m5_in,1,l2,k1,12.957847
m5_in,m5_q_l2,1,l2,k1,12.957847
m5_q_l2,ss,1,l2,k1,12.957847
source,m2_in,1,l2,k5,12.955698
m2_in,m2_q_l2,1,l2,k5,12.955698
m2_q_l2,ss,1,l2,k5,12.955698
source,m9_in,2,l1,k1,12.942215
m9_in,m1_in,2,l1,k1,12.942215
source,m2_in,4,l2,k5,12.938129
source,m10_in,2,l1,k2,12.855227
m10_in,m2_in,2,l1,k2,12.855227
source,m9_in,1,l2,k4,12.851912
m9_in,m9_q_l2,1,l2,k4,12.851912
m9_q_l2,ss,1,l2,k4,12.851912
source,m1_in,1,l1,k3,12.836433
m1_in,m3_in,1,l1,k3,12.836433
source,m8_in,2,l1,k1,12.81295
m8_in,m1_in,2,l1,k1,12.81295
source,m10_in,3,l1,k5,12.806807
m10_in,m5_in,3,l1,k5,12.806807
source,m9_in,4,l1,k4,12.796065
source,m9_in,3,l1,k4,12.760153
m9_in,m4_in,3,l1,k4,12.760153
source,m8_in,1,l1,k4,12.697633
m8_in,m4_in,1,l1,k4,12.697633
source,m10_in,1,l2,k1,12.689947
m10_in,m10_q_l2,1,l2,k1,12.689947
m10_q_l2,ss,1,l2,k1,12.689947
source,m10_in,1,l2,k3,12.628698
m10_in,m10_q_l2,1,l2,k3,12.628698
m10_q_l2,ss,1,l2,k3,12.628698
source,m3_in,4,l2,k4,12.619481
source,m3_in,1,l1,k4,12.613147
m3_in,m4_in,1,l1,k4,12.613147
source,m8_in,3,l1,k2,12.601545
m8_in,m2_in,3,l1,k2,12.601545
source,m1_in,1,l2,k3,12.591175
m1_in,m1_q_l2,1,l2,k3,12.591175
m1_q_l2,ss,1,l2,k3,12.591175
source,m4_in,4,l2,k3,12.575675
source,m3_in,3,l2,k3,12.54521
m3_in,m5_in,3,l2,k3,12.54521
source,m8_in,4,l1,k1,12.512565
source,m6_in,3,l2,k1,12.496941
m6_in,m6_q_l2,3,l2,k1,12.496941
m6_q_l2,ss,3,l2,k1,12.496941
source,m4_in,1,l2,k1,12.471107
m4_in,m4_q_l2,1,l2,k1,12.471107
m4_q_l2,ss,1,l2,k1,12.471107
source,m9_in,3,l2,k1,12.416706
m9_in,m9_q_l2,3,l2,k1,12.416706
m9_q_l2,ss,3,l2,k1,12.416706
source,m4_in,4,l2,k5,12.403703
source,m3_in,1,l2,k3,12.401806
m3_in,m5_in,1,l2,k3,12.401806
source,m5_in,2,l2,k2,12.389961
m5_in,m5_q_l2,2,l2,k2,12.389961
m5_q_l2,ss,2,l2,k2,12.389961
source,m6_in,1,l2,k1,12.369183
source,m7_in,1,l2,k3,12.34503
m7_in,m7_q_l2,1,l2,k3,12.34503
m7_q_l2,ss,1,l2,k3,12.34503
source,m5_in,3,l2,k5,12.342259
m5_in,m4_in,3,l2,k5,12.342259
source,m7_in,3,l1,k2,12.33733
m7_in,m2_in,3,l1,k2,12.33733
source,m1_in,4,l2,k5,12.294554
source,m9_in,1,l2,k1,12.286962
m9_in,m9_q_l2,1,l2,k1,12.286962
m9_q_l2,ss,1,l2,k1,12.286962
source,m9_in,2,l2,k4,12.278321
m9_in,m9_q_l2,2,l2,k4,12.278321
m9_q_l2,ss,2,l2,k4,12.278321
source,m10_in,3,l2,k2,12.251558
m10_in,m10_q_l2,3,l2,k2,12.251558
m10_q_l2,ss,3,l2,k2,12.251558
source,m1_in,2,l2,k4,12.233406
m1_in,m1_q_l2,2,l2,k4,12.233406
m1_q_l2,ss,2,l2,k4,12.233406
source,m8_in,4,l2,k1,12.222864
source,m9_in,4,l1,k2,12.203485
source,m3_in,1,l1,k1,12.18084
m3_in,m1_in,1,l1,k1,12.18084
source,m2_in,4,l1,k3,12.126229
source,m10_in,4,l2,k2,12.114272
source,m5_in,3,l1,k3,12.114025
m5_in,m3_in,3,l1,k3,12.114025
source,m4_in,3,l1,k1,12.080076
m4_in,m1_in,3,l1,k1,12.080076
source,m4_in,1,l1,k3,11.986277
m4_in,m3_in,1,l1,k3,11.986277
source,m2_in,2,l2,k3,11.932008
m2_in,m2_q_l2,2,l2,k3,11.932008
m2_q_l2,ss,2,l2,k3,11.932008
source,m7_in,2,l2,k1,11.89377
m7_in,m7_q_l2,2,l2,k1,11.89377
m7_q_l2,ss,2,l2,k1,11.89377
source,m7_in,2,l1,k4,11.887551
m7_in,m4_in,2,l1,k4,11.887551
source,m1_in,2,l1,k5,11.86593
m1_in,m5_in,2,l1,k5,11.86593
source,m8_in,3,l1,k3,11.844614
m8_in,m3_in,3,l1,k3,11.844614
source,m10_in,1,l2,k4,11.825606
m10_in,m10_q_l2,1,l2,k4,11.825606
m10_q_l2,ss,1,l2,k4,11.825606
source,m4_in,4,l1,k4,11.813782
source,m1_in,2,l2,k5,11.806708
m1_in,m1_q_l2,2,l2,k5,11.806708
m1_q_l2,ss,2,l2,k5,11.806708
source,m5_in,3,l2,k4,11.80275
m5_in,m5_q_l2,3,l2,k4,11.80275
m5_q_l2,ss,3,l2,k4,11.80275
source,m3_in,1,l2,k2,11.77934
m3_in,m3_q_l2,1,l2,k2,11.77934
m3_q_l2,ss,1,l2,k2,11.77934
source,m7_in,3,l2,k5,11.775678
m7_in,m7_q_l2,3,l2,k5,11.775678
m7_q_l2,ss,3,l2,k5,11.775678
source,m7_in,4,l2,k3,11.752391
source,m10_in,1,l2,k2,11.736138
m10_in,m10_q_l2,1,l2,k2,11.736138
m10_q_l2,ss,1,l2,k2,11.736138
source,m8_in,1,l2,k5,11.72491
source,m7_in,1,l1,k1,11.709604
m7_in,m1_in,1,l1,k1,11.709604
source,m9_in,4,l1,k1,11.633348
source,m5_in,1,l2,k3,11.60933
source,m7_in,2,l2,k2,11.605644
m7_in,m7_q_l2,2,l2,k2,11.605644
m7_q_l2,ss,2,l2,k2,11.605644
source,m2_in,1,l2,k3,11.533905
m2_in,m2_q_l2,1,l2,k3,11.533905
m2_q_l2,ss,1,l2,k3,11.533905
source,m4_in,3,l2,k5,11.517022
source,m5_in,2,l1,k4,11.502434
m5_in,m4_in,2,l1,k4,11.502434
source,m3_in,2,l2,k5,11.478468
m3_in,m3_q_l2,2,l2,k5,11.478468
m3_q_l2,ss,2,l2,k5,11.478468
source,m1_in,2,l2,k3,11.45701
m1_in,m1_q_l2,2,l2,k3,11.45701
m1_q_l2,ss,2,l2,k3,11.45701
source,m8_in,4,l1,k2,11.403216
source,m3_in,3,l1,k2,11.371465
m3_in,m2_in,3,l1,k2,11.371465
source,m9_in,2,l2,k5,11.331224
m9_in,m9_q_l2,2,l2,k5,11.331224
m9_q_l2,ss,2,l2,k5,11.331224
source,m4_in,2,l1,k3,11.294863
m4_in,m3_in,2,l1,k3,11.294863
source,m4_in,2,l2,k1,11.284376
m4_in,m4_q_l2,2,l2,k1,11.284376
m4_q_l2,ss,2,l2,k1,11.284376
source,m3_in,1,l2,k4,11.275566
source,m1_in,4,l2,k3,11.271673
source,m7_in,2,l1,k3,11.266668
m7_in,m3_in,2,l1,k3,11.266668
source,m1_in,1,l1,k5,11.256284
m1_in,m5_in,1,l1,k5,11.256284
source,m10_in,1,l1,k2,11.227008
m10_in,m2_in,1,l1,k2,11.227008
source,m9_in,4,l1,k5,11.226978
source,m5_in,2,l1,k1,11.205784
m5_in,m1_in,2,l1,k1,11.205784
source,m8_in,1,l1,k1,11.162271
m8_in,m1_in,1,l1,k1,11.162271
source,m2_in,4,l1,k1,11.132572
source,m6_in,2,l2,k5,11.127815
m6_in,m6_q_l2,2,l2,k5,11.127815
m6_q_l2,ss,2,l2,k5,11.127815
source,m1_in,1,l2,k1,11.041136
m1_in,m6_in,1,l2,k1,11.041136
source,m2_in,2,l2,k1,11.033858
m2_in,m2_q_l2,2,l2,k1,11.033858
m2_q_l2,ss,2,l2,k1,11.033858
source,m8_in,2,l1,k3,11.005412
source,m8_in,2,l2,k2,10.996803
m8_in,m8_q_l2,2,l2,k2,10.996803
m8_q_l2,ss,2,l2,k2,10.996803
source,m2_in,1,l2,k1,10.942625
m2_in,m2_q_l2,1,l2,k1,10.942625
m2_q_l2,ss,1,l2,k1,10.942625
source,m7_in,2,l2,k4,10.915104
m7_in,m7_q_l2,2,l2,k4,10.915104
m7_q_l2,ss,2,l2,k4,10.915104
source,m4_in,1,l2,k5,10.911282
m4_in,m4_q_l2,1,l2,k5,10.911282
m4_q_l2,ss,1,l2,k5,10.911282
source,m8_in,3,l2,k1,10.854955
m8_in,m8_q_l2,3,l2,k1,10.854955
m8_q_l2,ss,3,l2,k1,10.854955
source,m1_in,2,l1,k3,10.757099
m1_in,m3_in,2,l1,k3,10.757099
source,m1_in,2,l2,k2,10.699991
source,m4_in,1,l1,k2,10.678161
m4_in,m2_in,1,l1,k2,10.678161
source,m7_in,3,l2,k4,10.660494
m7_in,m7_q_l2,3,l2,k4,10.660494
m7_q_l2,ss,3,l2,k4,10.660494
source,m10_in,3,l2,k3,10.650299
m10_in,m10_q_l2,3,l2,k3,10.650299
m10_q_l2,ss,3,l2,k3,10.650299
source,m6_in,2,l2,k4,10.636891
source,m5_in,2,l1,k5,10.628514
source,m4_in,2,l2,k4,10.624739
m4_in,m6_in,2,l2,k4,10.624739
source,m8_in,2,l2,k3,10.612243
m8_in,m8_q_l2,2,l2,k3,10.612243
m8_q_l2,ss,2,l2,k3,10.612243
source,m8_in,2,l2,k5,10.611158
m8_in,m8_q_l2,2,l2,k5,10.611158
m8_q_l2,ss,2,l2,k5,10.611158
source,m2_in,1,l1,k1,10.569882
m2_in,m1_in,1,l1,k1,10.569882
source,m8_in,4,l2,k5,10.54568
source,m3_in,2,l1,k2,10.539428
m3_in,m2_in,2,l1,k2,10.539428
source,m8_in,1,l2,k4,10.511819
m8_in,m8_q_l2,1,l2,k4,10.511819
m8_q_l2,ss,1,l2,k4,10.511819
source,m10_in,4,l1,k4,10.511696
source,m6_in,4,l2,k4,10.490258
source,m9_in,3,l2,k3,10.467052
m9_in,m9_q_l2,3,l2,k3,10.467052
m9_q_l2,ss,3,l2,k3,10.467052
source,m4_in,4,l1,k5,10.452106
source,m6_in,2,l1,k2,10.431726
m6_in,m2_in,2,l1,k2,10.431726
source,m1_in,3,l2,k2,10.427231
source,m3_in,1,l2,k1,10.372969
m3_in,m3_q_l2,1,l2,k1,10.372969
m3_q_l2,ss,1,l2,k1,10.372969
source,m7_in,1,l2,k1,10.369416
m7_in,m7_q_l2,1,l2,k1,10.369416
m7_q_l2,ss,1,l2,k1,10.369416
source,m5_in,2,l2,k1,10.3616
source,m1_in,4,l1,k4,10.337853
source,m10_in,4,l2,k3,10.310389
source,m5_in,4,l1,k2,10.299957
source,m4_in,4,l2,k1,10.27115
source,m8_in,1,l1,k2,10.254415
m8_in,m2_in,1,l1,k2,10.254415
source,m4_in,3,l2,k4,10.249213
m4_in,m10_in,3,l2,k4,10.249213
source,m2_in,3,l1,k1,10.248747
m2_in,m1_in,3,l1,k1,10.248747
source,m7_in,4,l1,k1,10.234368
source,m4_in,2,l1,k5,10.223095
m4_in,m5_in,2,l1,k5,10.223095
source,m2_in,2,l2,k5,10.172967
m2_in,m2_q_l2,2,l2,k5,10.172967
m2_q_l2,ss,2,l2,k5,10.172967
source,m5_in,3,l1,k4,10.168132
m5_in,m4_in,3,l1,k4,10.168132
source,m8_in,1,l2,k3,10.159166
m8_in,m8_q_l2,1,l2,k3,10.159166
m8_q_l2,ss,1,l2,k3,10.159166
m8_in,m3_in,2,l1,k3,10.151631
source,m6_in,2,l1,k4,10.139361
m6_in,m4_in,2,l1,k4,10.139361
source,m2_in,3,l2,k4,10.09788
m2_in,m2_q_l2,3,l2,k4,10.09788
m2_q_l2,ss,3,l2,k4,10.09788
source,m6_in,4,l2,k1,10.048468
source,m4_in,2,l1,k4,10.046355
source,m6_in,3,l2,k5,9.9395552
m6_in,m6_q_l2,3,l2,k5,9.9395552
m6_q_l2,ss,3,l2,k5,9.9395552
source,m5_in,3,l1,k2,9.9389575
m5_in,m2_in,3,l1,k2,9.9389575
source,m7_in,2,l1,k1,9.9165496
m7_in,m1_in,2,l1,k1,9.9165496
source,m8_in,3,l2,k3,9.886952
m8_in,m8_q_l2,3,l2,k3,9.886952
m8_q_l2,ss,3,l2,k3,9.886952
source,m3_in,1,l1,k2,9.8370248
m3_in,m2_in,1,l1,k2,9.8370248
source,m10_in,2,l1,k4,9.8217435
m10_in,m4_in,2,l1,k4,9.8217435
source,m7_in,3,l1,k4,9.8197511
m7_in,m4_in,3,l1,k4,9.8197511
source,m2_in,2,l1,k2,9.8027704
source,m2_in,3,l2,k2,9.7852156
m2_in,m1_in,3,l2,k2,9.7852156
source,m6_in,1,l1,k4,9.7846734
m6_in,m4_in,1,l1,k4,9.7846734
source,m6_in,3,l2,k2,9.7121637
m6_in,m6_q_l2,3,l2,k2,9.7121637
m6_q_l2,ss,3,l2,k2,9.7121637
source,m1_in,2,l2,k1,9.6880401
m1_in,m5_in,2,l2,k1,9.6880401
source,m9_in,1,l2,k5,9.6495267
m9_in,m9_q_l2,1,l2,k5,9.6495267
m9_q_l2,ss,1,l2,k5,9.6495267
source,m4_in,3,l1,k5,9.6157859
m4_in,m5_in,3,l1,k5,9.6157859
source,m5_in,1,l2,k5,9.6084058
m5_in,m8_in,1,l2,k5,9.6084058
source,m9_in,3,l2,k4,9.586269
m9_in,m9_q_l2,3,l2,k4,9.586269
m9_q_l2,ss,3,l2,k4,9.586269
source,m6_in,2,l1,k3,9.5412693
m6_in,m3_in,2,l1,k3,9.5412693
source,m5_in,4,l1,k4,9.5334044
source,m5_in,4,l2,k3,9.5097169
source,m5_in,1,l1,k2,9.4582258
m5_in,m2_in,1,l1,k2,9.4582258
source,m6_in,4,l2,k3,9.398586
source,m6_in,4,l2,k2,9.3862107
source,m1_in,2,l1,k1,9.3567937
source,m1_in,4,l1,k5,9.3445859
source,m7_in,2,l2,k5,9.3303205
m7_in,m7_q_l2,2,l2,k5,9.3303205
m7_q_l2,ss,2,l2,k5,9.3303205
source,m9_in,2,l1,k2,9.2993183
m9_in,m2_in,2,l1,k2,9.2993183
source,m10_in,2,l1,k1,9.2650057
m10_in,m1_in,2,l1,k1,9.2650057
source,m10_in,3,l1,k4,9.2376361
m10_in,m4_in,3,l1,k4,9.2376361
source,m7_in,4,l2,k4,9.2310802
source,m9_in,2,l2,k1,9.2303515
m9_in,m9_q_l2,2,l2,k1,9.2303515
m9_q_l2,ss,2,l2,k1,9.2303515
source,m8_in,2,l1,k2,9.2103264
m8_in,m2_in,2,l1,k2,9.2103264
source,m4_in,3,l2,k3,9.202944
m4_in,m4_q_l2,3,l2,k3,9.202944
m4_q_l2,ss,3,l2,k3,9.202944
source,m4_in,1,l1,k1,9.1920283
m4_in,m1_in,1,l1,k1,9.1920283
source,m10_in,3,l1,k3,9.1733148
m10_in,m3_in,3,l1,k3,9.1733148
source,m7_in,3,l2,k3,9.1690578
m7_in,m7_q_l2,3,l2,k3,9.1690578
m7_q_l2,ss,3,l2,k3,9.1690578
source,m7_in,1,l1,k4,9.1641878
m7_in,m4_in,1,l1,k4,9.1641878
source,m8_in,3,l2,k4,9.1222722
m8_in,m8_q_l2,3,l2,k4,9.1222722
m8_q_l2,ss,3,l2,k4,9.1222722
source,m3_in,2,l1,k4,9.0920468
m3_in,m4_in,2,l1,k4,9.0920468
source,m2_in,4,l1,k2,9.0832122
source,m6_in,1,l2,k5,8.9900824
m6_in,m6_q_l2,1,l2,k5,8.9900824
m6_q_l2,ss,1,l2,k5,8.9900824
source,m5_in,4,l2,k1,8.987443
source,m4_in,2,l2,k5,8.9149502
source,m6_in,3,l1,k3,8.8665883
m6_in,m3_in,3,l1,k3,8.8665883
source,m8_in,1,l1,k5,8.8633269
m8_in,m5_in,1,l1,k5,8.8633269
source,m7_in,4,l1,k2,8.8591095
source,m2_in,4,l2,k2,8.8530471
source,m1_in,2,l1,k2,8.8527255
m1_in,m2_in,2,l1,k2,8.8527255
source,m5_in,4,l1,k1,8.8515249
source,m2_in,4,l1,k5,8.8184415
source,m10_in,4,l1,k3,8.8140757
source,m8_in,3,l1,k4,8.7774807
m8_in,m4_in,3,l1,k4,8.7774807
source,m10_in,2,l2,k2,8.7742585
m10_in,m10_q_l2,2,l2,k2,8.7742585
m10_q_l2,ss,2,l2,k2,8.7742585
source,m10_in,2,l2,k3,8.7557751
m10_in,m10_q_l2,2,l2,k3,8.7557751
m10_q_l2,ss,2,l2,k3,8.7557751
source,m8_in,2,l1,k4,8.7333809
m8_in,m4_in,2,l1,k4,8.7333809
source,m4_in,4,l1,k1,8.7104086
source,m2_in,1,l2,k4,8.6671955
m2_in,m2_q_l2,1,l2,k4,8.6671955
m2_q_l2,ss,1,l2,k4,8.6671955
source,m5_in,1,l1,k5,8.6510911
source,m6_in,3,l2,k3,8.6352859
m6_in,m6_q_l2,3,l2,k3,8.6352859
m6_q_l2,ss,3,l2,k3,8.6352859
source,m1_in,3,l1,k5,8.600685
m1_in,m5_in,3,l1,k5,8.600685
source,m9_in,2,l1,k5,8.5913559
m9_in,m5_in,2,l1,k5,8.5913559
source,m7_in,1,l1,k3,8.5658827
m7_in,m3_in,1,l1,k3,8.5658827
source,m1_in,4,l2,k4,8.5570587
source,m6_in,1,l2,k4,8.5318227
m6_in,m6_q_l2,1,l2,k4,8.5318227
m6_q_l2,ss,1,l2,k4,8.5318227
source,m9_in,2,l2,k2,8.4785471
m9_in,m9_q_l2,2,l2,k2,8.4785471
m9_q_l2,ss,2,l2,k2,8.4785471
source,m8_in,4,l1,k3,8.4622592
source,m8_in,4,l2,k2,8.3796838
source,m6_in,1,l1,k2,8.3770723
m6_in,m2_in,1,l1,k2,8.3770723
source,m8_in,3,l2,k5,8.3745858
m8_in,m8_q_l2,3,l2,k5,8.3745858
m8_q_l2,ss,3,l2,k5,8.3745858
source,m9_in,1,l1,k1,8.3664445
m9_in,m1_in,1,l1,k1,8.3664445
source,m5_in,3,l2,k3,8.3599561
source,m2_in,3,l1,k3,8.3180139
m2_in,m3_in,3,l1,k3,8.3180139
source,m6_in,3,l1,k5,8.3002595
m6_in,m5_in,3,l1,k5,8.3002595
source,m3_in,3,l2,k2,8.2268275
m3_in,m3_q_l2,3,l2,k2,8.2268275
m3_q_l2,ss,3,l2,k2,8.2268275
source,m10_in,3,l1,k1,8.2223153
m10_in,m1_in,3,l1,k1,8.2223153
source,m9_in,2,l1,k4,8.2132805
