from,to,t,l,k,flow
m1_in,m1_q_l1,3,l1,k2,25.038794
m1_q_l1,ss,3,l1,k2,25.038794
m10_in,m10_q_l2,2,l2,k3,24.58826
m10_q_l2,ss,2,l2,k3,24.58826
m6_in,m6_q_l2,4,l2,k1,24.248599
m6_q_l2,ss,4,l2,k1,24.248599
m10_in,m10_q_l1,10,l1,k3,23.815258
m1_q_l1,ss,5,l1,k4,23.598858
m10_in,m10_q_l1,8,l1,k5,23.440807
m10_q_l1,ss,8,l1,k5,23.440807
m2_in,m2_q_l1,6,l1,k4,23.207102
source,m2_in,9,l2,k5,22.705463
m2_in,m2_q_l2,9,l2,k5,22.705463
m2_q_l2,ss,9,l2,k5,22.705463
m2_in,m2_q_l1,8,l1,k4,22.232387
m10_in,m10_q_l1,3,l1,k5,21.880588
m10_q_l1,ss,3,l1,k5,21.880588
m1_in,m1_q_l1,6,l1,k3,21.277948
m1_q_l1,ss,6,l1,k3,21.277948
source,m4_in,12,l2,k4,21.157762
source,m2_in,6,l2,k5,20.440338
m2_in,m2_q_l2,6,l2,k5,20.440338
m2_q_l2,ss,6,l2,k5,20.440338
m2_q_l1,ss,7,l1,k4,20.3873
source,m7_in,4,l2,k1,20.264764
m7_in,m7_q_l2,4,l2,k1,20.264764
m7_q_l2,ss,4,l2,k1,20.264764
m10_q_l1,ss,9,l1,k2,20.205711
source,m6_in,6,l1,k5,20.14672
m6_in,m5_in,6,l1,k5,20.14672
source,m7_in,5,l1,k3,20.120169
m7_in,m3_in,5,l1,k3,20.120169
m2_in,m2_q_l1,7,l1,k5,20.089117
source,m8_in,5,l1,k1,20.053865
m8_in,m1_in,5,l1,k1,20.053865
m2_in,m2_q_l1,1,l1,k5,19.962742
m2_q_l1,ss,1,l1,k5,19.962742
source,m1_in,12,l1,k4,19.926484
source,m8_in,1,l2,k3,19.9106
m8_in,m8_q_l2,1,l2,k3,19.9106
m8_q_l2,ss,1,l2,k3,19.9106
source,m6_in,2,l1,k5,19.891504
source,m10_in,9,l2,k1,19.879505
m10_in,m10_q_l2,9,l2,k1,19.879505
m10_q_l2,ss,9,l2,k1,19.879505
source,m10_in,4,l2,k2,19.806831
m10_in,m10_q_l2,4,l2,k2,19.806831
m10_q_l2,ss,4,l2,k2,19.806831
source,m2_in,11,l1,k1,19.629317
m2_in,m2_q_l1,11,l1,k1,19.629317
source,m7_in,11,l1,k3,19.597796
m7_in,m3_in,11,l1,k3,19.597796
source,m10_in,9,l1,k2,19.581885
m10_in,m10_q_l1,9,l1,k2,19.581885
source,m5_in,11,l1,k4,19.541386
m5_in,m4_in,11,l1,k4,19.541386
m2_in,m2_q_l1,1,l1,k3,19.521528
m2_q_l1,ss,1,l1,k3,19.521528
source,m10_in,8,l2,k3,19.504872
m10_in,m10_q_l2,8,l2,k3,19.504872
m10_q_l2,ss,8,l2,k3,19.504872
source,m2_in,1,l2,k1,19.380911
m2_in,m2_q_l2,1,l2,k1,19.380911
m2_q_l2,ss,1,l2,k1,19.380911
source,m4_in,2,l2,k4,19.379606
m4_in,m5_in,2,l2,k4,19.379606
source,m8_in,7,l2,k5,19.326509
m8_in,m8_q_l2,7,l2,k5,19.326509
m8_q_l2,ss,7,l2,k5,19.326509
source,m4_in,2,l1,k5,19.306365
m4_in,m5_in,2,l1,k5,19.306365
source,m2_in,12,l1,k5,19.287888
source,m9_in,7,l1,k4,19.284541
m9_in,m4_in,7,l1,k4,19.284541
source,m3_in,5,l1,k5,19.266067
m3_in,m5_in,5,l1,k5,19.266067
source,m3_in,2,l1,k3,19.244312
source,m3_in,9,l1,k4,19.184775
m3_in,m4_in,9,l1,k4,19.184775
source,m10_in,3,l1,k3,19.176749
m10_in,m10_q_l1,3,l1,k3,19.176749
m10_q_l1,ss,3,l1,k3,19.176749
source,m10_in,1,l1,k4,19.153496
m10_in,m4_in,1,l1,k4,19.153496
source,m5_in,9,l1,k2,19.150802
m5_in,m2_in,9,l1,k2,19.150802
source,m9_in,6,l1,k3,19.150522
m9_in,m3_in,6,l1,k3,19.150522
source,m4_in,7,l1,k1,19.121496
m4_in,m1_in,7,l1,k1,19.121496
source,m8_in,3,l2,k5,19.020409
m8_in,m8_q_l2,3,l2,k5,19.020409
m8_q_l2,ss,3,l2,k5,19.020409
m1_in,m1_q_l1,9,l1,k1,18.996015
m1_q_l1,ss,9,l1,k1,18.996015
source,m4_in,11,l1,k1,18.92945
m4_in,m1_in,11,l1,k1,18.92945
source,m10_in,3,l2,k5,18.828063
m10_in,m10_q_l2,3,l2,k5,18.828063
m10_q_l2,ss,3,l2,k5,18.828063
source,m5_in,3,l1,k2,18.818833
m5_in,m2_in,3,l1,k2,18.818833
source,m2_in,5,l2,k3,18.793586
m2_in,m2_q_l2,5,l2,k3,18.793586
m2_q_l2,ss,5,l2,k3,18.793586
source,m1_in,11,l2,k2,18.772372
m1_in,m1_q_l2,11,l2,k2,18.772372
m1_q_l2,ss,11,l2,k2,18.772372
source,m6_in,3,l1,k3,18.764049
m6_in,m3_in,3,l1,k3,18.764049
source,m8_in,10,l1,k2,18.762314
m8_in,m2_in,10,l1,k2,18.762314
source,m6_in,1,l2,k1,18.753592
m6_in,m6_q_l2,1,l2,k1,18.753592
m6_q_l2,ss,1,l2,k1,18.753592
source,m4_in,3,l2,k3,18.752342
m6_in,m5_in,2,l1,k5,18.737485
source,m2_in,4,l2,k2,18.731549
m2_in,m7_in,4,l2,k2,18.731549
source,m1_in,4,l1,k2,18.704556
source,m6_in,6,l1,k1,18.697912
m6_in,m2_in,6,l1,k1,18.697912
source,m8_in,5,l2,k1,18.693415
m8_in,m8_q_l2,5,l2,k1,18.693415
m8_q_l2,ss,5,l2,k1,18.693415
source,m8_in,11,l1,k5,18.693274
m8_in,m5_in,11,l1,k5,18.693274
source,m4_in,4,l1,k4,18.662918
source,m7_in,5,l2,k5,18.624897
m7_in,m7_q_l2,5,l2,k5,18.624897
m7_q_l2,ss,5,l2,k5,18.624897
source,m9_in,1,l2,k3,18.601881
m9_in,m9_q_l2,1,l2,k3,18.601881
m9_q_l2,ss,1,l2,k3,18.601881
source,m9_in,4,l2,k2,18.595373
m9_in,m9_q_l2,4,l2,k2,18.595373
m9_q_l2,ss,4,l2,k2,18.595373
source,m8_in,3,l1,k4,18.591755
m8_in,m4_in,3,l1,k4,18.591755
source,m8_in,4,l2,k1,18.589116
m8_in,m8_q_l2,4,l2,k1,18.589116
m8_q_l2,ss,4,l2,k1,18.589116
source,m7_in,5,l2,k3,18.541601
m7_in,m7_q_l2,5,l2,k3,18.541601
m7_q_l2,ss,5,l2,k3,18.541601
source,m3_in,1,l2,k4,18.530908
source,m4_in,7,l1,k2,18.510682
m4_in,m2_in,7,l1,k2,18.510682
source,m6_in,11,l2,k3,18.509588
m6_in,m6_q_l2,11,l2,k3,18.509588
m6_q_l2,ss,11,l2,k3,18.509588
source,m6_in,8,l2,k3,18.504541
m6_in,m6_q_l2,8,l2,k3,18.504541
m6_q_l2,ss,8,l2,k3,18.504541
source,m9_in,6,l1,k5,18.471928
m9_in,m5_in,6,l1,k5,18.471928
source,m9_in,7,l1,k5,18.455086
m9_in,m5_in,7,l1,k5,18.455086
source,m6_in,11,l2,k5,18.392913
m6_in,m6_q_l2,11,l2,k5,18.392913
m6_q_l2,ss,11,l2,k5,18.392913
source,m5_in,1,l2,k4,18.374283
m5_in,m5_q_l2,1,l2,k4,18.374283
m5_q_l2,ss,1,l2,k4,18.374283
source,m9_in,9,l1,k1,18.367855
m9_in,m1_in,9,l1,k1,18.367855
source,m5_in,10,l1,k2,18.352875
m5_in,m2_in,10,l1,k2,18.352875
source,m6_in,5,l1,k2,18.338043
source,m7_in,2,l2,k4,18.330949
m7_in,m7_q_l2,2,l2,k4,18.330949
m7_q_l2,ss,2,l2,k4,18.330949
source,m4_in,12,l1,k5,18.289935
source,m10_in,8,l1,k5,18.28403
source,m10_in,5,l1,k5,18.266863
m10_in,m10_q_l1,5,l1,k5,18.266863
source,m3_in,3,l2,k2,18.264823
source,m4_in,8,l2,k2,18.257231
m4_in,m4_q_l2,8,l2,k2,18.257231
m4_q_l2,ss,8,l2,k2,18.257231
source,m10_in,6,l1,k3,18.227423
m10_in,m10_q_l1,6,l1,k3,18.227423
source,m10_in,7,l2,k4,18.18901
m10_in,m10_q_l2,7,l2,k4,18.18901
m10_q_l2,ss,7,l2,k4,18.18901
source,m6_in,3,l1,k5,18.186373
m6_in,m5_in,3,l1,k5,18.186373
source,m3_in,5,l1,k3,18.172034
source,m7_in,11,l2,k2,18.159144
m7_in,m7_q_l2,11,l2,k2,18.159144
m7_q_l2,ss,11,l2,k2,18.159144
source,m1_in,1,l2,k2,18.158426
m1_in,m1_q_l2,1,l2,k2,18.158426
m1_q_l2,ss,1,l2,k2,18.158426
source,m8_in,8,l1,k4,18.154907
m8_in,m4_in,8,l1,k4,18.154907
source,m9_in,8,l2,k1,18.147974
m9_in,m9_q_l2,8,l2,k1,18.147974
m9_q_l2,ss,8,l2,k1,18.147974
source,m8_in,9,l2,k4,18.131048
m8_in,m8_q_l2,9,l2,k4,18.131048
m8_q_l2,ss,9,l2,k4,18.131048
source,m1_in,8,l1,k4,18.129287
m1_in,m1_q_l1,8,l1,k4,18.129287
source,m4_in,6,l2,k2,18.102304
m4_in,m4_q_l2,6,l2,k2,18.102304
m4_q_l2,ss,6,l2,k2,18.102304
source,m7_in,12,l2,k2,18.101001
source,m2_in,2,l2,k1,18.099869
m2_in,m2_q_l2,2,l2,k1,18.099869
m2_q_l2,ss,2,l2,k1,18.099869
source,m8_in,3,l1,k3,18.09501
m8_in,m3_in,3,l1,k3,18.09501
source,m1_in,8,l1,k2,18.076073
source,m4_in,1,l1,k2,18.065478
source,m6_in,4,l1,k2,18.059101
m6_in,m2_in,4,l1,k2,18.059101
source,m5_in,2,l1,k5,18.046248
source,m1_in,1,l1,k4,18.04606
m1_in,m1_q_l1,1,l1,k4,18.04606
m1_q_l1,ss,1,l1,k4,18.04606
source,m6_in,7,l2,k3,18.007986
m6_in,m6_q_l2,7,l2,k3,18.007986
m6_q_l2,ss,7,l2,k3,18.007986
source,m9_in,3,l2,k2,18.006797
m9_in,m9_q_l2,3,l2,k2,18.006797
m9_q_l2,ss,3,l2,k2,18.006797
source,m4_in,8,l1,k5,18.004714
m4_in,m5_in,8,l1,k5,18.004714
source,m9_in,12,l2,k4,18.00152
source,m6_in,1,l2,k5,17.992089
m6_in,m6_q_l2,1,l2,k5,17.992089
m6_q_l2,ss,1,l2,k5,17.992089
source,m5_in,2,l1,k2,17.959888
m5_in,m2_in,2,l1,k2,17.959888
source,m1_in,9,l1,k3,17.955788
source,m9_in,9,l2,k4,17.953081
m9_in,m9_q_l2,9,l2,k4,17.953081
m9_q_l2,ss,9,l2,k4,17.953081
source,m3_in,12,l1,k2,17.950712
source,m1_in,3,l1,k1,17.931298
source,m2_in,6,l2,k3,17.907068
m2_in,m2_q_l2,6,l2,k3,17.907068
m2_q_l2,ss,6,l2,k3,17.907068
source,m7_in,11,l2,k1,17.906769
m7_in,m7_q_l2,11,l2,k1,17.906769
m7_q_l2,ss,11,l2,k1,17.906769
source,m4_in,2,l1,k3,17.902287
m4_in,m3_in,2,l1,k3,17.902287
source,m7_in,10,l1,k3,17.893956
source,m8_in,12,l1,k4,17.887529
source,m5_in,7,l1,k4,17.883137
m5_in,m1_in,7,l1,k4,17.883137
source,m3_in,4,l1,k1,17.882547
m3_in,m1_in,4,l1,k1,17.882547
source,m9_in,1,l2,k1,17.880234
m9_in,m9_q_l2,1,l2,k1,17.880234
m9_q_l2,ss,1,l2,k1,17.880234
source,m8_in,2,l1,k5,17.841008
m8_in,m5_in,2,l1,k5,17.841008
m1_in,m1_q_l1,11,l1,k5,17.838557
source,m7_in,11,l1,k2,17.818695
m7_in,m10_in,11,l1,k2,17.818695
source,m2_in,1,l1,k3,17.805589
source,m9_in,5,l1,k1,17.798711
m9_in,m1_in,5,l1,k1,17.798711
source,m10_in,11,l1,k2,17.784005
source,m10_in,9,l2,k2,17.768546
m10_in,m10_q_l2,9,l2,k2,17.768546
m10_q_l2,ss,9,l2,k2,17.768546
source,m8_in,6,l1,k5,17.764318
m8_in,m5_in,6,l1,k5,17.764318
source,m9_in,9,l2,k5,17.760183
m9_in,m9_q_l2,9,l2,k5,17.760183
m9_q_l2,ss,9,l2,k5,17.760183
source,m10_in,7,l1,k2,17.751414
m10_in,m10_q_l1,7,l1,k2,17.751414
m10_q_l1,ss,7,l1,k2,17.751414
source,m4_in,7,l2,k1,17.737263
source,m4_in,12,l1,k4,17.733749
source,m10_in,12,l2,k5,17.728281
source,m1_in,7,l2,k1,17.71248
m1_in,m4_in,7,l2,k1,17.71248
source,m6_in,1,l1,k4,17.711276
m6_in,m4_in,1,l1,k4,17.711276
source,m4_in,4,l2,k3,17.707745
m4_in,m4_q_l2,4,l2,k3,17.707745
m4_q_l2,ss,4,l2,k3,17.707745
source,m6_in,3,l1,k4,17.69084
m6_in,m4_in,3,l1,k4,17.69084
source,m9_in,1,l1,k2,17.658305
m9_in,m2_in,1,l1,k2,17.658305
m1_q_l1,ss,11,l1,k3,17.636558
source,m9_in,6,l1,k1,17.634788
m9_in,m1_in,6,l1,k1,17.634788
source,m2_in,3,l1,k2,17.614286
source,m3_in,8,l1,k5,17.610958
source,m8_in,7,l1,k4,17.556904
m8_in,m4_in,7,l1,k4,17.556904
