from,to,t,l,k,flow
m10_q_l1,ss,6,l1,k1,56.489153
m2_in,m2_q_l1,4,l1,k1,56.129975
m2_in,m2_q_l1,1,l1,k3,54.496474
m2_q_l1,ss,1,l1,k3,54.496474
m10_q_l1,ss,12,l1,k2,53.053441
m2_q_l1,ss,4,l1,k3,52.622303
m1_in,m1_q_l2,4,l1,k1,52.292541
m1_q_l1,ss,12,l1,k5,51.458949
m3_q_l1,ss,7,l1,k2,50.203187
m3_q_l1,ss,9,l1,k2,48.983001
m2_in,m2_q_l1,7,l1,k1,48.745952
m2_q_l1,ss,7,l1,k1,48.745952
m10_in,m10_q_l1,6,l1,k1,48.671721
m1_in,m1_q_l2,9,l2,k4,47.149943
m1_q_l2,ss,9,l2,k4,47.149943
m10_in,m10_q_l1,8,l1,k1,45.738812
m10_q_l1,ss,8,l1,k1,45.738812
m2_q_l1,ss,9,l1,k3,45.230216
m3_q_l1,ss,12,l1,k5,44.313154
m10_q_l1,ss,4,l1,k1,44.175946
m1_q_l1,ss,8,l1,k2,43.804997
m1_in,m1_q_l1,11,l1,k5,43.486754
m3_in,m3_q_l1,2,l1,k1,43.319405
m3_q_l1,ss,2,l1,k1,43.319405
m3_in,m3_q_l1,4,l1,k1,43.305073
m10_in,m10_q_l2,11,l2,k4,43.091531
m10_q_l2,ss,11,l2,k4,43.091531
m4_in,m4_q_l2,7,l2,k3,42.802751
m4_q_l2,ss,7,l2,k3,42.802751
m5_in,m5_q_l2,5,l2,k2,42.373639
m5_q_l2,ss,5,l2,k2,42.373639
m3_in,m3_q_l2,7,l2,k1,42.371526
m3_q_l2,ss,7,l2,k1,42.371526
m10_in,m10_q_l1,2,l1,k2,42.122243
m1_in,m1_q_l1,10,l1,k2,41.978456
m1_q_l1,ss,10,l1,k2,41.978456
m6_in,m6_q_l2,10,l2,k2,41.906064
m6_q_l2,ss,10,l2,k2,41.906064
m6_in,m6_q_l2,1,l2,k1,41.856849
m6_q_l2,ss,1,l2,k1,41.856849
m4_in,m4_q_l2,11,l2,k5,41.838775
m4_q_l2,ss,11,l2,k5,41.838775
m3_in,m3_q_l1,9,l1,k2,41.810203
m2_in,m2_q_l2,2,l2,k4,41.687357
m2_q_l2,ss,2,l2,k4,41.687357
m1_in,m1_q_l2,5,l2,k3,40.998744
m1_q_l2,ss,5,l2,k3,40.998744
m1_in,m1_q_l2,2,l2,k2,40.970925
m1_q_l2,ss,2,l2,k2,40.970925
m1_in,m1_q_l1,10,l1,k3,40.534998
m3_in,m3_q_l2,6,l2,k5,40.355127
m3_q_l2,ss,6,l2,k5,40.355127
m10_in,m10_q_l2,2,l2,k3,40.273949
m10_q_l2,ss,2,l2,k3,40.273949
m10_in,m10_q_l1,6,l1,k3,40.21121
m3_in,m3_q_l2,10,l2,k4,40.196358
m3_q_l2,ss,10,l2,k4,40.196358
m10_in,m10_q_l2,9,l2,k5,40.163458
m10_q_l2,ss,9,l2,k5,40.163458
m1_in,m1_q_l2,3,l2,k2,40.090128
m1_q_l2,ss,3,l2,k2,40.090128
m1_in,m1_q_l1,3,l1,k5,40.085337
m1_in,m1_q_l1,11,l1,k4,40.032361
m2_in,m2_q_l2,7,l2,k5,39.839336
m2_q_l2,ss,7,l2,k5,39.839336
m8_in,m8_q_l2,8,l2,k5,39.830529
m8_q_l2,ss,8,l2,k5,39.830529
m2_in,m2_q_l1,5,l1,k4,39.606115
m1_q_l1,ss,3,l1,k3,39.336769
m2_q_l1,ss,2,l1,k4,39.209707
m9_in,m9_q_l2,10,l2,k5,39.099339
m9_q_l2,ss,10,l2,k5,39.099339
m4_in,m4_q_l2,3,l2,k3,39.088267
m4_q_l2,ss,3,l2,k3,39.088267
m1_in,m1_q_l2,5,l2,k4,39.04403
m1_q_l2,ss,5,l2,k4,39.04403
m3_in,m3_q_l1,6,l1,k2,39.040323
m1_in,m1_q_l2,6,l2,k4,38.896966
m1_q_l2,ss,6,l2,k4,38.896966
m1_in,m1_q_l2,8,l2,k4,38.842956
m1_q_l2,ss,8,l2,k4,38.842956
m3_in,m3_q_l1,1,l1,k5,38.813129
m3_q_l1,ss,1,l1,k5,38.813129
m6_in,m6_q_l2,6,l2,k1,38.738869
m6_q_l2,ss,6,l2,k1,38.738869
m7_in,m7_q_l2,10,l2,k1,38.648127
m7_q_l2,ss,10,l2,k1,38.648127
m8_in,m8_q_l2,11,l2,k1,38.589938
m8_q_l2,ss,11,l2,k1,38.589938
m5_in,m5_q_l2,8,l2,k2,38.460718
m5_q_l2,ss,8,l2,k2,38.460718
m8_in,m8_q_l2,6,l2,k3,38.34728
m8_q_l2,ss,6,l2,k3,38.34728
m2_in,m2_q_l1,3,l1,k4,38.276586
m2_q_l1,ss,3,l1,k4,38.276586
m6_in,m6_q_l2,11,l2,k2,38.270329
m6_q_l2,ss,11,l2,k2,38.270329
m2_in,m2_q_l1,10,l1,k1,38.126781
m7_in,m7_q_l2,1,l2,k4,38.076907
m7_q_l2,ss,1,l2,k4,38.076907
m1_q_l1,ss,10,l1,k3,38.021544
m10_q_l1,ss,3,l1,k3,37.970655
m10_in,m10_q_l1,10,l1,k1,37.942292
m10_in,m10_q_l1,1,l1,k1,37.651956
m10_q_l1,ss,1,l1,k1,37.651956
m9_in,m9_q_l2,1,l2,k2,37.413406
m9_q_l2,ss,1,l2,k2,37.413406
m7_in,m7_q_l2,4,l2,k2,37.303012
m7_q_l2,ss,4,l2,k2,37.303012
m5_in,m5_q_l2,5,l2,k1,37.202965
m5_q_l2,ss,5,l2,k1,37.202965
m5_in,m5_q_l2,4,l2,k1,37.184606
m5_q_l2,ss,4,l2,k1,37.184606
m2_in,m2_q_l1,9,l1,k4,37.122139
m10_in,m10_q_l2,8,l2,k1,37.035502
m10_q_l2,ss,8,l2,k1,37.035502
m2_in,m2_q_l2,5,l2,k5,36.934115
m2_q_l2,ss,5,l2,k5,36.934115
m3_in,m3_q_l1,11,l1,k1,36.758453
m3_in,m3_q_l1,7,l1,k2,36.572154
m10_q_l1,ss,3,l1,k2,36.386436
m2_in,m2_q_l2,4,l2,k5,36.301769
m2_q_l2,ss,4,l2,k5,36.301769
m8_in,m8_q_l2,2,l2,k5,36.046236
m8_q_l2,ss,2,l2,k5,36.046236
m2_in,m2_q_l1,3,l1,k3,35.884538
m2_in,m2_q_l2,2,l2,k1,35.667353
m2_q_l2,ss,2,l2,k1,35.667353
m1_in,m1_q_l1,1,l1,k2,35.302129
m1_q_l1,ss,1,l1,k2,35.302129
m3_in,m3_q_l2,7,l2,k4,35.268066
m3_q_l2,ss,7,l2,k4,35.268066
m1_in,m1_q_l1,3,l1,k3,34.937268
m3_in,m3_q_l1,3,l1,k2,34.714801
m3_in,m3_q_l1,10,l1,k5,34.617208
m10_in,m10_q_l1,5,l1,k1,34.600423
m2_in,m2_q_l1,6,l1,k1,34.513904
m2_q_l1,ss,6,l1,k1,34.513904
m10_in,m10_q_l2,3,l2,k1,34.421628
m10_q_l2,ss,3,l2,k1,34.421628
m10_in,m10_q_l1,8,l1,k3,34.261188
m10_q_l1,ss,8,l1,k3,34.261188
m1_q_l1,ss,6,l1,k4,33.787767
m5_in,m5_q_l2,8,l2,k3,33.779488
m5_q_l2,ss,8,l2,k3,33.779488
m10_in,m10_q_l2,9,l2,k1,33.713077
m10_q_l2,ss,9,l2,k1,33.713077
m8_in,m8_q_l2,6,l2,k2,33.602995
m8_q_l2,ss,6,l2,k2,33.602995
m1_in,m1_q_l2,10,l2,k3,33.533279
m1_q_l2,ss,10,l2,k3,33.533279
m7_in,m7_q_l2,4,l2,k4,33.232114
m7_q_l2,ss,4,l2,k4,33.232114
m10_in,m10_q_l1,5,l1,k3,33.197243
m10_q_l1,ss,5,l1,k3,33.197243
m2_q_l1,ss,9,l1,k2,32.963729
m1_q_l1,ss,2,l1,k5,32.932253
m2_in,m2_q_l1,5,l1,k1,32.845642
m1_in,m1_q_l2,3,l2,k5,32.69904
m1_q_l2,ss,3,l2,k5,32.69904
m10_in,m10_q_l1,10,l1,k4,32.686747
m1_in,m1_q_l1,2,l1,k3,32.465575
m1_in,m1_q_l1,6,l1,k4,32.399333
m3_in,m3_q_l1,9,l1,k4,32.365528
m2_in,m2_q_l2,9,l2,k3,32.208256
m2_q_l2,ss,9,l2,k3,32.208256
m3_q_l1,ss,5,l1,k2,32.201858
m7_in,m7_q_l2,1,l2,k3,31.784699
m7_q_l2,ss,1,l2,k3,31.784699
m1_in,m1_q_l2,1,l2,k5,31.686905
m1_q_l2,ss,1,l2,k5,31.686905
m5_in,m5_q_l2,11,l2,k3,31.557829
m5_q_l2,ss,11,l2,k3,31.557829
m9_in,m9_q_l2,3,l2,k4,31.394812
m9_q_l2,ss,3,l2,k4,31.394812
m3_q_l1,ss,9,l1,k1,31.016999
m1_in,m1_q_l1,2,l1,k2,30.984453
m1_q_l1,ss,2,l1,k2,30.984453
m10_in,m10_q_l1,11,l1,k4,30.842455
m1_in,m1_q_l1,9,l1,k5,30.805477
m3_in,m3_q_l2,9,l2,k2,30.474228
m3_q_l2,ss,9,l2,k2,30.474228
m3_in,m3_q_l1,11,l1,k2,30.162246
m2_in,m2_q_l2,4,l2,k3,30.147337
m2_q_l2,ss,4,l2,k3,30.147337
m3_q_l1,ss,7,l1,k5,29.796813
m2_q_l1,ss,12,l1,k5,29.384247
m2_in,m2_q_l1,8,l1,k2,29.235312
source,m7_in,2,l1,k2,28.714738
m7_in,m2_in,2,l1,k2,28.714738
m2_q_l1,ss,3,l1,k5,28.665425
m10_q_l1,ss,2,l1,k2,28.462756
m1_in,m1_q_l1,7,l1,k2,28.298462
m3_in,m3_q_l1,7,l1,k4,28.135113
m10_in,m10_q_l1,4,l1,k1,28.110723
m2_q_l1,ss,4,l1,k1,27.377697
m2_in,m2_q_l1,6,l1,k4,27.369664
m2_q_l1,ss,12,l1,k4,27.01861
m3_q_l1,ss,12,l1,k2,26.884213
m10_in,m10_q_l1,2,l1,k1,26.878425
m10_q_l1,ss,2,l1,k1,26.878425
source,m3_in,2,l2,k5,26.875876
m3_in,m3_q_l2,2,l2,k5,26.875876
m3_q_l2,ss,2,l2,k5,26.875876
m2_q_l1,ss,7,l1,k4,26.79465
m10_q_l1,ss,5,l1,k1,26.782991
source,m8_in,2,l1,k1,26.299809
m8_in,m1_in,2,l1,k1,26.299809
m5_in,m5_q_l2,7,l2,k2,25.9889
m5_q_l2,ss,7,l2,k2,25.9889
m1_in,m1_q_l1,1,l1,k4,25.848935
m1_q_l1,ss,1,l1,k4,25.848935
source,m1_in,11,l1,k4,25.794912
m2_q_l1,ss,2,l1,k5,25.782258
source,m5_in,12,l1,k1,25.679551
source,m10_in,8,l1,k2,25.667683
m10_in,m10_q_l1,8,l1,k2,25.667683
m1_in,m1_q_l1,7,l1,k5,25.374544
source,m10_in,4,l2,k3,25.318242
m10_in,m10_q_l2,4,l2,k3,25.318242
m10_q_l2,ss,4,l2,k3,25.318242
m1_in,m1_q_l1,11,l1,k3,25.232904
source,m1_in,5,l2,k2,25.177096
m1_in,m1_q_l2,5,l2,k2,25.177096
m1_q_l2,ss,5,l2,k2,25.177096
source,m7_in,6,l1,k1,24.996186
m7_in,m10_in,6,l1,k1,24.996186
source,m10_in,2,l1,k2,24.819315
source,m5_in,1,l2,k4,24.752028
m5_in,m5_q_l2,1,l2,k4,24.752028
m5_q_l2,ss,1,l2,k4,24.752028
source,m1_in,5,l2,k5,24.71443
m1_in,m1_q_l2,5,l2,k5,24.71443
m1_q_l2,ss,5,l2,k5,24.71443
m2_in,m2_q_l1,9,l1,k1,24.637916
source,m1_in,2,l2,k2,24.61779
source,m2_in,9,l1,k3,24.602106
source,m1_in,2,l2,k3,24.560358
m1_in,m1_q_l2,2,l2,k3,24.560358
m1_q_l2,ss,2,l2,k3,24.560358
m10_in,m10_q_l1,1,l1,k2,24.521446
m10_q_l1,ss,1,l1,k2,24.521446
source,m9_in,6,l2,k2,24.474511
m9_in,m9_q_l2,6,l2,k2,24.474511
m9_q_l2,ss,6,l2,k2,24.474511
source,m1_in,9,l2,k4,24.26134
source,m3_in,12,l2,k3,24.169402
source,m6_in,3,l2,k5,23.960289
m6_in,m6_q_l2,3,l2,k5,23.960289
m6_q_l2,ss,3,l2,k5,23.960289
source,m5_in,1,l2,k1,23.953747
m5_in,m5_q_l2,1,l2,k1,23.953747
m5_q_l2,ss,1,l2,k1,23.953747
source,m9_in,10,l1,k5,23.903307
m9_in,m5_in,10,l1,k5,23.903307
source,m1_in,12,l2,k4,23.878234
source,m6_in,1,l2,k2,23.877286
m6_in,m6_q_l2,1,l2,k2,23.877286
m6_q_l2,ss,1,l2,k2,23.877286
source,m10_in,12,l1,k3,23.864201
source,m6_in,11,l2,k5,23.829481
m6_in,m6_q_l2,11,l2,k5,23.829481
m6_q_l2,ss,11,l2,k5,23.829481
source,m5_in,4,l1,k3,23.792553
m5_in,m3_in,4,l1,k3,23.792553
source,m5_in,10,l2,k4,23.789497
m5_in,m5_q_l2,10,l2,k4,23.789497
m5_q_l2,ss,10,l2,k4,23.789497
source,m3_in,6,l2,k2,23.627402
m3_in,m3_q_l2,6,l2,k2,23.627402
m3_q_l2,ss,6,l2,k2,23.627402
source,m3_in,10,l1,k2,23.606179
m3_in,m3_q_l1,10,l1,k2,23.606179
source,m3_in,2,l1,k1,23.588783
source,m7_in,9,l2,k5,23.584692
m7_in,m7_q_l2,9,l2,k5,23.584692
m7_q_l2,ss,9,l2,k5,23.584692
source,m8_in,5,l2,k2,23.575423
m8_in,m8_q_l2,5,l2,k2,23.575423
m8_q_l2,ss,5,l2,k2,23.575423
source,m7_in,1,l2,k1,23.54514
m7_in,m7_q_l2,1,l2,k1,23.54514
m7_q_l2,ss,1,l2,k1,23.54514
m10_q_l1,ss,6,l1,k4,23.510847
source,m8_in,7,l1,k3,23.446956
m8_in,m3_in,7,l1,k3,23.446956
source,m2_in,2,l2,k3,23.41791
m2_in,m2_q_l2,2,l2,k3,23.41791
m2_q_l2,ss,2,l2,k3,23.41791
source,m6_in,5,l1,k4,23.413309
m6_in,m4_in,5,l1,k4,23.413309
source,m10_in,9,l2,k2,23.410758
m10_in,m10_q_l2,9,l2,k2,23.410758
m10_q_l2,ss,9,l2,k2,23.410758
source,m4_in,8,l2,k4,23.355506
m4_in,m1_in,8,l2,k4,23.355506
source,m5_in,6,l2,k1,23.35307
m5_in,m5_q_l2,6,l2,k1,23.35307
m5_q_l2,ss,6,l2,k1,23.35307
source,m1_in,6,l2,k3,23.264659
m1_in,m1_q_l2,6,l2,k3,23.264659
m1_q_l2,ss,6,l2,k3,23.264659
source,m4_in,1,l2,k2,23.232123
m4_in,m4_q_l2,1,l2,k2,23.232123
m4_q_l2,ss,1,l2,k2,23.232123
source,m1_in,6,l1,k3,23.231137
m1_in,m1_q_l1,6,l1,k3,23.231137
m1_q_l1,ss,6,l1,k3,23.231137
source,m10_in,9,l2,k3,23.195886
m10_in,m10_q_l2,9,l2,k3,23.195886
m10_q_l2,ss,9,l2,k3,23.195886
source,m9_in,2,l1,k1,23.162761
m9_in,m1_in,2,l1,k1,23.162761
source,m3_in,11,l2,k5,23.157104
m3_in,m3_q_l2,11,l2,k5,23.157104
m3_q_l2,ss,11,l2,k5,23.157104
source,m5_in,9,l1,k5,23.148121
source,m6_in,7,l2,k5,23.146406
m6_in,m6_q_l2,7,l2,k5,23.146406
m6_q_l2,ss,7,l2,k5,23.146406
source,m4_in,7,l1,k2,23.094177
m4_in,m2_in,7,l1,k2,23.094177
source,m1_in,9,l1,k3,22.982857
m1_in,m1_q_l1,6,l1,k2,22.981096
m1_q_l1,ss,6,l1,k2,22.981096
source,m10_in,5,l1,k1,22.967319
source,m1_in,1,l2,k1,22.95431
m1_in,m6_in,1,l2,k1,22.95431
source,m6_in,7,l2,k4,22.946454
m6_in,m6_q_l2,7,l2,k4,22.946454
m6_q_l2,ss,7,l2,k4,22.946454
source,m6_in,7,l2,k3,22.926548
m6_in,m6_q_l2,7,l2,k3,22.926548
m6_q_l2,ss,7,l2,k3,22.926548
m2_in,m2_q_l1,4,l1,k4,22.895678
source,m7_in,10,l1,k4,22.888834
m7_in,m4_in,10,l1,k4,22.888834
source,m4_in,9,l2,k4,22.888603
m4_in,m1_in,9,l2,k4,22.888603
source,m6_in,8,l2,k3,22.887364
m6_in,m6_q_l2,8,l2,k3,22.887364
m6_q_l2,ss,8,l2,k3,22.887364
source,m10_in,8,l1,k1,22.887271
source,m6_in,11,l2,k2,22.866625
source,m6_in,11,l1,k3,22.840145
source,m2_in,10,l2,k1,22.836579
m2_in,m2_q_l2,10,l2,k1,22.836579
m2_q_l2,ss,10,l2,k1,22.836579
source,m2_in,1,l1,k5,22.826073
m2_in,m2_q_l1,1,l1,k5,22.826073
source,m9_in,12,l1,k3,22.821255
source,m5_in,12,l1,k4,22.81979
source,m4_in,10,l2,k3,22.805723
m4_in,m4_q_l2,10,l2,k3,22.805723
m4_q_l2,ss,10,l2,k3,22.805723
source,m6_in,2,l1,k2,22.787764
m6_in,m2_in,2,l1,k2,22.787764
source,m5_in,6,l2,k2,22.764204
m5_in,m5_q_l2,6,l2,k2,22.764204
m5_q_l2,ss,6,l2,k2,22.764204
source,m10_in,3,l1,k2,22.726949
m10_in,m10_q_l1,3,l1,k2,22.726949
source,m8_in,3,l1,k5,22.726503
m8_in,m1_in,3,l1,k5,22.726503
source,m2_in,3,l2,k3,22.633633
m2_in,m2_q_l2,3,l2,k3,22.633633
m2_q_l2,ss,3,l2,k3,22.633633
source,m4_in,5,l1,k1,22.602271
m4_in,m1_in,5,l1,k1,22.602271
source,m6_in,5,l1,k1,22.576333
m6_in,m1_in,5,l1,k1,22.576333
source,m10_in,3,l2,k4,22.57575
m10_in,m10_q_l2,3,l2,k4,22.57575
m10_q_l2,ss,3,l2,k4,22.57575
source,m7_in,4,l1,k3,22.571556
m7_in,m3_in,4,l1,k3,22.571556
source,m2_in,5,l2,k2,22.570991
m2_in,m5_in,5,l2,k2,22.570991
source,m4_in,8,l1,k2,22.560499
m4_in,m2_in,8,l1,k2,22.560499
source,m2_in,2,l2,k4,22.556597
source,m8_in,4,l1,k2,22.555889
m8_in,m3_in,4,l1,k2,22.555889
source,m4_in,7,l2,k3,22.550921
source,m5_in,7,l2,k1,22.507743
m5_in,m5_q_l2,7,l2,k1,22.507743
m5_q_l2,ss,7,l2,k1,22.507743
source,m1_in,6,l2,k4,22.486932
source,m4_in,12,l1,k2,22.477366
source,m1_in,2,l1,k3,22.474169
source,m1_in,3,l1,k2,22.472196
source,m9_in,2,l2,k4,22.449118
m9_in,m9_q_l2,2,l2,k4,22.449118
m9_q_l2,ss,2,l2,k4,22.449118
m1_q_l1,ss,5,l1,k2,22.421224
source,m2_in,6,l2,k1,22.415788
m2_in,m2_q_l2,6,l2,k1,22.415788
m2_q_l2,ss,6,l2,k1,22.415788
source,m2_in,7,l1,k2,22.378768
source,m9_in,12,l2,k5,22.353506
source,m4_in,11,l1,k2,22.346711
m4_in,m2_in,11,l1,k2,22.346711
source,m7_in,12,l2,k2,22.34573
source,m8_in,4,l2,k1,22.285992
m8_in,m8_q_l2,4,l2,k1,22.285992
m8_q_l2,ss,4,l2,k1,22.285992
source,m9_in,1,l2,k5,22.263128
m9_in,m9_q_l2,1,l2,k5,22.263128
m9_q_l2,ss,1,l2,k5,22.263128
source,m8_in,5,l2,k5,22.256188
m8_in,m8_q_l2,5,l2,k5,22.256188
m8_q_l2,ss,5,l2,k5,22.256188
source,m10_in,11,l2,k4,22.2539
source,m1_in,7,l1,k5,22.251897
source,m3_in,4,l1,k3,22.225107
source,m2_in,7,l1,k3,22.186059
m2_in,m2_q_l1,7,l1,k3,22.186059
source,m10_in,6,l1,k4,22.179199
m10_in,m4_in,6,l1,k4,22.179199
source,m2_in,4,l2,k4,22.131772
m2_in,m2_q_l2,4,l2,k4,22.131772
m2_q_l2,ss,4,l2,k4,22.131772
source,m3_in,8,l1,k5,22.124972
m3_in,m3_q_l1,8,l1,k5,22.124972
source,m10_in,12,l2,k1,22.037308
source,m3_in,10,l2,k4,22.020296
source,m8_in,9,l2,k1,22.014662
m8_in,m8_q_l2,9,l2,k1,22.014662
m8_q_l2,ss,9,l2,k1,22.014662
source,m5_in,3,l2,k1,22.012361
m5_in,m5_q_l2,3,l2,k1,22.012361
m5_q_l2,ss,3,l2,k1,22.012361
source,m5_in,11,l2,k5,21.999572
m5_in,m4_in,11,l2,k5,21.999572
source,m9_in,11,l1,k1,21.9966
m9_in,m1_in,11,l1,k1,21.9966
source,m5_in,10,l1,k3,21.991892
m5_in,m1_in,10,l1,k3,21.991892
source,m7_in,8,l1,k4,21.960805
m7_in,m4_in,8,l1,k4,21.960805
source,m3_in,7,l2,k1,21.949817
source,m10_in,2,l2,k3,21.928053
source,m7_in,3,l2,k1,21.925555
m7_in,m7_q_l2,3,l2,k1,21.925555
m7_q_l2,ss,3,l2,k1,21.925555
source,m5_in,9,l2,k1,21.924581
m5_in,m5_q_l2,9,l2,k1,21.924581
m5_q_l2,ss,9,l2,k1,21.924581
source,m2_in,3,l1,k3,21.801896
source,m7_in,9,l2,k1,21.799288
m7_in,m7_q_l2,9,l2,k1,21.799288
m7_q_l2,ss,9,l2,k1,21.799288
source,m1_in,1,l2,k4,21.797809
m1_in,m1_q_l2,1,l2,k4,21.797809
m1_q_l2,ss,1,l2,k4,21.797809
