from,to,t_from,t_to,l,k,flow
m3_q_l2,m3_q_l2,3,4,l1,k3,8.9669818
m10_q_l1,m10_q_l1,6,7,l1,k3,6.1982579
m3_q_l1,m3_q_l1,8,9,l1,k1,5.1486557
