from,to,t,l,k,flow
m10_in,m10_q_l1,4,l1,k3,31.725683
m10_q_l1,ss,4,l1,k3,31.725683
m2_in,m2_q_l2,3,l2,k5,31.687679
m2_q_l2,ss,3,l2,k5,31.687679
m5_in,m5_q_l2,11,l2,k4,31.263148
m5_q_l2,ss,11,l2,k4,31.263148
m10_in,m10_q_l1,11,l1,k5,31.226452
m10_q_l1,ss,11,l1,k5,31.226452
m3_in,m3_q_l2,7,l2,k4,30.932078
m3_q_l2,ss,7,l2,k4,30.932078
m4_in,m4_q_l2,11,l2,k3,30.872484
m4_q_l2,ss,11,l2,k3,30.872484
m1_in,m1_q_l1,2,l1,k2,30.701739
m1_q_l1,ss,2,l1,k2,30.701739
m3_in,m3_q_l2,6,l2,k1,30.677029
m3_q_l2,ss,6,l2,k1,30.677029
m2_in,m2_q_l2,8,l2,k5,30.650305
m2_q_l2,ss,8,l2,k5,30.650305
m4_in,m4_q_l2,8,l2,k1,30.568603
m4_q_l2,ss,8,l2,k1,30.568603
m5_in,m5_q_l2,2,l2,k4,29.901693
m5_q_l2,ss,2,l2,k4,29.901693
m10_in,m10_q_l1,5,l1,k1,29.458855
m10_q_l1,ss,5,l1,k1,29.458855
m8_in,m8_q_l2,9,l2,k2,29.385574
m8_q_l2,ss,9,l2,k2,29.385574
m10_in,m10_q_l2,5,l2,k4,29.382356
m10_q_l2,ss,5,l2,k4,29.382356
m4_in,m4_q_l2,3,l2,k3,29.16759
m4_q_l2,ss,3,l2,k3,29.16759
m3_in,m3_q_l2,3,l2,k2,29.110218
m3_q_l2,ss,3,l2,k2,29.110218
m2_in,m2_q_l2,11,l2,k1,28.86081
m2_q_l2,ss,11,l2,k1,28.86081
m3_in,m3_q_l2,1,l2,k2,28.621474
m3_q_l2,ss,1,l2,k2,28.621474
m10_in,m10_q_l2,5,l2,k1,28.160903
m10_q_l2,ss,5,l2,k1,28.160903
m5_in,m5_q_l2,10,l2,k3,27.933148
m5_q_l2,ss,10,l2,k3,27.933148
m3_in,m3_q_l2,10,l2,k4,27.920031
m3_q_l2,ss,10,l2,k4,27.920031
m8_in,m8_q_l2,9,l2,k1,27.787379
m8_q_l2,ss,9,l2,k1,27.787379
m5_in,m5_q_l2,7,l2,k2,27.416493
m5_q_l2,ss,7,l2,k2,27.416493
m10_in,m10_q_l1,10,l1,k5,27.343686
m10_q_l1,ss,10,l1,k5,27.343686
m2_in,m2_q_l2,8,l2,k3,27.324515
m2_q_l2,ss,8,l2,k3,27.324515
m8_in,m8_q_l2,4,l2,k4,27.03613
m8_q_l2,ss,4,l2,k4,27.03613
m2_in,m2_q_l2,4,l2,k5,27.030523
m2_q_l2,ss,4,l2,k5,27.030523
m10_in,m10_q_l1,4,l1,k1,26.688435
m10_q_l1,ss,4,l1,k1,26.688435
m10_in,m10_q_l1,7,l1,k2,26.575077
m10_q_l1,ss,7,l1,k2,26.575077
m10_in,m10_q_l2,1,l2,k1,26.530252
m10_q_l2,ss,1,l2,k1,26.530252
m4_in,m4_q_l2,7,l2,k1,26.46459
m4_q_l2,ss,7,l2,k1,26.46459
m5_in,m5_q_l2,9,l2,k4,26.420179
m5_q_l2,ss,9,l2,k4,26.420179
m10_in,m10_q_l2,10,l2,k2,26.099341
m10_q_l2,ss,10,l2,k2,26.099341
m4_in,m4_q_l2,11,l2,k5,25.766792
m4_q_l2,ss,11,l2,k5,25.766792
m10_in,m10_q_l1,7,l1,k3,25.658136
m10_q_l1,ss,7,l1,k3,25.658136
m8_in,m8_q_l2,4,l2,k3,25.644512
m8_q_l2,ss,4,l2,k3,25.644512
source,m4_in,12,l1,k5,25.470653
m6_in,m6_q_l2,6,l2,k5,25.352089
m6_q_l2,ss,6,l2,k5,25.352089
source,m6_in,4,l1,k3,25.283449
source,m3_in,10,l1,k4,25.242552
m3_in,m4_in,10,l1,k4,25.242552
m1_in,m1_q_l1,11,l1,k2,25.101911
m1_q_l1,ss,11,l1,k2,25.101911
source,m7_in,10,l2,k2,25.011702
m7_in,m7_q_l2,10,l2,k2,25.011702
m7_q_l2,ss,10,l2,k2,25.011702
source,m6_in,3,l1,k3,24.688964
m6_in,m3_in,3,l1,k3,24.688964
m8_in,m8_q_l2,5,l2,k3,24.687583
m8_q_l2,ss,5,l2,k3,24.687583
source,m5_in,8,l1,k5,24.679818
source,m4_in,10,l1,k1,24.657155
m4_in,m1_in,10,l1,k1,24.657155
source,m10_in,12,l1,k4,24.5519
source,m9_in,4,l2,k1,24.364819
m9_in,m9_q_l2,4,l2,k1,24.364819
m9_q_l2,ss,4,l2,k1,24.364819
source,m7_in,3,l2,k5,24.359144
m7_in,m7_q_l2,3,l2,k5,24.359144
m7_q_l2,ss,3,l2,k5,24.359144
source,m1_in,12,l2,k3,24.290239
m1_in,m1_q_l1,3,l1,k3,24.141188
m1_q_l1,ss,3,l1,k3,24.141188
m2_in,m2_q_l1,6,l1,k1,24.077144
m2_q_l1,ss,6,l1,k1,24.077144
m8_in,m8_q_l2,6,l2,k2,24.057468
m8_q_l2,ss,6,l2,k2,24.057468
m3_in,m3_q_l2,8,l2,k2,23.887416
m3_q_l2,ss,8,l2,k2,23.887416
m10_in,m10_q_l1,11,l1,k1,23.884353
m10_q_l1,ss,11,l1,k1,23.884353
source,m8_in,5,l1,k1,23.813232
m8_in,m1_in,5,l1,k1,23.813232
m3_in,m3_q_l2,9,l2,k5,23.802886
m3_q_l2,ss,9,l2,k5,23.802886
source,m2_in,2,l2,k1,23.635574
m2_in,m2_q_l2,2,l2,k1,23.635574
m2_q_l2,ss,2,l2,k1,23.635574
source,m10_in,8,l1,k1,23.558612
source,m2_in,11,l1,k4,23.363816
m2_in,m2_q_l1,11,l1,k4,23.363816
m2_q_l1,ss,11,l1,k4,23.363816
m1_in,m1_q_l1,2,l1,k4,23.293667
m1_q_l1,ss,2,l1,k4,23.293667
source,m1_in,10,l2,k3,23.29056
m1_in,m1_q_l2,10,l2,k3,23.29056
m1_q_l2,ss,10,l2,k3,23.29056
source,m4_in,10,l1,k5,23.214315
m4_in,m5_in,10,l1,k5,23.214315
m8_in,m8_q_l2,10,l2,k5,23.211723
m8_q_l2,ss,10,l2,k5,23.211723
source,m1_in,10,l2,k4,23.138687
m1_in,m1_q_l2,10,l2,k4,23.138687
m1_q_l2,ss,10,l2,k4,23.138687
source,m10_in,11,l1,k5,23.13666
source,m7_in,2,l2,k2,23.093609
m7_in,m7_q_l2,2,l2,k2,23.093609
m7_q_l2,ss,2,l2,k2,23.093609
m9_in,m9_q_l2,11,l2,k2,23.038039
m9_q_l2,ss,11,l2,k2,23.038039
m1_in,m1_q_l1,3,l1,k2,22.842448
m1_q_l1,ss,3,l1,k2,22.842448
source,m7_in,5,l2,k2,22.743993
m1_in,m1_q_l1,10,l1,k4,22.672267
m1_q_l1,ss,10,l1,k4,22.672267
source,m10_in,2,l1,k5,22.652994
m10_in,m5_in,2,l1,k5,22.652994
source,m1_in,12,l1,k3,22.573008
source,m6_in,4,l1,k2,22.31236
m6_in,m2_in,4,l1,k2,22.31236
source,m10_in,6,l2,k2,22.260729
m10_in,m10_q_l2,6,l2,k2,22.260729
m10_q_l2,ss,6,l2,k2,22.260729
source,m2_in,12,l2,k3,22.215918
source,m4_in,6,l1,k5,22.104486
m4_in,m5_in,6,l1,k5,22.104486
source,m2_in,5,l2,k4,22.09604
m2_in,m2_q_l2,5,l2,k4,22.09604
m2_q_l2,ss,5,l2,k4,22.09604
m9_in,m9_q_l2,6,l2,k3,22.047398
m9_q_l2,ss,6,l2,k3,22.047398
source,m2_in,9,l2,k1,21.863833
m2_in,m2_q_l2,9,l2,k1,21.863833
m2_q_l2,ss,9,l2,k1,21.863833
source,m8_in,8,l2,k2,21.842512
m8_in,m8_q_l2,8,l2,k2,21.842512
m8_q_l2,ss,8,l2,k2,21.842512
source,m4_in,8,l1,k1,21.842088
source,m7_in,2,l1,k2,21.802822
m7_in,m2_in,2,l1,k2,21.802822
source,m1_in,2,l2,k1,21.77881
m1_in,m3_in,2,l2,k1,21.77881
source,m2_in,12,l1,k1,21.753673
source,m3_in,9,l2,k3,21.700349
m3_in,m9_in,9,l2,k3,21.700349
source,m1_in,2,l2,k2,21.662704
m1_in,m1_q_l2,2,l2,k2,21.662704
m1_q_l2,ss,2,l2,k2,21.662704
source,m5_in,3,l2,k5,21.658873
m5_in,m2_in,3,l2,k5,21.658873
source,m4_in,6,l2,k4,21.608191
m4_in,m10_in,6,l2,k4,21.608191
source,m9_in,11,l1,k3,21.584923
m9_in,m3_in,11,l1,k3,21.584923
m6_in,m6_q_l2,5,l2,k5,21.572899
m6_q_l2,ss,5,l2,k5,21.572899
source,m9_in,7,l2,k4,21.563043
m9_in,m9_q_l2,7,l2,k4,21.563043
m9_q_l2,ss,7,l2,k4,21.563043
source,m9_in,11,l1,k5,21.408996
m9_in,m5_in,11,l1,k5,21.408996
source,m2_in,10,l1,k3,21.386512
m2_in,m2_q_l1,10,l1,k3,21.386512
m2_q_l1,ss,10,l1,k3,21.386512
source,m2_in,2,l2,k5,21.385609
m2_in,m2_q_l2,2,l2,k5,21.385609
m2_q_l2,ss,2,l2,k5,21.385609
m10_in,m10_q_l2,2,l2,k3,21.311508
m10_q_l2,ss,2,l2,k3,21.311508
source,m8_in,3,l1,k5,21.303606
source,m3_in,8,l2,k1,21.297699
m3_in,m3_q_l2,8,l2,k1,21.297699
m3_q_l2,ss,8,l2,k1,21.297699
source,m8_in,5,l2,k4,21.28891
m8_in,m8_q_l2,5,l2,k4,21.28891
m8_q_l2,ss,5,l2,k4,21.28891
source,m4_in,7,l2,k5,21.281177
m4_in,m4_q_l2,7,l2,k5,21.281177
m4_q_l2,ss,7,l2,k5,21.281177
source,m7_in,8,l2,k5,21.27903
m7_in,m7_q_l2,8,l2,k5,21.27903
m7_q_l2,ss,8,l2,k5,21.27903
source,m5_in,2,l2,k5,21.264785
m5_in,m3_in,2,l2,k5,21.264785
source,m1_in,7,l2,k5,21.254685
m1_in,m1_q_l2,7,l2,k5,21.254685
m1_q_l2,ss,7,l2,k5,21.254685
source,m7_in,10,l1,k5,21.105937
m7_in,m5_in,10,l1,k5,21.105937
source,m5_in,11,l1,k5,20.966475
source,m3_in,12,l2,k5,20.952614
source,m1_in,6,l2,k5,20.904542
m1_in,m1_q_l2,6,l2,k5,20.904542
m1_q_l2,ss,6,l2,k5,20.904542
m1_in,m1_q_l1,8,l1,k2,20.864665
m1_q_l1,ss,8,l1,k2,20.864665
source,m10_in,11,l2,k3,20.735193
m10_in,m10_q_l2,11,l2,k3,20.735193
m10_q_l2,ss,11,l2,k3,20.735193
source,m3_in,7,l2,k3,20.690466
m3_in,m4_in,7,l2,k3,20.690466
source,m10_in,2,l2,k1,20.638963
m10_in,m10_q_l2,2,l2,k1,20.638963
m10_q_l2,ss,2,l2,k1,20.638963
source,m7_in,8,l1,k1,20.578117
m7_in,m1_in,8,l1,k1,20.578117
source,m3_in,11,l1,k2,20.563518
m3_in,m2_in,11,l1,k2,20.563518
source,m1_in,1,l2,k1,20.518354
m1_in,m10_in,1,l2,k1,20.518354
source,m5_in,1,l2,k1,20.499059
m5_in,m5_q_l2,1,l2,k1,20.499059
m5_q_l2,ss,1,l2,k1,20.499059
m10_in,m10_q_l1,1,l1,k2,20.495304
m10_q_l1,ss,1,l1,k2,20.495304
source,m7_in,9,l2,k3,20.470643
m7_in,m7_q_l2,9,l2,k3,20.470643
m7_q_l2,ss,9,l2,k3,20.470643
source,m1_in,10,l1,k3,20.415629
source,m10_in,12,l1,k2,20.365435
source,m7_in,6,l1,k1,20.358919
m7_in,m1_in,6,l1,k1,20.358919
source,m9_in,2,l2,k4,20.345341
m9_in,m9_q_l2,2,l2,k4,20.345341
m9_q_l2,ss,2,l2,k4,20.345341
m1_in,m1_q_l1,5,l1,k4,20.184248
m1_q_l1,ss,5,l1,k4,20.184248
source,m1_in,12,l2,k2,20.171568
m1_in,m1_q_l1,4,l1,k2,20.155039
m1_q_l1,ss,4,l1,k2,20.155039
source,m5_in,3,l2,k4,20.09118
m5_in,m5_q_l2,3,l2,k4,20.09118
m5_q_l2,ss,3,l2,k4,20.09118
m1_in,m1_q_l1,10,l1,k5,20.063958
m1_q_l1,ss,10,l1,k5,20.063958
source,m5_in,1,l1,k5,20.05372
source,m8_in,3,l2,k2,20.042963
m8_in,m8_q_l2,3,l2,k2,20.042963
m8_q_l2,ss,3,l2,k2,20.042963
source,m7_in,8,l1,k5,20.039649
m7_in,m5_in,8,l1,k5,20.039649
source,m3_in,1,l1,k4,20.020491
m3_in,m4_in,1,l1,k4,20.020491
source,m10_in,2,l2,k2,20.0156
source,m10_in,7,l2,k5,19.9935
m10_in,m10_q_l2,7,l2,k5,19.9935
m10_q_l2,ss,7,l2,k5,19.9935
source,m8_in,6,l1,k4,19.992157
m8_in,m4_in,6,l1,k4,19.992157
source,m3_in,3,l2,k1,19.909788
m3_in,m3_q_l2,3,l2,k1,19.909788
m3_q_l2,ss,3,l2,k1,19.909788
source,m2_in,8,l2,k4,19.897835
source,m5_in,5,l2,k4,19.85426
m5_in,m5_q_l2,5,l2,k4,19.85426
m5_q_l2,ss,5,l2,k4,19.85426
source,m4_in,1,l2,k2,19.839537
m4_in,m4_q_l2,1,l2,k2,19.839537
m4_q_l2,ss,1,l2,k2,19.839537
source,m6_in,1,l1,k3,19.803425
source,m9_in,2,l2,k2,19.788042
m9_in,m9_q_l2,2,l2,k2,19.788042
m9_q_l2,ss,2,l2,k2,19.788042
source,m4_in,2,l1,k4,19.77102
source,m7_in,12,l1,k3,19.739461
source,m9_in,7,l1,k3,19.715881
m9_in,m3_in,7,l1,k3,19.715881
source,m5_in,3,l2,k3,19.657429
m5_in,m5_q_l2,3,l2,k3,19.657429
m5_q_l2,ss,3,l2,k3,19.657429
source,m10_in,7,l2,k1,19.646502
m10_in,m10_q_l2,7,l2,k1,19.646502
m10_q_l2,ss,7,l2,k1,19.646502
source,m2_in,12,l1,k4,19.645684
source,m3_in,6,l2,k5,19.642098
m3_in,m3_q_l2,6,l2,k5,19.642098
m3_q_l2,ss,6,l2,k5,19.642098
source,m4_in,11,l1,k3,19.631583
m4_in,m3_in,11,l1,k3,19.631583
source,m3_in,6,l2,k2,19.630653
m3_in,m3_q_l2,6,l2,k2,19.630653
m3_q_l2,ss,6,l2,k2,19.630653
source,m4_in,2,l2,k2,19.58926
m4_in,m4_q_l2,2,l2,k2,19.58926
m4_q_l2,ss,2,l2,k2,19.58926
m4_in,m4_q_l2,1,l2,k5,19.572495
m4_q_l2,ss,1,l2,k5,19.572495
source,m2_in,2,l1,k5,19.543591
source,m1_in,8,l2,k3,19.541628
m1_in,m1_q_l2,8,l2,k3,19.541628
m1_q_l2,ss,8,l2,k3,19.541628
source,m5_in,5,l1,k4,19.529729
m5_in,m4_in,5,l1,k4,19.529729
source,m3_in,4,l2,k1,19.522142
m3_in,m3_q_l2,4,l2,k1,19.522142
m3_q_l2,ss,4,l2,k1,19.522142
source,m3_in,3,l2,k3,19.517757
m3_in,m4_in,3,l2,k3,19.517757
source,m7_in,1,l1,k5,19.49994
m7_in,m5_in,1,l1,k5,19.49994
source,m5_in,7,l2,k5,19.47935
m5_in,m7_in,7,l2,k5,19.47935
source,m9_in,1,l2,k1,19.477877
m9_in,m9_q_l2,1,l2,k1,19.477877
m9_q_l2,ss,1,l2,k1,19.477877
source,m4_in,7,l2,k4,19.444671
m4_in,m3_in,7,l2,k4,19.444671
source,m9_in,10,l1,k4,19.410006
source,m1_in,1,l1,k5,19.402038
m1_in,m1_q_l1,1,l1,k5,19.402038
m1_q_l1,ss,1,l1,k5,19.402038
source,m8_in,9,l2,k3,19.381479
m8_in,m8_q_l2,9,l2,k3,19.381479
m8_q_l2,ss,9,l2,k3,19.381479
source,m10_in,1,l2,k2,19.370246
m10_in,m10_q_l2,1,l2,k2,19.370246
m10_q_l2,ss,1,l2,k2,19.370246
source,m4_in,5,l2,k2,19.305908
m4_in,m4_q_l2,5,l2,k2,19.305908
m4_q_l2,ss,5,l2,k2,19.305908
source,m1_in,4,l1,k5,19.299189
m1_in,m1_q_l1,4,l1,k5,19.299189
m1_q_l1,ss,4,l1,k5,19.299189
m1_in,m1_q_l1,1,l1,k3,19.290123
m1_q_l1,ss,1,l1,k3,19.290123
source,m2_in,12,l2,k1,19.28429
m9_in,m4_in,10,l1,k4,19.278766
source,m8_in,11,l2,k2,19.270216
m8_in,m8_q_l2,11,l2,k2,19.270216
m8_q_l2,ss,11,l2,k2,19.270216
source,m5_in,1,l2,k4,19.248619
m5_in,m5_q_l2,1,l2,k4,19.248619
m5_q_l2,ss,1,l2,k4,19.248619
source,m9_in,1,l2,k5,19.206358
m9_in,m9_q_l2,1,l2,k5,19.206358
m9_q_l2,ss,1,l2,k5,19.206358
source,m3_in,2,l1,k2,19.191166
source,m7_in,3,l2,k3,19.181196
m7_in,m7_q_l2,3,l2,k3,19.181196
m7_q_l2,ss,3,l2,k3,19.181196
source,m10_in,6,l1,k3,19.165622
source,m5_in,7,l1,k5,19.164658
source,m7_in,7,l1,k1,19.139809
m7_in,m1_in,7,l1,k1,19.139809
source,m10_in,9,l2,k1,19.097902
m10_in,m10_q_l2,9,l2,k1,19.097902
m10_q_l2,ss,9,l2,k1,19.097902
source,m5_in,10,l2,k4,19.095002
m5_in,m5_q_l2,10,l2,k4,19.095002
m5_q_l2,ss,10,l2,k4,19.095002
m2_in,m2_q_l1,3,l1,k4,19.070287
m2_q_l1,ss,3,l1,k4,19.070287
source,m2_in,12,l2,k2,19.046268
source,m2_in,10,l1,k2,19.015584
source,m1_in,6,l1,k5,18.986995
m1_in,m1_q_l1,6,l1,k5,18.986995
m1_q_l1,ss,6,l1,k5,18.986995
source,m3_in,5,l1,k5,18.980075
m3_in,m5_in,5,l1,k5,18.980075
source,m7_in,1,l1,k1,18.970531
m7_in,m1_in,1,l1,k1,18.970531
source,m5_in,5,l2,k2,18.921659
m5_in,m5_q_l2,5,l2,k2,18.921659
m5_q_l2,ss,5,l2,k2,18.921659
source,m7_in,12,l1,k4,18.896527
source,m7_in,10,l2,k4,18.837394
m7_in,m7_q_l2,10,l2,k4,18.837394
m7_q_l2,ss,10,l2,k4,18.837394
source,m8_in,12,l2,k4,18.833321
source,m9_in,7,l2,k5,18.830072
m9_in,m9_q_l2,7,l2,k5,18.830072
m9_q_l2,ss,7,l2,k5,18.830072
source,m1_in,5,l2,k3,18.806524
m1_in,m1_q_l2,5,l2,k3,18.806524
m1_q_l2,ss,5,l2,k3,18.806524
source,m1_in,5,l1,k3,18.799744
m1_in,m1_q_l1,5,l1,k3,18.799744
m1_q_l1,ss,5,l1,k3,18.799744
source,m10_in,5,l1,k4,18.782849
m10_in,m10_q_l1,5,l1,k4,18.782849
m10_q_l1,ss,5,l1,k4,18.782849
source,m2_in,1,l1,k5,18.775831
m2_in,m2_q_l1,1,l1,k5,18.775831
m2_q_l1,ss,1,l1,k5,18.775831
source,m6_in,8,l1,k2,18.758738
source,m6_in,8,l1,k3,18.726826
m6_in,m3_in,8,l1,k3,18.726826
source,m1_in,11,l1,k4,18.697181
source,m2_in,6,l1,k3,18.694852
m2_in,m2_q_l1,6,l1,k3,18.694852
m2_q_l1,ss,6,l1,k3,18.694852
source,m10_in,4,l2,k4,18.669232
m10_in,m10_q_l2,4,l2,k4,18.669232
m10_q_l2,ss,4,l2,k4,18.669232
source,m6_in,9,l2,k2,18.662866
m6_in,m6_q_l2,9,l2,k2,18.662866
m6_q_l2,ss,9,l2,k2,18.662866
m6_in,m6_q_l2,3,l2,k4,18.658422
m6_q_l2,ss,3,l2,k4,18.658422
source,m1_in,2,l2,k5,18.630208
m1_in,m1_q_l2,2,l2,k5,18.630208
m1_q_l2,ss,2,l2,k5,18.630208
source,m1_in,8,l1,k3,18.610684
m1_in,m1_q_l1,8,l1,k3,18.610684
m1_q_l1,ss,8,l1,k3,18.610684
m1_in,m1_q_l1,1,l1,k2,18.599531
m1_q_l1,ss,1,l1,k2,18.599531
source,m2_in,3,l1,k5,18.596616
m2_in,m2_q_l1,3,l1,k5,18.596616
m2_q_l1,ss,3,l1,k5,18.596616
source,m3_in,10,l2,k2,18.59647
m3_in,m3_q_l2,10,l2,k2,18.59647
m3_q_l2,ss,10,l2,k2,18.59647
source,m5_in,3,l1,k3,18.595829
m5_in,m3_in,3,l1,k3,18.595829
