from,to,t,l,k,flow
m10_in,m10_q_l1,6,l1,k3,41.614946
m3_in,m3_q_l2,10,l2,k4,41.595145
m3_q_l2,ss,10,l2,k4,41.595145
m10_in,m10_q_l2,9,l2,k5,41.551278
m10_q_l2,ss,9,l2,k5,41.551278
m1_in,m1_q_l2,3,l2,k2,41.453504
m1_q_l2,ss,3,l2,k2,41.453504
m1_in,m1_q_l1,10,l1,k2,41.304608
m1_q_l1,ss,10,l1,k2,41.304608
m2_in,m2_q_l2,7,l2,k5,41.119115
m2_q_l2,ss,7,l2,k5,41.119115
m8_in,m8_q_l2,8,l2,k5,41.107372
m8_q_l2,ss,8,l2,k5,41.107372
m1_q_l1,ss,12,l1,k5,40.681082
m3_in,m3_q_l1,4,l1,k1,40.627223
m2_q_l1,ss,2,l1,k4,40.279609
m2_in,m2_q_l1,3,l1,k4,40.217976
m2_q_l1,ss,3,l1,k4,40.217976
m9_in,m9_q_l2,10,l2,k5,40.132452
m9_q_l2,ss,10,l2,k5,40.132452
m4_in,m4_q_l2,3,l2,k3,40.117689
m4_q_l2,ss,3,l2,k3,40.117689
m1_in,m1_q_l2,5,l2,k4,40.058706
m1_q_l2,ss,5,l2,k4,40.058706
m1_in,m1_q_l2,6,l2,k4,39.862621
m1_q_l2,ss,6,l2,k4,39.862621
m1_in,m1_q_l2,8,l2,k4,39.790608
m1_q_l2,ss,8,l2,k4,39.790608
m1_in,m1_q_l1,11,l1,k5,39.740322
m6_in,m6_q_l2,6,l2,k1,39.651825
m6_q_l2,ss,6,l2,k1,39.651825
m7_in,m7_q_l2,10,l2,k1,39.530836
m7_q_l2,ss,10,l2,k1,39.530836
m1_q_l1,ss,3,l1,k3,39.528524
m8_in,m8_q_l2,11,l2,k1,39.45325
m8_q_l2,ss,11,l2,k1,39.45325
m5_in,m5_q_l2,8,l2,k2,39.280957
m5_q_l2,ss,8,l2,k2,39.280957
m8_in,m8_q_l2,6,l2,k3,39.129707
m8_q_l2,ss,6,l2,k3,39.129707
m10_in,m10_q_l1,10,l1,k1,39.078627
m6_in,m6_q_l2,11,l2,k2,39.027105
m6_q_l2,ss,11,l2,k2,39.027105
m7_in,m7_q_l2,1,l2,k4,38.76921
m7_q_l2,ss,1,l2,k4,38.76921
m10_q_l1,ss,3,l1,k3,38.62754
m9_in,m9_q_l2,1,l2,k2,37.884541
m9_q_l2,ss,1,l2,k2,37.884541
m3_in,m3_q_l1,9,l1,k2,37.746938
m7_in,m7_q_l2,4,l2,k2,37.73735
m7_q_l2,ss,4,l2,k2,37.73735
m5_in,m5_q_l2,5,l2,k1,37.603953
m5_q_l2,ss,5,l2,k1,37.603953
m5_in,m5_q_l2,4,l2,k1,37.579474
m5_q_l2,ss,4,l2,k1,37.579474
m2_in,m2_q_l1,9,l1,k4,37.496185
m1_in,m1_q_l1,2,l1,k3,37.444538
m1_in,m1_q_l1,10,l1,k3,37.408711
m1_q_l1,ss,10,l1,k3,37.408711
m10_in,m10_q_l2,8,l2,k1,37.380669
m10_q_l2,ss,8,l2,k1,37.380669
m2_in,m2_q_l2,5,l2,k5,37.245486
m2_q_l2,ss,5,l2,k5,37.245486
m3_in,m3_q_l1,11,l1,k1,37.011271
m3_in,m3_q_l1,7,l1,k2,37.00833
m1_in,m1_q_l1,3,l1,k5,36.985614
m3_in,m3_q_l1,3,l1,k2,36.699233
m10_q_l1,ss,2,l1,k2,36.411844
m2_in,m2_q_l2,4,l2,k5,36.402359
m2_q_l2,ss,4,l2,k5,36.402359
m3_in,m3_q_l1,1,l1,k5,36.209838
m3_q_l1,ss,1,l1,k5,36.209838
m2_in,m2_q_l1,9,l1,k5,36.139485
m8_in,m8_q_l2,2,l2,k5,36.061648
m8_q_l2,ss,2,l2,k5,36.061648
m2_in,m2_q_l1,3,l1,k3,35.846051
m3_q_l1,ss,12,l1,k5,35.838059
m2_in,m2_q_l1,5,l1,k4,35.667194
m2_in,m2_q_l2,2,l2,k1,35.55647
m2_q_l2,ss,2,l2,k1,35.55647
m10_in,m10_q_l1,1,l1,k1,35.535941
m10_q_l1,ss,1,l1,k1,35.535941
m2_in,m2_q_l1,9,l1,k1,35.264475
m1_in,m1_q_l1,1,l1,k2,35.069506
m1_q_l1,ss,1,l1,k2,35.069506
m3_in,m3_q_l2,7,l2,k4,35.024088
m3_q_l2,ss,7,l2,k4,35.024088
m1_in,m1_q_l1,3,l1,k3,34.583024
m3_q_l1,ss,5,l1,k2,34.269144
m3_in,m3_q_l1,10,l1,k5,34.156277
m10_in,m10_q_l1,5,l1,k1,34.133897
m2_in,m2_q_l1,6,l1,k1,34.018539
m2_q_l1,ss,6,l1,k1,34.018539
m10_in,m10_q_l2,3,l2,k1,33.895503
m10_q_l2,ss,3,l2,k1,33.895503
m10_in,m10_q_l1,8,l1,k3,33.681584
m10_q_l1,ss,8,l1,k3,33.681584
m1_in,m1_q_l1,11,l1,k4,33.414323
m2_in,m2_q_l1,5,l1,k1,33.085954
m1_in,m1_q_l1,2,l1,k2,33.046913
m1_q_l1,ss,2,l1,k2,33.046913
m5_in,m5_q_l2,8,l2,k3,33.039318
m5_q_l2,ss,8,l2,k3,33.039318
m10_in,m10_q_l2,9,l2,k1,32.950769
m10_q_l2,ss,9,l2,k1,32.950769
m3_q_l1,ss,9,l1,k1,32.923006
m8_in,m8_q_l2,6,l2,k2,32.803993
m8_q_l2,ss,6,l2,k2,32.803993
m1_in,m1_q_l2,10,l2,k3,32.711039
m1_q_l2,ss,10,l2,k3,32.711039
m2_q_l1,ss,9,l1,k2,32.372847
m7_in,m7_q_l2,4,l2,k4,32.309486
m7_q_l2,ss,4,l2,k4,32.309486
source,m7_in,2,l1,k2,32.286317
m7_in,m2_in,2,l1,k2,32.286317
m10_in,m10_q_l1,5,l1,k3,32.26299
m10_q_l1,ss,5,l1,k3,32.26299
m10_q_l1,ss,3,l1,k2,32.053746
m1_in,m1_q_l2,3,l2,k5,31.59872
m1_q_l2,ss,3,l2,k5,31.59872
m10_in,m10_q_l1,10,l1,k4,31.582329
m1_q_l1,ss,2,l1,k5,31.508695
m1_in,m1_q_l1,6,l1,k4,31.19911
m1_q_l1,ss,6,l1,k4,31.19911
m3_in,m3_q_l1,9,l1,k4,31.154037
m2_q_l1,ss,9,l1,k3,31.072135
m2_q_l1,ss,6,l1,k5,30.944716
m2_in,m2_q_l2,9,l2,k3,30.944342
m2_q_l2,ss,9,l2,k3,30.944342
m7_in,m7_q_l2,1,l2,k3,30.379598
m7_q_l2,ss,1,l2,k3,30.379598
m2_in,m2_q_l1,6,l1,k4,30.32732
m1_in,m1_q_l2,1,l2,k5,30.249206
m1_q_l2,ss,1,l2,k5,30.249206
m5_in,m5_q_l2,11,l2,k3,30.077106
m5_q_l2,ss,11,l2,k3,30.077106
m2_in,m2_q_l1,8,l1,k2,30.068292
m9_in,m9_q_l2,3,l2,k4,29.859749
m9_q_l2,ss,3,l2,k4,29.859749
source,m3_in,2,l2,k5,29.834502
m3_in,m3_q_l2,2,l2,k5,29.834502
m3_q_l2,ss,2,l2,k5,29.834502
m2_q_l1,ss,12,l1,k5,29.431309
m10_in,m10_q_l1,11,l1,k4,29.123274
source,m8_in,2,l1,k1,29.066412
m8_in,m1_in,2,l1,k1,29.066412
m1_in,m1_q_l1,7,l1,k2,28.819159
m10_in,m10_q_l1,4,l1,k1,28.814297
m3_in,m3_q_l2,9,l2,k2,28.632303
m3_q_l2,ss,9,l2,k2,28.632303
m2_q_l1,ss,4,l1,k1,28.462028
source,m1_in,11,l1,k4,28.393216
source,m5_in,12,l1,k1,28.239401
source,m10_in,8,l1,k2,28.223578
m10_in,m10_q_l1,8,l1,k2,28.223578
m2_in,m2_q_l2,4,l2,k3,28.19645
m2_q_l2,ss,4,l2,k3,28.19645
source,m10_in,4,l2,k3,27.757656
m10_in,m10_q_l2,4,l2,k3,27.757656
m10_q_l2,ss,4,l2,k3,27.757656
m3_q_l1,ss,7,l1,k5,27.729084
source,m1_in,5,l2,k2,27.569461
m1_in,m1_q_l2,5,l2,k2,27.569461
m1_q_l2,ss,5,l2,k2,27.569461
m2_q_l1,ss,3,l1,k5,27.495877
source,m7_in,6,l1,k1,27.328248
m7_in,m10_in,6,l1,k1,27.328248
source,m10_in,2,l1,k2,27.09242
m10_q_l1,ss,5,l1,k1,27.043988
m2_q_l1,ss,12,l1,k4,27.024813
source,m5_in,1,l2,k4,27.002704
m5_in,m5_q_l2,1,l2,k4,27.002704
m5_q_l2,ss,1,l2,k4,27.002704
source,m1_in,5,l2,k5,26.952573
m1_in,m1_q_l2,5,l2,k5,26.952573
m1_q_l2,ss,5,l2,k5,26.952573
source,m1_in,2,l2,k2,26.82372
source,m2_in,9,l1,k3,26.802808
source,m1_in,2,l2,k3,26.747144
m1_in,m1_q_l2,2,l2,k3,26.747144
m1_q_l2,ss,2,l2,k3,26.747144
source,m9_in,6,l2,k2,26.632681
m9_in,m9_q_l2,6,l2,k2,26.632681
m9_q_l2,ss,6,l2,k2,26.632681
source,m1_in,9,l2,k4,26.348453
m3_in,m3_q_l1,7,l1,k4,26.345716
source,m3_in,12,l2,k3,26.225869
m1_in,m1_q_l1,6,l1,k5,25.949975
source,m6_in,3,l2,k5,25.947052
m6_in,m6_q_l2,3,l2,k5,25.947052
m6_q_l2,ss,3,l2,k5,25.947052
source,m5_in,1,l2,k1,25.93833
m5_in,m5_q_l2,1,l2,k1,25.93833
m5_q_l2,ss,1,l2,k1,25.93833
source,m9_in,10,l1,k5,25.871076
m9_in,m5_in,10,l1,k5,25.871076
source,m1_in,12,l2,k4,25.837645
source,m6_in,1,l2,k2,25.836381
m6_in,m6_q_l2,1,l2,k2,25.836381
m6_q_l2,ss,1,l2,k2,25.836381
source,m10_in,12,l1,k3,25.818934
m1_in,m1_q_l1,1,l1,k4,25.79858
m1_q_l1,ss,1,l1,k4,25.79858
source,m6_in,11,l2,k5,25.772641
m6_in,m6_q_l2,11,l2,k5,25.772641
m6_q_l2,ss,11,l2,k5,25.772641
source,m5_in,4,l1,k3,25.723403
m5_in,m3_in,4,l1,k3,25.723403
source,m5_in,10,l2,k4,25.71933
m5_in,m5_q_l2,10,l2,k4,25.71933
m5_q_l2,ss,10,l2,k4,25.71933
m2_q_l1,ss,2,l1,k5,25.709677
m3_in,m3_q_l1,11,l1,k2,25.549662
m3_q_l1,ss,12,l1,k2,25.512284
source,m3_in,6,l2,k2,25.503202
m3_in,m3_q_l2,6,l2,k2,25.503202
m3_q_l2,ss,6,l2,k2,25.503202
source,m3_in,10,l1,k2,25.474906
m3_in,m3_q_l1,10,l1,k2,25.474906
source,m3_in,2,l1,k1,25.45171
source,m7_in,9,l2,k5,25.446256
m7_in,m7_q_l2,9,l2,k5,25.446256
m7_q_l2,ss,9,l2,k5,25.446256
source,m8_in,5,l2,k2,25.433898
m8_in,m8_q_l2,5,l2,k2,25.433898
m8_q_l2,ss,5,l2,k2,25.433898
source,m7_in,1,l2,k1,25.39352
m7_in,m7_q_l2,1,l2,k1,25.39352
m7_q_l2,ss,1,l2,k1,25.39352
m10_in,m10_q_l1,2,l1,k1,25.376397
m10_q_l1,ss,2,l1,k1,25.376397
source,m8_in,7,l1,k3,25.262608
m8_in,m3_in,7,l1,k3,25.262608
source,m2_in,2,l2,k3,25.22388
m2_in,m2_q_l2,2,l2,k3,25.22388
m2_q_l2,ss,2,l2,k3,25.22388
source,m6_in,5,l1,k4,25.217745
m6_in,m4_in,5,l1,k4,25.217745
source,m10_in,9,l2,k2,25.214344
m10_in,m10_q_l2,9,l2,k2,25.214344
m10_q_l2,ss,9,l2,k2,25.214344
m1_in,m1_q_l1,7,l1,k5,25.166059
source,m4_in,8,l2,k4,25.140675
m4_in,m1_in,8,l2,k4,25.140675
source,m5_in,6,l2,k1,25.137427
m5_in,m5_q_l2,6,l2,k1,25.137427
m5_q_l2,ss,6,l2,k1,25.137427
source,m1_in,6,l2,k3,25.019545
m1_in,m1_q_l2,6,l2,k3,25.019545
m1_q_l2,ss,6,l2,k3,25.019545
source,m4_in,1,l2,k2,24.976164
m4_in,m4_q_l2,1,l2,k2,24.976164
m4_q_l2,ss,1,l2,k2,24.976164
source,m1_in,6,l1,k3,24.974849
m1_in,m1_q_l1,6,l1,k3,24.974849
m1_q_l1,ss,6,l1,k3,24.974849
source,m10_in,9,l2,k3,24.927849
m10_in,m10_q_l2,9,l2,k3,24.927849
m10_q_l2,ss,9,l2,k3,24.927849
source,m9_in,2,l1,k1,24.883681
source,m3_in,11,l2,k5,24.876139
m3_in,m3_q_l2,11,l2,k5,24.876139
m3_q_l2,ss,11,l2,k5,24.876139
source,m5_in,9,l1,k5,24.864161
source,m6_in,7,l2,k5,24.861874
m6_in,m6_q_l2,7,l2,k5,24.861874
m6_q_l2,ss,7,l2,k5,24.861874
source,m4_in,7,l1,k2,24.792236
m4_in,m2_in,7,l1,k2,24.792236
source,m1_in,9,l1,k3,24.64381
source,m10_in,5,l1,k1,24.623093
source,m1_in,1,l2,k1,24.605746
m1_in,m6_in,1,l2,k1,24.605746
source,m6_in,7,l2,k4,24.595271
m6_in,m6_q_l2,7,l2,k4,24.595271
m6_q_l2,ss,7,l2,k4,24.595271
source,m6_in,7,l2,k3,24.568731
m6_in,m6_q_l2,7,l2,k3,24.568731
m6_q_l2,ss,7,l2,k3,24.568731
m9_in,m1_in,2,l1,k1,24.543192
source,m7_in,10,l1,k4,24.518445
m7_in,m4_in,10,l1,k4,24.518445
source,m4_in,9,l2,k4,24.518137
m4_in,m1_in,9,l2,k4,24.518137
source,m6_in,8,l2,k3,24.516485
m6_in,m6_q_l2,8,l2,k3,24.516485
m6_q_l2,ss,8,l2,k3,24.516485
source,m10_in,8,l1,k1,24.516361
source,m6_in,11,l2,k2,24.488834
source,m6_in,11,l1,k3,24.453526
m6_in,m1_in,11,l1,k3,24.453526
source,m2_in,10,l2,k1,24.448772
m2_in,m2_q_l2,10,l2,k1,24.448772
m2_q_l2,ss,10,l2,k1,24.448772
source,m2_in,1,l1,k5,24.434764
m2_in,m2_q_l1,1,l1,k5,24.434764
source,m9_in,12,l1,k3,24.42834
source,m5_in,12,l1,k4,24.426387
source,m4_in,10,l2,k3,24.407631
m4_in,m4_q_l2,10,l2,k3,24.407631
m4_q_l2,ss,10,l2,k3,24.407631
source,m6_in,2,l1,k2,24.383685
m6_in,m2_in,2,l1,k2,24.383685
source,m5_in,6,l2,k2,24.352272
m5_in,m5_q_l2,6,l2,k2,24.352272
m5_q_l2,ss,6,l2,k2,24.352272
source,m10_in,3,l1,k2,24.302599
m10_in,m10_q_l1,3,l1,k2,24.302599
source,m8_in,3,l1,k5,24.302004
source,m2_in,3,l2,k3,24.178178
m2_in,m2_q_l2,3,l2,k3,24.178178
m2_q_l2,ss,3,l2,k3,24.178178
source,m4_in,5,l1,k1,24.136361
m4_in,m1_in,5,l1,k1,24.136361
source,m6_in,5,l1,k1,24.101777
m6_in,m1_in,5,l1,k1,24.101777
source,m10_in,3,l2,k4,24.101
m10_in,m10_q_l2,3,l2,k4,24.101
m10_q_l2,ss,3,l2,k4,24.101
source,m7_in,4,l1,k3,24.095408
m7_in,m3_in,4,l1,k3,24.095408
source,m2_in,5,l2,k2,24.094655
m2_in,m5_in,5,l2,k2,24.094655
source,m4_in,8,l1,k2,24.080666
m4_in,m2_in,8,l1,k2,24.080666
source,m2_in,2,l2,k4,24.075462
source,m8_in,4,l1,k2,24.074518
m8_in,m3_in,4,l1,k2,24.074518
source,m4_in,7,l2,k3,24.067895
m10_in,m10_q_l1,1,l1,k2,24.028595
m10_q_l1,ss,1,l1,k2,24.028595
source,m5_in,7,l2,k1,24.010324
m5_in,m5_q_l2,7,l2,k1,24.010324
m5_q_l2,ss,7,l2,k1,24.010324
m8_in,m1_in,3,l1,k5,24.001137
source,m1_in,6,l2,k4,23.982577
source,m4_in,12,l1,k2,23.969822
source,m1_in,2,l1,k3,23.965559
source,m1_in,3,l1,k2,23.962928
source,m9_in,2,l2,k4,23.932157
m9_in,m9_q_l2,2,l2,k4,23.932157
m9_q_l2,ss,2,l2,k4,23.932157
source,m2_in,6,l2,k1,23.887717
m2_in,m2_q_l2,6,l2,k1,23.887717
m2_q_l2,ss,6,l2,k1,23.887717
source,m2_in,7,l1,k2,23.838357
m1_in,m1_q_l1,6,l1,k2,23.826041
m1_q_l1,ss,6,l1,k2,23.826041
source,m9_in,12,l2,k5,23.804675
source,m4_in,11,l1,k2,23.795614
m4_in,m2_in,11,l1,k2,23.795614
source,m7_in,12,l2,k2,23.794306
source,m8_in,4,l2,k1,23.714655
m8_in,m8_q_l2,4,l2,k1,23.714655
m8_q_l2,ss,4,l2,k1,23.714655
source,m9_in,1,l2,k5,23.684171
m9_in,m9_q_l2,1,l2,k5,23.684171
m9_q_l2,ss,1,l2,k5,23.684171
source,m8_in,5,l2,k5,23.674917
m8_in,m8_q_l2,5,l2,k5,23.674917
m8_q_l2,ss,5,l2,k5,23.674917
source,m10_in,11,l2,k4,23.671867
source,m1_in,7,l1,k5,23.669196
source,m3_in,4,l1,k3,23.633477
source,m2_in,7,l1,k3,23.581412
m2_in,m2_q_l1,7,l1,k3,23.581412
source,m10_in,6,l1,k4,23.572265
m10_in,m4_in,6,l1,k4,23.572265
source,m2_in,4,l2,k4,23.50903
m2_in,m2_q_l2,4,l2,k4,23.50903
m2_q_l2,ss,4,l2,k4,23.50903
source,m3_in,8,l1,k5,23.499963
m3_in,m3_q_l1,8,l1,k5,23.499963
source,m10_in,12,l2,k1,23.383077
source,m3_in,10,l2,k4,23.360395
source,m8_in,9,l2,k1,23.352882
m8_in,m8_q_l2,9,l2,k1,23.352882
m8_q_l2,ss,9,l2,k1,23.352882
source,m5_in,3,l2,k1,23.349815
m5_in,m5_q_l2,3,l2,k1,23.349815
m5_q_l2,ss,3,l2,k1,23.349815
source,m5_in,11,l2,k5,23.332763
m5_in,m4_in,11,l2,k5,23.332763
source,m9_in,11,l1,k1,23.3288
m9_in,m1_in,11,l1,k1,23.3288
source,m5_in,10,l1,k3,23.322523
source,m7_in,8,l1,k4,23.281073
m7_in,m4_in,8,l1,k4,23.281073
source,m3_in,7,l2,k1,23.266422
source,m10_in,2,l2,k3,23.237404
source,m7_in,3,l2,k1,23.234074
m7_in,m7_q_l2,3,l2,k1,23.234074
m7_q_l2,ss,3,l2,k1,23.234074
source,m5_in,9,l2,k1,23.232774
m5_in,m5_q_l2,9,l2,k1,23.232774
m5_q_l2,ss,9,l2,k1,23.232774
source,m2_in,3,l1,k3,23.069195
source,m7_in,9,l2,k1,23.065717
m7_in,m7_q_l2,9,l2,k1,23.065717
m7_q_l2,ss,9,l2,k1,23.065717
source,m1_in,1,l2,k4,23.063745
m1_in,m1_q_l2,1,l2,k4,23.063745
m1_q_l2,ss,1,l2,k4,23.063745
source,m3_in,4,l2,k2,23.058501
m3_in,m3_q_l2,4,l2,k2,23.058501
m3_q_l2,ss,4,l2,k2,23.058501
source,m5_in,3,l1,k5,23.043285
